dataset,country,province,city,author_loc_ref,lon,lat,sample_type,sam_Y,sam_M,ABX_cat,ABX_subcat,ABX_subcat_abbre,ABX_conc_mean,unit
Zhang_2022,China,Tianjin,Tianjin,NA,117.334806,39.2525,sediments,2009,12,Sulfonamides,Sulfamethizole,SMTZ,11.03,μg/kg
Zhang_2022,China,Tianjin,Tianjin,NA,117.334583,39.291861,sediments,2009,12,Sulfonamides,Sulfamethizole,SMTZ,1.85,μg/kg
Zhang_2022,China,Tianjin,Tianjin,NA,117.436722,39.334833,sediments,2009,12,Sulfonamides,Sulfamethizole,SMTZ,10.25,μg/kg
Zhang_2022,China,Tianjin,Tianjin,NA,117.436722,39.334833,sediments,2009,12,Sulfonamides,Sulfamethizole,SMTZ,7.32,μg/kg
Zhang_2022,China,Tianjin,Tianjin,NA,117.182889,38.961056,sediments,2009,7,Sulfonamides,Sulfamethoxypyridazine,SMP,NA,μg/kg
Zhang_2022,China,Tianjin,Tianjin,NA,117.334806,39.2525,sediments,2009,7,Sulfonamides,Sulfamethoxypyridazine,SMP,NA,μg/kg
Zhang_2022,China,Tianjin,Tianjin,NA,117.436722,39.334833,sediments,2009,7,Sulfonamides,Sulfamethoxypyridazine,SMP,NA,μg/kg
Zhang_2022,China,Tianjin,Tianjin,NA,117.182889,38.961056,sediments,2009,12,Sulfonamides,Sulfamethoxypyridazine,SMP,NA,μg/kg
Zhang_2022,China,Tianjin,Tianjin,NA,117.391833,39.010056,sediments,2009,12,Sulfonamides,Sulfamethoxypyridazine,SMP,NA,μg/kg
Zhang_2022,China,Tianjin,Tianjin,NA,117.467694,39.15275,sediments,2009,12,Sulfonamides,Sulfamethoxypyridazine,SMP,1.15,μg/kg
Zhang_2022,China,Tianjin,Tianjin,NA,117.334806,39.2525,sediments,2009,12,Sulfonamides,Sulfamethoxypyridazine,SMP,NA,μg/kg
Zhang_2022,China,Tianjin,Tianjin,NA,117.334583,39.291861,sediments,2009,12,Sulfonamides,Sulfamethoxypyridazine,SMP,1.15,μg/kg
Zhang_2022,China,Tianjin,Tianjin,NA,117.436722,39.334833,sediments,2009,12,Sulfonamides,Sulfamethoxypyridazine,SMP,NA,μg/kg
Zhang_2022,China,Tianjin,Tianjin,NA,117.436722,39.334833,sediments,2009,12,Sulfonamides,Sulfamethoxypyridazine,SMP,5.56,μg/kg
Zhang_2022,China,Tianjin,Tianjin,NA,117.182889,38.961056,sediments,2009,7,Sulfonamides,Sulfadimethoxine,SDM,NA,μg/kg
Zhang_2022,China,Tianjin,Tianjin,NA,117.334806,39.2525,sediments,2009,7,Sulfonamides,Sulfadimethoxine,SDM,NA,μg/kg
Zhang_2022,China,Tianjin,Tianjin,NA,117.436722,39.334833,sediments,2009,7,Sulfonamides,Sulfadimethoxine,SDM,NA,μg/kg
Zhang_2022,China,Tianjin,Tianjin,NA,117.182889,38.961056,sediments,2009,12,Sulfonamides,Sulfadimethoxine,SDM,NA,μg/kg
Zhang_2022,China,Tianjin,Tianjin,NA,117.391833,39.010056,sediments,2009,12,Sulfonamides,Sulfadimethoxine,SDM,NA,μg/kg
Zhang_2022,China,Tianjin,Tianjin,NA,117.467694,39.15275,sediments,2009,12,Sulfonamides,Sulfadimethoxine,SDM,NA,μg/kg
Zhang_2022,China,Tianjin,Tianjin,NA,117.334806,39.2525,sediments,2009,12,Sulfonamides,Sulfadimethoxine,SDM,NA,μg/kg
Zhang_2022,China,Tianjin,Tianjin,NA,117.334583,39.291861,sediments,2009,12,Sulfonamides,Sulfadimethoxine,SDM,NA,μg/kg
Zhang_2022,China,Tianjin,Tianjin,NA,117.436722,39.334833,sediments,2009,12,Sulfonamides,Sulfadimethoxine,SDM,NA,μg/kg
Zhang_2022,China,Tianjin,Tianjin,NA,117.436722,39.334833,sediments,2009,12,Sulfonamides,Sulfadimethoxine,SDM,11.83,μg/kg
Zhang_2022,China,Tianjin,Tianjin,NA,117.182889,38.961056,sediments,2009,7,Tetracyclines,Oxytetracycline,OTC,11.43,μg/kg
Zhang_2022,China,Tianjin,Tianjin,NA,117.334806,39.2525,sediments,2009,7,Tetracyclines,Oxytetracycline,OTC,NA,μg/kg
Zhang_2022,China,Tianjin,Tianjin,NA,117.436722,39.334833,sediments,2009,7,Tetracyclines,Oxytetracycline,OTC,NA,μg/kg
Zhang_2022,China,Tianjin,Tianjin,NA,117.182889,38.961056,sediments,2009,12,Tetracyclines,Oxytetracycline,OTC,NA,μg/kg
Zhang_2022,China,Tianjin,Tianjin,NA,117.391833,39.010056,sediments,2009,12,Tetracyclines,Oxytetracycline,OTC,NA,μg/kg
Zhang_2022,China,Tianjin,Tianjin,NA,117.467694,39.15275,sediments,2009,12,Tetracyclines,Oxytetracycline,OTC,NA,μg/kg
Zhang_2022,China,Tianjin,Tianjin,NA,117.334806,39.2525,sediments,2009,12,Tetracyclines,Oxytetracycline,OTC,NA,μg/kg
Zhang_2022,China,Tianjin,Tianjin,NA,117.334583,39.291861,sediments,2009,12,Tetracyclines,Oxytetracycline,OTC,NA,μg/kg
Zhang_2022,China,Tianjin,Tianjin,NA,117.436722,39.334833,sediments,2009,12,Tetracyclines,Oxytetracycline,OTC,NA,μg/kg
Zhang_2022,China,Tianjin,Tianjin,NA,117.436722,39.334833,sediments,2009,12,Tetracyclines,Oxytetracycline,OTC,NA,μg/kg
Zhang_2022,China,Tianjin,Tianjin,NA,117.182889,38.961056,sediments,2009,7,Tetracyclines,Ofloxacin,OFX,NA,μg/kg
Zhang_2022,China,Tianjin,Tianjin,NA,117.334806,39.2525,sediments,2009,7,Tetracyclines,Ofloxacin,OFX,NA,μg/kg
Zhang_2022,China,Tianjin,Tianjin,NA,117.436722,39.334833,sediments,2009,7,Tetracyclines,Ofloxacin,OFX,20.63,μg/kg
Zhang_2022,China,Tianjin,Tianjin,NA,117.182889,38.961056,sediments,2009,12,Tetracyclines,Ofloxacin,OFX,NA,μg/kg
Zhang_2022,China,Tianjin,Tianjin,NA,117.391833,39.010056,sediments,2009,12,Tetracyclines,Ofloxacin,OFX,NA,μg/kg
Zhang_2022,China,Tianjin,Tianjin,NA,117.467694,39.15275,sediments,2009,12,Tetracyclines,Ofloxacin,OFX,NA,μg/kg
Zhang_2022,China,Tianjin,Tianjin,NA,117.334806,39.2525,sediments,2009,12,Tetracyclines,Ofloxacin,OFX,NA,μg/kg
Zhang_2022,China,Tianjin,Tianjin,NA,117.334583,39.291861,sediments,2009,12,Tetracyclines,Ofloxacin,OFX,NA,μg/kg
Zhang_2022,China,Tianjin,Tianjin,NA,117.436722,39.334833,sediments,2009,12,Tetracyclines,Ofloxacin,OFX,NA,μg/kg
Zhang_2022,China,Tianjin,Tianjin,NA,117.436722,39.334833,sediments,2009,12,Tetracyclines,Ofloxacin,OFX,3.47,μg/kg
Zhang_2022,China,Tianjin,Tianjin,NA,117.182889,38.961056,sediments,2009,7,Tetracyclines,Norfloxacin,NFX,NA,μg/kg
Zhang_2022,China,Tianjin,Tianjin,NA,117.334806,39.2525,sediments,2009,7,Tetracyclines,Norfloxacin,NFX,NA,μg/kg
Zhang_2022,China,Tianjin,Tianjin,NA,117.436722,39.334833,sediments,2009,7,Tetracyclines,Norfloxacin,NFX,21.2,μg/kg
Zhang_2022,China,Tianjin,Tianjin,NA,117.182889,38.961056,sediments,2009,12,Tetracyclines,Norfloxacin,NFX,NA,μg/kg
Zhang_2022,China,Tianjin,Tianjin,NA,117.391833,39.010056,sediments,2009,12,Tetracyclines,Norfloxacin,NFX,NA,μg/kg
Zhang_2022,China,Tianjin,Tianjin,NA,117.467694,39.15275,sediments,2009,12,Tetracyclines,Norfloxacin,NFX,NA,μg/kg
Zhang_2022,China,Tianjin,Tianjin,NA,117.334806,39.2525,sediments,2009,12,Tetracyclines,Norfloxacin,NFX,NA,μg/kg
Zhang_2022,China,Tianjin,Tianjin,NA,117.334583,39.291861,sediments,2009,12,Tetracyclines,Norfloxacin,NFX,NA,μg/kg
Zhang_2022,China,Tianjin,Tianjin,NA,117.436722,39.334833,sediments,2009,12,Tetracyclines,Norfloxacin,NFX,NA,μg/kg
Zhang_2022,China,Tianjin,Tianjin,NA,117.436722,39.334833,sediments,2009,12,Tetracyclines,Norfloxacin,NFX,NA,μg/kg
Zhang_2022,China,Tianjin,Tianjin,NA,117.182889,38.961056,sediments,2009,7,Tetracyclines,Ciprofloxacin,CFX,NA,μg/kg
Zhang_2022,China,Tianjin,Tianjin,NA,117.334806,39.2525,sediments,2009,7,Tetracyclines,Ciprofloxacin,CFX,NA,μg/kg
Zhang_2022,China,Tianjin,Tianjin,NA,117.436722,39.334833,sediments,2009,7,Tetracyclines,Ciprofloxacin,CFX,65.11,μg/kg
Zhang_2022,China,Tianjin,Tianjin,NA,117.182889,38.961056,sediments,2009,12,Tetracyclines,Ciprofloxacin,CFX,NA,μg/kg
Zhang_2022,China,Tianjin,Tianjin,NA,117.391833,39.010056,sediments,2009,12,Tetracyclines,Ciprofloxacin,CFX,NA,μg/kg
Zhang_2022,China,Tianjin,Tianjin,NA,117.467694,39.15275,sediments,2009,12,Tetracyclines,Ciprofloxacin,CFX,NA,μg/kg
Zhang_2022,China,Tianjin,Tianjin,NA,117.334806,39.2525,sediments,2009,12,Tetracyclines,Ciprofloxacin,CFX,NA,μg/kg
Zhang_2022,China,Tianjin,Tianjin,NA,117.334583,39.291861,sediments,2009,12,Tetracyclines,Ciprofloxacin,CFX,NA,μg/kg
Zhang_2022,China,Tianjin,Tianjin,NA,117.436722,39.334833,sediments,2009,12,Tetracyclines,Ciprofloxacin,CFX,NA,μg/kg
Zhang_2022,China,Tianjin,Tianjin,NA,117.436722,39.334833,sediments,2009,12,Tetracyclines,Ciprofloxacin,CFX,NA,μg/kg
Zhang_2022,China,Guangdong,Dongguan,NA,113.751765,23.020536,soil,NA,NA,Tetracyclines,Tetracycline,TC,1.32,μg/kg
Zhang_2022,China,Guangdong,Dongguan,NA,113.751765,23.020536,soil,NA,NA,Tetracyclines,Oxytetracycline,OTC,8.949999999999998,μg/kg
Zhang_2022,China,Guangdong,Dongguan,NA,113.751765,23.020536,soil,NA,NA,Tetracyclines,Doxycycline,DXC,5.45,μg/kg
Zhang_2022,China,Guangdong,Dongguan,NA,113.751765,23.020536,soil,NA,NA,Tetracyclines,Chlortetracycline,CTC,5.13,μg/kg
Zhang_2022,China,Guangdong,Dongguan,NA,113.751765,23.020536,soil,NA,NA,Fluoroquinolones,Lomefloxacin,LFX,0.67,μg/kg
Zhang_2022,China,Guangdong,Dongguan,NA,113.751765,23.020536,soil,NA,NA,Fluoroquinolones,Enrofloxacin,EFX,19.85,μg/kg
Zhang_2022,China,Guangdong,Dongguan,NA,113.751765,23.020536,soil,NA,NA,Fluoroquinolones,Ciprofloxacin,CFX,24.93,μg/kg
Zhang_2022,China,Guangdong,Dongguan,NA,113.751765,23.020536,soil,NA,NA,Fluoroquinolones,Norfloxacin,NFX,4.8,μg/kg
Zhang_2022,China,Guangdong,NA,Pearl River Delta,113.8251756,23.08574066,soil,NA,NA,Tetracyclines,Tetracycline,TC,0.63,μg/kg
Zhang_2022,China,Guangdong,NA,Pearl River Delta,113.8251756,23.08574066,soil,NA,NA,Tetracyclines,Oxytetracycline,OTC,2.74,μg/kg
Zhang_2022,China,Guangdong,NA,Pearl River Delta,113.8251756,23.08574066,soil,NA,NA,Tetracyclines,Doxycycline,DXC,3.11,μg/kg
Zhang_2022,China,Guangdong,NA,Pearl River Delta,113.8251756,23.08574066,soil,NA,NA,Tetracyclines,Chlortetracycline,CTC,0.87,μg/kg
Zhang_2022,China,Beijing,NA,NA,116.407526,39.90403,municipal sludge,NA,NA,Fluoroquinolones,Nallidixic Acid,NDA,1.55,μg/kg
Zhang_2022,China,Beijing,NA,NA,116.407526,39.90403,municipal sludge,2010,NA,Other,Chloromycetin,CAP,0.6,μg/kg
Zhang_2022,China,Guangdong,NA,Pearl River Delta,113.8251756,23.08574066,soil,NA,NA,Fluoroquinolones,Norfloxacin,NFX,61.9,μg/kg
Zhang_2022,China,Guangdong,NA,Pearl River Delta,113.8251756,23.08574066,soil,NA,NA,Fluoroquinolones,Lomefloxacin,LFX,7.4,μg/kg
Zhang_2022,China,Guangdong,NA,Pearl River Delta,113.8251756,23.08574066,soil,NA,NA,Fluoroquinolones,Enrofloxacin,EFX,99.4,μg/kg
Zhang_2022,China,Guangdong,NA,Pearl River Delta,113.8251756,23.08574066,soil,NA,NA,Fluoroquinolones,Ciprofloxacin,CFX,26.9,μg/kg
Zhang_2022,China,Guangdong,NA,Pearl River Delta,113.8251756,23.08574066,soil,NA,NA,Sulfonamides,Sulfamerazine,SMZ1,16,μg/kg
Zhang_2022,China,Guangdong,NA,Pearl River Delta,113.8251756,23.08574066,soil,NA,NA,Sulfonamides,Sulfamethazine,SMZ,5.5,μg/kg
Zhang_2022,China,Guangdong,NA,Pearl River Delta,113.8251756,23.08574066,soil,NA,NA,Sulfonamides,Sulfamethoxazole,SMX,23.5,μg/kg
Zhang_2022,China,Guangdong,NA,Pearl River Delta,113.8251756,23.08574066,soil,NA,NA,Sulfonamides,Sulfameter,SME,51.4,μg/kg
Zhang_2022,China,Guangdong,NA,Pearl River Delta,113.8251756,23.08574066,soil,NA,NA,Sulfonamides,Sulfadiazine,SDZ,13.4,μg/kg
Zhang_2022,China,Guangdong,NA,Pearl River Delta,113.8251756,23.08574066,soil,NA,NA,Sulfonamides,Sulfadimethoxine,SDM,4.9,μg/kg
Zhang_2022,China,Guangdong,NA,Pearl River Delta,113.8251756,23.08574066,soil,NA,NA,Tetracyclines,Tetracycline,TC,44.1,μg/kg
Zhang_2022,China,Guangdong,NA,Pearl River Delta,113.8251756,23.08574066,soil,NA,NA,Tetracyclines,Oxytetracycline,OTC,9.6,μg/kg
Zhang_2022,China,Guangdong,NA,Pearl River Delta,113.8251756,23.08574066,soil,NA,NA,Tetracyclines,Chlortetracycline,CTC,31.1,μg/kg
Zhang_2022,China,Tianjin,NA,the Haihe River basin,117.195538,39.142442,sediments,2009,8,Fluoroquinolones,Ofloxacin,OFX,5.699999999999999,μg/kg
Zhang_2022,China,Tianjin,NA,the Haihe River basin,117.195538,39.142442,sediments,2009,12,Fluoroquinolones,Ofloxacin,OFX,18.533333333333328,μg/kg
Zhang_2022,China,Tianjin,NA,the Haihe River basin,117.195538,39.142442,sediments,2009,8,Fluoroquinolones,Ciprofloxacin,CFX,11.111111111111112,μg/kg
Zhang_2022,China,Tianjin,NA,the Haihe River basin,117.195538,39.142442,sediments,2009,12,Fluoroquinolones,Ciprofloxacin,CFX,32.67777777777778,μg/kg
Zhang_2022,China,Tianjin,NA,the Haihe River basin,117.195538,39.142442,sediments,2009,8,Macrolides,Roxithromycin,RTM,2.111111111111111,μg/kg
Zhang_2022,China,Tianjin,NA,the Haihe River basin,117.195538,39.142442,sediments,2009,12,Macrolides,Roxithromycin,RTM,68.26666666666668,μg/kg
Zhang_2022,China,Tianjin,NA,the Haihe River basin,117.195538,39.142442,sediments,2009,8,Macrolides,Erythromycin,ETM,0.9555555555555555,μg/kg
Zhang_2022,China,Tianjin,NA,the Haihe River basin,117.195538,39.142442,sediments,2009,12,Macrolides,Erythromycin,ETM,9.344444444444443,μg/kg
Zhang_2022,China,Tianjin,NA,the Haihe River basin,117.195538,39.142442,sediments,2009,8,Sulfonamides,Trimethoprim,TMP,7.683333333333333,μg/kg
Zhang_2022,China,Tianjin,NA,the Haihe River basin,117.195538,39.142442,sediments,2009,12,Sulfonamides,Trimethoprim,TMP,11.08148148148148,μg/kg
Zhang_2022,China,Tianjin,NA,the Haihe River basin,117.195538,39.142442,sediments,2009,8,Sulfonamides,Sulfamethazine,SMZ,13.227777777777778,μg/kg
Zhang_2022,China,Tianjin,NA,the Haihe River basin,117.195538,39.142442,sediments,2009,12,Sulfonamides,Sulfamethazine,SMZ,119.4625925925926,μg/kg
Zhang_2022,China,Tianjin,NA,the Haihe River basin,117.195538,39.142442,sediments,2009,8,Sulfonamides,Sulfadiazine,SDZ,13.155555555555557,μg/kg
Zhang_2022,China,Tianjin,NA,the Haihe River basin,117.195538,39.142442,sediments,2009,12,Sulfonamides,Sulfadiazine,SDZ,34.959259259259255,μg/kg
Zhang_2022,China,Tianjin,NA,the Haihe River basin,117.195538,39.142442,sediments,2009,8,Sulfonamides,Sulfachloropyridazine,SCP,8.722222222222221,μg/kg
Zhang_2022,China,Tianjin,NA,the Haihe River basin,117.195538,39.142442,sediments,2009,12,Sulfonamides,Sulfachloropyridazine,SCP,270.56666666666666,μg/kg
Zhang_2022,China,Tianjin,NA,the Haihe River basin,117.195538,39.142442,sediments,2009,8,Tetracyclines,Tetracycline,TC,1.2999999999999998,μg/kg
Zhang_2022,China,Tianjin,NA,the Haihe River basin,117.195538,39.142442,sediments,2009,12,Tetracyclines,Tetracycline,TC,96.42592592592592,μg/kg
Zhang_2022,China,Tianjin,NA,the Haihe River basin,117.195538,39.142442,sediments,2009,8,Tetracyclines,Oxytetracycline,OTC,8.066666666666666,μg/kg
Zhang_2022,China,Tianjin,NA,the Haihe River basin,117.195538,39.142442,sediments,2009,12,Tetracyclines,Oxytetracycline,OTC,220.81481481481484,μg/kg
Zhang_2022,China,NA,NA,the Yellow River,103.316667,35.933333,sediments,2008,7,Fluoroquinolones,Ofloxacin,OFX,1.71,μg/kg
Zhang_2022,China,NA,NA,the Yellow River,103.616667,36.133333,sediments,2008,7,Fluoroquinolones,Ofloxacin,OFX,3.07,μg/kg
Zhang_2022,China,NA,NA,the Yellow River,103.816667,36.066667,sediments,2008,7,Fluoroquinolones,Ofloxacin,OFX,7.54,μg/kg
Zhang_2022,China,NA,NA,the Yellow River,103.933333,36.05,sediments,2008,7,Fluoroquinolones,Ofloxacin,OFX,8.65,μg/kg
Zhang_2022,China,NA,NA,the Yellow River,104.233333,36.366667,sediments,2008,7,Fluoroquinolones,Ofloxacin,OFX,6.93,μg/kg
Zhang_2022,China,NA,NA,the Yellow River,104.4,36.433333,sediments,2008,7,Fluoroquinolones,Ofloxacin,OFX,8.65,μg/kg
Zhang_2022,China,NA,NA,the Yellow River,104.6,36.783333,sediments,2008,7,Fluoroquinolones,Ofloxacin,OFX,6.59,μg/kg
Zhang_2022,China,NA,NA,the Yellow River,110.333333,34.6,sediments,2008,7,Fluoroquinolones,Ofloxacin,OFX,NA,μg/kg
Zhang_2022,China,NA,NA,the Yellow River,110.166667,34.8,sediments,2008,7,Fluoroquinolones,Ofloxacin,OFX,2.01,μg/kg
Zhang_2022,China,NA,NA,the Yellow River,112.616667,34.85,sediments,2008,7,Fluoroquinolones,Ofloxacin,OFX,2.3,μg/kg
Zhang_2022,China,NA,NA,the Yellow River,113.516667,34.983333,sediments,2008,7,Fluoroquinolones,Ofloxacin,OFX,3.4,μg/kg
Zhang_2022,China,NA,NA,the Yellow River,113.666667,34.916667,sediments,2008,7,Fluoroquinolones,Ofloxacin,OFX,NA,μg/kg
Zhang_2022,China,NA,NA,the Yellow River,113.566667,34.916667,sediments,2008,7,Fluoroquinolones,Ofloxacin,OFX,NA,μg/kg
Zhang_2022,China,NA,NA,the Yellow River,115.116667,35.416667,sediments,2008,7,Fluoroquinolones,Ofloxacin,OFX,NA,μg/kg
Zhang_2022,China,NA,NA,the Yellow River,116.1,36.116667,sediments,2008,7,Fluoroquinolones,Ofloxacin,OFX,NA,μg/kg
Zhang_2022,China,NA,NA,the Yellow River,103.316667,35.933333,sediments,2008,11,Fluoroquinolones,Ofloxacin,OFX,NA,μg/kg
Zhang_2022,China,NA,NA,the Yellow River,103.616667,36.133333,sediments,2008,11,Fluoroquinolones,Ofloxacin,OFX,3.45,μg/kg
Zhang_2022,China,NA,NA,the Yellow River,103.816667,36.066667,sediments,2008,11,Fluoroquinolones,Ofloxacin,OFX,10.41,μg/kg
Zhang_2022,China,NA,NA,the Yellow River,103.933333,36.05,sediments,2008,11,Fluoroquinolones,Ofloxacin,OFX,124,μg/kg
Zhang_2022,China,NA,NA,the Yellow River,104.233333,36.366667,sediments,2008,11,Fluoroquinolones,Ofloxacin,OFX,63.04,μg/kg
Zhang_2022,China,NA,NA,the Yellow River,104.4,36.433333,sediments,2008,11,Fluoroquinolones,Ofloxacin,OFX,22.9,μg/kg
Zhang_2022,China,NA,NA,the Yellow River,104.6,36.783333,sediments,2008,11,Fluoroquinolones,Ofloxacin,OFX,48.6,μg/kg
Zhang_2022,China,NA,NA,the Yellow River,110.333333,34.6,sediments,2008,11,Fluoroquinolones,Ofloxacin,OFX,13,μg/kg
Zhang_2022,China,NA,NA,the Yellow River,110.166667,34.8,sediments,2008,11,Fluoroquinolones,Ofloxacin,OFX,5.4,μg/kg
Zhang_2022,China,NA,NA,the Yellow River,112.616667,34.85,sediments,2008,11,Fluoroquinolones,Ofloxacin,OFX,NA,μg/kg
Zhang_2022,China,NA,NA,the Yellow River,113.516667,34.983333,sediments,2008,11,Fluoroquinolones,Ofloxacin,OFX,2.38,μg/kg
Zhang_2022,China,NA,NA,the Yellow River,113.666667,34.916667,sediments,2008,11,Fluoroquinolones,Ofloxacin,OFX,2.42,μg/kg
Zhang_2022,China,NA,NA,the Yellow River,113.566667,34.916667,sediments,2008,11,Fluoroquinolones,Ofloxacin,OFX,2.2,μg/kg
Zhang_2022,China,NA,NA,the Yellow River,115.116667,35.416667,sediments,2008,11,Fluoroquinolones,Ofloxacin,OFX,1.5,μg/kg
Zhang_2022,China,NA,NA,the Yellow River,116.1,36.116667,sediments,2008,11,Fluoroquinolones,Ofloxacin,OFX,1.52,μg/kg
Zhang_2022,China,NA,NA,the Hai River,117.116667,39.25,sediments,2008,7,Fluoroquinolones,Ofloxacin,OFX,7.4,μg/kg
Zhang_2022,China,NA,NA,the Hai River,117.383333,39.283333,sediments,2008,7,Fluoroquinolones,Ofloxacin,OFX,6.91,μg/kg
Zhang_2022,China,NA,NA,the Hai River,117.8,39.25,sediments,2008,7,Fluoroquinolones,Ofloxacin,OFX,653,μg/kg
Zhang_2022,China,NA,NA,the Hai River,117.116667,39.166667,sediments,2008,7,Fluoroquinolones,Ofloxacin,OFX,1.96,μg/kg
Zhang_2022,China,NA,NA,the Hai River,117.183333,39.166667,sediments,2008,7,Fluoroquinolones,Ofloxacin,OFX,6.34,μg/kg
Zhang_2022,China,NA,NA,the Hai River,117.116667,39.15,sediments,2008,7,Fluoroquinolones,Ofloxacin,OFX,5.34,μg/kg
Zhang_2022,China,NA,NA,the Hai River,117.216667,39.1,sediments,2008,7,Fluoroquinolones,Ofloxacin,OFX,18.7,μg/kg
Zhang_2022,China,NA,NA,the Hai River,117.316667,39.066667,sediments,2008,7,Fluoroquinolones,Ofloxacin,OFX,10.3,μg/kg
Zhang_2022,China,NA,NA,the Hai River,117.65,39.016667,sediments,2008,7,Fluoroquinolones,Ofloxacin,OFX,39,μg/kg
Zhang_2022,China,NA,NA,the Hai River,117.733333,39.116667,sediments,2008,7,Fluoroquinolones,Ofloxacin,OFX,NA,μg/kg
Zhang_2022,China,NA,NA,the Hai River,117.116667,39.25,sediments,2008,11,Fluoroquinolones,Ofloxacin,OFX,8.949999999999998,μg/kg
Zhang_2022,China,NA,NA,the Hai River,117.383333,39.283333,sediments,2008,11,Fluoroquinolones,Ofloxacin,OFX,6.1,μg/kg
Zhang_2022,China,NA,NA,the Hai River,117.8,39.25,sediments,2008,11,Fluoroquinolones,Ofloxacin,OFX,215,μg/kg
Zhang_2022,China,NA,NA,the Hai River,117.166667,39.183333,sediments,2008,11,Fluoroquinolones,Ofloxacin,OFX,59.5,μg/kg
Zhang_2022,China,NA,NA,the Hai River,117.116667,39.166667,sediments,2008,11,Fluoroquinolones,Ofloxacin,OFX,10.7,μg/kg
Zhang_2022,China,NA,NA,the Hai River,117.183333,39.166667,sediments,2008,11,Fluoroquinolones,Ofloxacin,OFX,6.05,μg/kg
Zhang_2022,China,NA,NA,the Hai River,117.116667,39.15,sediments,2008,11,Fluoroquinolones,Ofloxacin,OFX,25.4,μg/kg
Zhang_2022,China,NA,NA,the Hai River,117.216667,39.1,sediments,2008,11,Fluoroquinolones,Ofloxacin,OFX,24.3,μg/kg
Zhang_2022,China,NA,NA,the Hai River,117.316667,39.066667,sediments,2008,11,Fluoroquinolones,Ofloxacin,OFX,17.4,μg/kg
Zhang_2022,China,NA,NA,the Hai River,117.65,39.016667,sediments,2008,11,Fluoroquinolones,Ofloxacin,OFX,46.1,μg/kg
Zhang_2022,China,NA,NA,the Hai River,117.733333,39.116667,sediments,2008,11,Fluoroquinolones,Ofloxacin,OFX,9.69,μg/kg
Zhang_2022,China,NA,NA,the Liao River,123.816667,42.416667,sediments,2008,7,Fluoroquinolones,Ofloxacin,OFX,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,123.833333,42.333333,sediments,2008,7,Fluoroquinolones,Ofloxacin,OFX,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,123.633333,42.283333,sediments,2008,7,Fluoroquinolones,Ofloxacin,OFX,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,122.066667,41.183333,sediments,2008,7,Fluoroquinolones,Ofloxacin,OFX,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,121.9,41.116667,sediments,2008,7,Fluoroquinolones,Ofloxacin,OFX,4.55,μg/kg
Zhang_2022,China,NA,NA,the Liao River,124.066667,41.9,sediments,2008,7,Fluoroquinolones,Ofloxacin,OFX,12,μg/kg
Zhang_2022,China,NA,NA,the Liao River,123.916667,41.866667,sediments,2008,7,Fluoroquinolones,Ofloxacin,OFX,37.7,μg/kg
Zhang_2022,China,NA,NA,the Liao River,123.783333,41.866667,sediments,2008,7,Fluoroquinolones,Ofloxacin,OFX,34.2,μg/kg
Zhang_2022,China,NA,NA,the Liao River,123.433333,41.75,sediments,2008,7,Fluoroquinolones,Ofloxacin,OFX,15.5,μg/kg
Zhang_2022,China,NA,NA,the Liao River,122.95,41.5,sediments,2008,7,Fluoroquinolones,Ofloxacin,OFX,4,μg/kg
Zhang_2022,China,NA,NA,the Liao River,122.583333,41.15,sediments,2008,7,Fluoroquinolones,Ofloxacin,OFX,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,124.033333,41.366667,sediments,2008,7,Fluoroquinolones,Ofloxacin,OFX,12.6,μg/kg
Zhang_2022,China,NA,NA,the Liao River,123.766667,41.316667,sediments,2008,7,Fluoroquinolones,Ofloxacin,OFX,8.11,μg/kg
Zhang_2022,China,NA,NA,the Liao River,123.35,41.233333,sediments,2008,7,Fluoroquinolones,Ofloxacin,OFX,8.19,μg/kg
Zhang_2022,China,NA,NA,the Liao River,123.2,41.266667,sediments,2008,7,Fluoroquinolones,Ofloxacin,OFX,4.4,μg/kg
Zhang_2022,China,NA,NA,the Liao River,122.866667,41.35,sediments,2008,7,Fluoroquinolones,Ofloxacin,OFX,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,122.683333,41.116667,sediments,2008,7,Fluoroquinolones,Ofloxacin,OFX,19.3,μg/kg
Zhang_2022,China,NA,NA,the Liao River,122.416667,41.133333,sediments,2008,7,Fluoroquinolones,Ofloxacin,OFX,3.13,μg/kg
Zhang_2022,China,NA,NA,the Liao River,122.133333,40.816667,sediments,2008,7,Fluoroquinolones,Ofloxacin,OFX,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,123.816667,42.416667,sediments,2008,11,Fluoroquinolones,Ofloxacin,OFX,1.73,μg/kg
Zhang_2022,China,NA,NA,the Liao River,123.833333,42.333333,sediments,2008,11,Fluoroquinolones,Ofloxacin,OFX,4.32,μg/kg
Zhang_2022,China,NA,NA,the Liao River,123.633333,42.283333,sediments,2008,11,Fluoroquinolones,Ofloxacin,OFX,NA,μg/kg
