dataset,country,province,city,author_loc_ref,lon,lat,sample_type,sam_Y,sam_M,ABX_cat,ABX_subcat,ABX_subcat_clean,ABX_subcat_abbre,ABX_conc_mean,unit,abx
Zhang_2022,China,Guangdong,NA,Pearl River Delta,113.8251756,23.08574066,soil,NA,NA,Fluoroquinolones,Norfloxacin,norfloxacin,NFX,61.9,μg/kg,norfloxacin
Zhang_2022,China,Guangdong,NA,Pearl River Delta,113.8251756,23.08574066,soil,NA,NA,Fluoroquinolones,Lomefloxacin,lomefloxacin,LFX,7.4,μg/kg,lomefloxacin
Zhang_2022,China,Guangdong,NA,Pearl River Delta,113.8251756,23.08574066,soil,NA,NA,Fluoroquinolones,Enrofloxacin,enrofloxacin,EFX,99.4,μg/kg,enrofloxacin
Zhang_2022,China,Guangdong,NA,Pearl River Delta,113.8251756,23.08574066,soil,NA,NA,Fluoroquinolones,Ciprofloxacin,ciprofloxacin,CFX,26.9,μg/kg,ciprofloxacin
Zhang_2022,China,Guangdong,NA,Pearl River Delta,113.8251756,23.08574066,soil,NA,NA,Sulfonamides,Sulfamerazine,sulfamerazine,SMZ1,16,μg/kg,sulfamerazine
Zhang_2022,China,Guangdong,NA,Pearl River Delta,113.8251756,23.08574066,soil,NA,NA,Sulfonamides,Sulfamethazine,sulfamethazine,SMZ,5.5,μg/kg,sulfamethazine
Zhang_2022,China,Guangdong,NA,Pearl River Delta,113.8251756,23.08574066,soil,NA,NA,Sulfonamides,Sulfamethoxazole,sulfamethoxazole,SMX,23.5,μg/kg,sulfamethoxazole
Zhang_2022,China,Guangdong,NA,Pearl River Delta,113.8251756,23.08574066,soil,NA,NA,Sulfonamides,Sulfameter,sulfameter,SME,51.4,μg/kg,sulfameter
Zhang_2022,China,Guangdong,NA,Pearl River Delta,113.8251756,23.08574066,soil,NA,NA,Sulfonamides,Sulfadiazine,sulfadiazine,SDZ,13.4,μg/kg,sulfadiazine
Zhang_2022,China,Guangdong,NA,Pearl River Delta,113.8251756,23.08574066,soil,NA,NA,Sulfonamides,Sulfadimethoxine,sulfadimethoxine,SDM,4.9,μg/kg,sulfadimethoxine
Zhang_2022,China,Guangdong,NA,Pearl River Delta,113.8251756,23.08574066,soil,NA,NA,Tetracyclines,Tetracycline,tetracycline,TC,44.1,μg/kg,tetracycline
Zhang_2022,China,Guangdong,NA,Pearl River Delta,113.8251756,23.08574066,soil,NA,NA,Tetracyclines,Oxytetracycline,oxytetracycline,OTC,9.6,μg/kg,oxytetracycline
Zhang_2022,China,Guangdong,NA,Pearl River Delta,113.8251756,23.08574066,soil,NA,NA,Tetracyclines,Chlortetracycline,chlortetracycline,CTC,31.1,μg/kg,chlortetracycline
Zhang_2022,China,Tianjin,NA,the Haihe River basin,117.195538,39.142442,sediments,2009,8,Fluoroquinolones,Ofloxacin,ofloxacin,OFX,5.699999999999999,μg/kg,ofloxacin
Zhang_2022,China,Tianjin,NA,the Haihe River basin,117.195538,39.142442,sediments,2009,12,Fluoroquinolones,Ofloxacin,ofloxacin,OFX,18.533333333333328,μg/kg,ofloxacin
Zhang_2022,China,Tianjin,NA,the Haihe River basin,117.195538,39.142442,sediments,2009,8,Fluoroquinolones,Ciprofloxacin,ciprofloxacin,CFX,11.111111111111112,μg/kg,ciprofloxacin
Zhang_2022,China,Tianjin,NA,the Haihe River basin,117.195538,39.142442,sediments,2009,12,Fluoroquinolones,Ciprofloxacin,ciprofloxacin,CFX,32.67777777777778,μg/kg,ciprofloxacin
Zhang_2022,China,Tianjin,NA,the Haihe River basin,117.195538,39.142442,sediments,2009,8,Macrolides,Roxithromycin,roxithromycin,RTM,2.111111111111111,μg/kg,roxithromycin
Zhang_2022,China,Tianjin,NA,the Haihe River basin,117.195538,39.142442,sediments,2009,12,Macrolides,Roxithromycin,roxithromycin,RTM,68.26666666666668,μg/kg,roxithromycin
Zhang_2022,China,Tianjin,NA,the Haihe River basin,117.195538,39.142442,sediments,2009,8,Macrolides,Erythromycin,erythromycin,ETM,0.9555555555555555,μg/kg,erythromycin
Zhang_2022,China,Tianjin,NA,the Haihe River basin,117.195538,39.142442,sediments,2009,12,Macrolides,Erythromycin,erythromycin,ETM,9.344444444444443,μg/kg,erythromycin
Zhang_2022,China,Tianjin,NA,the Haihe River basin,117.195538,39.142442,sediments,2009,8,Sulfonamides,Trimethoprim,trimethoprim,TMP,7.683333333333333,μg/kg,trimethoprim
Zhang_2022,China,Tianjin,NA,the Haihe River basin,117.195538,39.142442,sediments,2009,12,Sulfonamides,Trimethoprim,trimethoprim,TMP,11.08148148148148,μg/kg,trimethoprim
Zhang_2022,China,Tianjin,NA,the Haihe River basin,117.195538,39.142442,sediments,2009,8,Sulfonamides,Sulfamethazine,sulfamethazine,SMZ,13.227777777777778,μg/kg,sulfamethazine
Zhang_2022,China,Tianjin,NA,the Haihe River basin,117.195538,39.142442,sediments,2009,12,Sulfonamides,Sulfamethazine,sulfamethazine,SMZ,119.4625925925926,μg/kg,sulfamethazine
Zhang_2022,China,Tianjin,NA,the Haihe River basin,117.195538,39.142442,sediments,2009,8,Sulfonamides,Sulfadiazine,sulfadiazine,SDZ,13.155555555555557,μg/kg,sulfadiazine
Zhang_2022,China,Tianjin,NA,the Haihe River basin,117.195538,39.142442,sediments,2009,12,Sulfonamides,Sulfadiazine,sulfadiazine,SDZ,34.959259259259255,μg/kg,sulfadiazine
Zhang_2022,China,Tianjin,NA,the Haihe River basin,117.195538,39.142442,sediments,2009,8,Sulfonamides,Sulfachloropyridazine,sulfachloropyridazine,SCP,8.722222222222221,μg/kg,sulfachloropyridazine
Zhang_2022,China,Tianjin,NA,the Haihe River basin,117.195538,39.142442,sediments,2009,12,Sulfonamides,Sulfachloropyridazine,sulfachloropyridazine,SCP,270.56666666666666,μg/kg,sulfachloropyridazine
Zhang_2022,China,Tianjin,NA,the Haihe River basin,117.195538,39.142442,sediments,2009,8,Tetracyclines,Tetracycline,tetracycline,TC,1.2999999999999998,μg/kg,tetracycline
Zhang_2022,China,Tianjin,NA,the Haihe River basin,117.195538,39.142442,sediments,2009,12,Tetracyclines,Tetracycline,tetracycline,TC,96.42592592592592,μg/kg,tetracycline
Zhang_2022,China,Tianjin,NA,the Haihe River basin,117.195538,39.142442,sediments,2009,8,Tetracyclines,Oxytetracycline,oxytetracycline,OTC,8.066666666666666,μg/kg,oxytetracycline
Zhang_2022,China,Tianjin,NA,the Haihe River basin,117.195538,39.142442,sediments,2009,12,Tetracyclines,Oxytetracycline,oxytetracycline,OTC,220.81481481481484,μg/kg,oxytetracycline
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.921783,31.108233,sediments,2017,4,Sulfonamides,Sulfamethazine,sulfamethazine,SMZ,7.43,μg/kg,sulfamethazine
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.935967,31.1034,sediments,2017,4,Sulfonamides,Sulfamethazine,sulfamethazine,SMZ,3.26,μg/kg,sulfamethazine
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.93385,31.1402,sediments,2017,4,Sulfonamides,Sulfamethazine,sulfamethazine,SMZ,0.68,μg/kg,sulfamethazine
Zhang_2022,China,Jiangsu,Suzhou,Dianshan Lake,120.957167,31.14255,sediments,2017,4,Sulfonamides,Sulfamethazine,sulfamethazine,SMZ,0.03,μg/kg,sulfamethazine
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.994767,31.110933,sediments,2017,4,Sulfonamides,Sulfamethazine,sulfamethazine,SMZ,0.08,μg/kg,sulfamethazine
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.973983,31.094183,sediments,2017,4,Sulfonamides,Sulfamethazine,sulfamethazine,SMZ,0.04,μg/kg,sulfamethazine
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.9579,31.09065,sediments,2017,4,Sulfonamides,Sulfamethazine,sulfamethazine,SMZ,0.1,μg/kg,sulfamethazine
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.941167,31.08125,sediments,2017,4,Sulfonamides,Sulfamethazine,sulfamethazine,SMZ,0.17,μg/kg,sulfamethazine
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.910133,31.083283,sediments,2017,4,Sulfonamides,Sulfamethazine,sulfamethazine,SMZ,0.09,μg/kg,sulfamethazine
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.921783,31.108233,sediments,2017,7,Sulfonamides,Sulfamethazine,sulfamethazine,SMZ,8.97,μg/kg,sulfamethazine
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.935967,31.1034,sediments,2017,7,Sulfonamides,Sulfamethazine,sulfamethazine,SMZ,0.95,μg/kg,sulfamethazine
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.93385,31.1402,sediments,2017,7,Sulfonamides,Sulfamethazine,sulfamethazine,SMZ,0.02,μg/kg,sulfamethazine
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.957167,31.14255,sediments,2017,7,Sulfonamides,Sulfamethazine,sulfamethazine,SMZ,0.03,μg/kg,sulfamethazine
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.99665,31.135467,sediments,2017,7,Sulfonamides,Sulfamethazine,sulfamethazine,SMZ,0.02,μg/kg,sulfamethazine
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.994767,31.110933,sediments,2017,7,Sulfonamides,Sulfamethazine,sulfamethazine,SMZ,0.02,μg/kg,sulfamethazine
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.973983,31.094183,sediments,2017,7,Sulfonamides,Sulfamethazine,sulfamethazine,SMZ,0.05,μg/kg,sulfamethazine
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.9579,31.09065,sediments,2017,7,Sulfonamides,Sulfamethazine,sulfamethazine,SMZ,0.16,μg/kg,sulfamethazine
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.941167,31.08125,sediments,2017,7,Sulfonamides,Sulfamethazine,sulfamethazine,SMZ,0.09,μg/kg,sulfamethazine
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.910133,31.083283,sediments,2017,7,Sulfonamides,Sulfamethazine,sulfamethazine,SMZ,0.1,μg/kg,sulfamethazine
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.921783,31.108233,sediments,2017,11,Sulfonamides,Sulfamethazine,sulfamethazine,SMZ,12.55,μg/kg,sulfamethazine
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.935967,31.1034,sediments,2017,11,Sulfonamides,Sulfamethazine,sulfamethazine,SMZ,2.2,μg/kg,sulfamethazine
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.93385,31.1402,sediments,2017,11,Sulfonamides,Sulfamethazine,sulfamethazine,SMZ,0.31,μg/kg,sulfamethazine
Zhang_2022,China,Jiangsu,Shanghai,Dianshan Lake,120.957167,31.14255,sediments,2017,11,Sulfonamides,Sulfamethazine,sulfamethazine,SMZ,0.03,μg/kg,sulfamethazine
Zhang_2022,China,Jiangsu,Shanghai,Dianshan Lake,120.99665,31.135467,sediments,2017,11,Sulfonamides,Sulfamethazine,sulfamethazine,SMZ,0.02,μg/kg,sulfamethazine
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.994767,31.110933,sediments,2017,11,Sulfonamides,Sulfamethazine,sulfamethazine,SMZ,0.06,μg/kg,sulfamethazine
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.973983,31.094183,sediments,2017,11,Sulfonamides,Sulfamethazine,sulfamethazine,SMZ,0.2,μg/kg,sulfamethazine
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.9579,31.09065,sediments,2017,11,Sulfonamides,Sulfamethazine,sulfamethazine,SMZ,0.21,μg/kg,sulfamethazine
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.941167,31.08125,sediments,2017,11,Sulfonamides,Sulfamethazine,sulfamethazine,SMZ,0.22,μg/kg,sulfamethazine
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.910133,31.083283,sediments,2017,11,Sulfonamides,Sulfamethazine,sulfamethazine,SMZ,0.02,μg/kg,sulfamethazine
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.921783,31.108233,sediments,2018,1,Sulfonamides,Sulfamethazine,sulfamethazine,SMZ,3.9,μg/kg,sulfamethazine
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.935967,31.1034,sediments,2018,1,Sulfonamides,Sulfamethazine,sulfamethazine,SMZ,0.8,μg/kg,sulfamethazine
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.93385,31.1402,sediments,2018,1,Sulfonamides,Sulfamethazine,sulfamethazine,SMZ,0.08,μg/kg,sulfamethazine
Zhang_2022,China,Jiangsu,Shanghai,Dianshan Lake,120.957167,31.14255,sediments,2018,1,Sulfonamides,Sulfamethazine,sulfamethazine,SMZ,0.08,μg/kg,sulfamethazine
Zhang_2022,China,Jiangsu,Shanghai,Dianshan Lake,120.99665,31.135467,sediments,2018,1,Sulfonamides,Sulfamethazine,sulfamethazine,SMZ,0.05,μg/kg,sulfamethazine
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.994767,31.110933,sediments,2018,1,Sulfonamides,Sulfamethazine,sulfamethazine,SMZ,0.06,μg/kg,sulfamethazine
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.973983,31.094183,sediments,2018,1,Sulfonamides,Sulfamethazine,sulfamethazine,SMZ,0.5,μg/kg,sulfamethazine
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.9579,31.09065,sediments,2018,1,Sulfonamides,Sulfamethazine,sulfamethazine,SMZ,0.37,μg/kg,sulfamethazine
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.941167,31.08125,sediments,2018,1,Sulfonamides,Sulfamethazine,sulfamethazine,SMZ,0.67,μg/kg,sulfamethazine
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.910133,31.083283,sediments,2018,1,Sulfonamides,Sulfamethazine,sulfamethazine,SMZ,1.05,μg/kg,sulfamethazine
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.921783,31.108233,sediments,2017,4,Sulfonamides,Sulfamethoxazole,sulfamethoxazole,SMX,0.1,μg/kg,sulfamethoxazole
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.935967,31.1034,sediments,2017,4,Sulfonamides,Sulfamethoxazole,sulfamethoxazole,SMX,0.07,μg/kg,sulfamethoxazole
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.93385,31.1402,sediments,2017,4,Sulfonamides,Sulfamethoxazole,sulfamethoxazole,SMX,0.2,μg/kg,sulfamethoxazole
Zhang_2022,China,Jiangsu,Suzhou,Dianshan Lake,120.957167,31.14255,sediments,2017,4,Sulfonamides,Sulfamethoxazole,sulfamethoxazole,SMX,0.24,μg/kg,sulfamethoxazole
Zhang_2022,China,Jiangsu,Suzhou,Dianshan Lake,120.99665,31.135467,sediments,2017,4,Sulfonamides,Sulfamethoxazole,sulfamethoxazole,SMX,0.15,μg/kg,sulfamethoxazole
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.994767,31.110933,sediments,2017,4,Sulfonamides,Sulfamethoxazole,sulfamethoxazole,SMX,0.36,μg/kg,sulfamethoxazole
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.973983,31.094183,sediments,2017,4,Sulfonamides,Sulfamethoxazole,sulfamethoxazole,SMX,0.18,μg/kg,sulfamethoxazole
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.9579,31.09065,sediments,2017,4,Sulfonamides,Sulfamethoxazole,sulfamethoxazole,SMX,0.16,μg/kg,sulfamethoxazole
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.941167,31.08125,sediments,2017,4,Sulfonamides,Sulfamethoxazole,sulfamethoxazole,SMX,0.27,μg/kg,sulfamethoxazole
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.910133,31.083283,sediments,2017,4,Sulfonamides,Sulfamethoxazole,sulfamethoxazole,SMX,0.05,μg/kg,sulfamethoxazole
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.921783,31.108233,sediments,2017,7,Sulfonamides,Sulfamethoxazole,sulfamethoxazole,SMX,6.8,μg/kg,sulfamethoxazole
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.935967,31.1034,sediments,2017,7,Sulfonamides,Sulfamethoxazole,sulfamethoxazole,SMX,1.35,μg/kg,sulfamethoxazole
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.93385,31.1402,sediments,2017,7,Sulfonamides,Sulfamethoxazole,sulfamethoxazole,SMX,0.13,μg/kg,sulfamethoxazole
Zhang_2022,China,Jiangsu,Shanghai,Dianshan Lake,120.957167,31.14255,sediments,2017,7,Sulfonamides,Sulfamethoxazole,sulfamethoxazole,SMX,0.2,μg/kg,sulfamethoxazole
Zhang_2022,China,Jiangsu,Shanghai,Dianshan Lake,120.99665,31.135467,sediments,2017,7,Sulfonamides,Sulfamethoxazole,sulfamethoxazole,SMX,0.61,μg/kg,sulfamethoxazole
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.994767,31.110933,sediments,2017,7,Sulfonamides,Sulfamethoxazole,sulfamethoxazole,SMX,0.39,μg/kg,sulfamethoxazole
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.973983,31.094183,sediments,2017,7,Sulfonamides,Sulfamethoxazole,sulfamethoxazole,SMX,0.33,μg/kg,sulfamethoxazole
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.9579,31.09065,sediments,2017,7,Sulfonamides,Sulfamethoxazole,sulfamethoxazole,SMX,0.19,μg/kg,sulfamethoxazole
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.941167,31.08125,sediments,2017,7,Sulfonamides,Sulfamethoxazole,sulfamethoxazole,SMX,0.23,μg/kg,sulfamethoxazole
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.910133,31.083283,sediments,2017,7,Sulfonamides,Sulfamethoxazole,sulfamethoxazole,SMX,0.21,μg/kg,sulfamethoxazole
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.921783,31.108233,sediments,2017,11,Sulfonamides,Sulfamethoxazole,sulfamethoxazole,SMX,5.12,μg/kg,sulfamethoxazole
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.935967,31.1034,sediments,2017,11,Sulfonamides,Sulfamethoxazole,sulfamethoxazole,SMX,1.65,μg/kg,sulfamethoxazole
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.93385,31.1402,sediments,2017,11,Sulfonamides,Sulfamethoxazole,sulfamethoxazole,SMX,1.28,μg/kg,sulfamethoxazole
Zhang_2022,China,Jiangsu,Shanghai,Dianshan Lake,120.957167,31.14255,sediments,2017,11,Sulfonamides,Sulfamethoxazole,sulfamethoxazole,SMX,3.66,μg/kg,sulfamethoxazole
Zhang_2022,China,Jiangsu,Shanghai,Dianshan Lake,120.99665,31.135467,sediments,2017,11,Sulfonamides,Sulfamethoxazole,sulfamethoxazole,SMX,1.58,μg/kg,sulfamethoxazole
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.994767,31.110933,sediments,2017,11,Sulfonamides,Sulfamethoxazole,sulfamethoxazole,SMX,5.6,μg/kg,sulfamethoxazole
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.973983,31.094183,sediments,2017,11,Sulfonamides,Sulfamethoxazole,sulfamethoxazole,SMX,6.37,μg/kg,sulfamethoxazole
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.9579,31.09065,sediments,2017,11,Sulfonamides,Sulfamethoxazole,sulfamethoxazole,SMX,2.45,μg/kg,sulfamethoxazole
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.941167,31.08125,sediments,2017,11,Sulfonamides,Sulfamethoxazole,sulfamethoxazole,SMX,4.87,μg/kg,sulfamethoxazole
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.910133,31.083283,sediments,2017,11,Sulfonamides,Sulfamethoxazole,sulfamethoxazole,SMX,1.8,μg/kg,sulfamethoxazole
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.921783,31.108233,sediments,2018,1,Sulfonamides,Sulfamethoxazole,sulfamethoxazole,SMX,2.35,μg/kg,sulfamethoxazole
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.935967,31.1034,sediments,2018,1,Sulfonamides,Sulfamethoxazole,sulfamethoxazole,SMX,0.27,μg/kg,sulfamethoxazole
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.93385,31.1402,sediments,2018,1,Sulfonamides,Sulfamethoxazole,sulfamethoxazole,SMX,0.1,μg/kg,sulfamethoxazole
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.941167,31.08125,sediments,2018,1,Sulfonamides,Sulfamethoxazole,sulfamethoxazole,SMX,6.94,μg/kg,sulfamethoxazole
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.910133,31.083283,sediments,2018,1,Sulfonamides,Sulfamethoxazole,sulfamethoxazole,SMX,0.25,μg/kg,sulfamethoxazole
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.921783,31.108233,sediments,2017,11,Sulfonamides,Sulfadimethoxine,sulfadimethoxine,SDM,0.06,μg/kg,sulfadimethoxine
Zhang_2022,China,Zhejiang,Ningbo,Zhangxi watershed,121.275,29.8,soil,2016,7,Fluoroquinolones,Norfloxacin,norfloxacin,NFX,1.24,μg/kg,norfloxacin
Zhang_2022,China,Zhejiang,Ningbo,Zhangxi watershed,121.275,29.8,soil,2017,1,Fluoroquinolones,Norfloxacin,norfloxacin,NFX,6.59,μg/kg,norfloxacin
Zhang_2022,China,Zhejiang,Ningbo,Zhangxi watershed,121.275,29.8,soil,2017,1,Fluoroquinolones,Lomefloxacin,lomefloxacin,LFX,1.5,μg/kg,lomefloxacin
Zhang_2022,China,Zhejiang,Ningbo,Zhangxi watershed,121.275,29.8,soil,2016,7,Fluoroquinolones,Enrofloxacin,enrofloxacin,EFX,0.38,μg/kg,enrofloxacin
Zhang_2022,China,Zhejiang,Ningbo,Zhangxi watershed,121.275,29.8,soil,2017,1,Fluoroquinolones,Enrofloxacin,enrofloxacin,EFX,1.77,μg/kg,enrofloxacin
Zhang_2022,China,Zhejiang,Ningbo,Zhangxi watershed,121.275,29.8,soil,2016,7,Fluoroquinolones,Ciprofloxacin,ciprofloxacin,CFX,1.69,μg/kg,ciprofloxacin
Zhang_2022,China,Zhejiang,Ningbo,Zhangxi watershed,121.275,29.8,soil,2017,1,Fluoroquinolones,Ciprofloxacin,ciprofloxacin,CFX,5.87,μg/kg,ciprofloxacin
Zhang_2022,China,Zhejiang,Ningbo,Zhangxi watershed,121.275,29.8,soil,2016,7,Tetracyclines,Chlortetracycline,chlortetracycline,CTC,56.38,μg/kg,chlortetracycline
Zhang_2022,China,Zhejiang,Ningbo,Zhangxi watershed,121.275,29.8,soil,2017,1,Tetracyclines,Chlortetracycline,chlortetracycline,CTC,80.64,μg/kg,chlortetracycline
Zhang_2022,China,Shanghai,NA,the Yangtze Estuary,121.396499,31.623419,sediments,2016,8,Sulfonamides,Sulfadiazine,sulfadiazine,SDZ,0.05,μg/kg,sulfadiazine
Zhang_2022,China,Shanghai,NA,the Yangtze Estuary,121.396499,31.623419,sediments,2016,8,Tetracyclines,Tetracycline,tetracycline,TC,9.84,μg/kg,tetracycline
Zhang_2022,China,Jiangsu,Nanjing,NA,118.778333,31.321389,sediments,2016,8,Fluoroquinolones,Sarafloxacin,sarafloxacin,SAR,0.1149,μg/kg,sarafloxacin
Zhang_2022,China,Jiangsu,Changzhou,NA,119.623056,31.676667,sediments,2016,8,Fluoroquinolones,Sarafloxacin,sarafloxacin,SAR,0,μg/kg,sarafloxacin
Zhang_2022,China,Jiangsu,Nanjing,NA,118.778333,31.321389,sediments,2016,8,Fluoroquinolones,Ofloxacin,ofloxacin,OFX,0,μg/kg,ofloxacin
Zhang_2022,China,Jiangsu,Changzhou,NA,119.623056,31.676667,sediments,2016,8,Fluoroquinolones,Ofloxacin,ofloxacin,OFX,0,μg/kg,ofloxacin
Zhang_2022,China,Jiangsu,Nanjing,NA,118.778333,31.321389,sediments,2016,8,Fluoroquinolones,Norfloxacin,norfloxacin,NFX,0,μg/kg,norfloxacin
Zhang_2022,China,Jiangsu,Changzhou,NA,119.623056,31.676667,sediments,2016,8,Fluoroquinolones,Norfloxacin,norfloxacin,NFX,0,μg/kg,norfloxacin
Zhang_2022,China,Jiangsu,Nanjing,NA,118.778333,31.321389,sediments,2016,8,Fluoroquinolones,Mabofloxacin,mabofloxacin,MAR,0.1598,μg/kg,mabofloxacin
Zhang_2022,China,Jiangsu,Changzhou,NA,119.623056,31.676667,sediments,2016,8,Fluoroquinolones,Mabofloxacin,mabofloxacin,MAR,0,μg/kg,mabofloxacin
Zhang_2022,China,Jiangsu,Nanjing,NA,118.778333,31.321389,sediments,2016,8,Fluoroquinolones,Lomefloxacin Hydrochloride,lomefloxacin,LOM-HCL,0.157,μg/kg,lomefloxacin
Zhang_2022,China,Jiangsu,Changzhou,NA,119.623056,31.676667,sediments,2016,8,Fluoroquinolones,Lomefloxacin Hydrochloride,lomefloxacin,LOM-HCL,0,μg/kg,lomefloxacin
Zhang_2022,China,Jiangsu,Nanjing,NA,118.778333,31.321389,sediments,2016,8,Fluoroquinolones,Fleroxacin,fleroxacin,FL,0,μg/kg,fleroxacin
Zhang_2022,China,Jiangsu,Changzhou,NA,119.623056,31.676667,sediments,2016,8,Fluoroquinolones,Fleroxacin,fleroxacin,FL,0,μg/kg,fleroxacin
Zhang_2022,China,Jiangsu,Nanjing,NA,118.778333,31.321389,sediments,2016,8,Fluoroquinolones,Enoxacin,enoxacin,ENO,0.15885,μg/kg,enoxacin
Zhang_2022,China,Jiangsu,Changzhou,NA,119.623056,31.676667,sediments,2016,8,Fluoroquinolones,Enoxacin,enoxacin,ENO,0,μg/kg,enoxacin
Zhang_2022,China,Jiangsu,Nanjing,NA,118.778333,31.321389,sediments,2016,8,Fluoroquinolones,Enrofloxacin,enrofloxacin,EFX,0.13169999999999998,μg/kg,enrofloxacin
Zhang_2022,China,Jiangsu,Changzhou,NA,119.623056,31.676667,sediments,2016,8,Fluoroquinolones,Enrofloxacin,enrofloxacin,EFX,0,μg/kg,enrofloxacin
Zhang_2022,China,Jiangsu,Nanjing,NA,118.778333,31.321389,sediments,2016,8,Fluoroquinolones,Ciprofloxacin,ciprofloxacin,CFX,0.14895,μg/kg,ciprofloxacin
Zhang_2022,China,Jiangsu,Changzhou,NA,119.623056,31.676667,sediments,2016,8,Fluoroquinolones,Ciprofloxacin,ciprofloxacin,CFX,0,μg/kg,ciprofloxacin
Zhang_2022,China,Jiangsu,Nanjing,NA,118.778333,31.321389,sediments,2016,8,Macrolides,Spiramycin,spiramycin,SPM,0.04795,μg/kg,spiramycin
Zhang_2022,China,Jiangsu,Changzhou,NA,119.623056,31.676667,sediments,2016,8,Macrolides,Spiramycin,spiramycin,SPM,0,μg/kg,spiramycin
Zhang_2022,China,Jiangsu,Nanjing,NA,118.778333,31.321389,sediments,2016,8,Macrolides,Roxithromycin,roxithromycin,RTM,0.05215,μg/kg,roxithromycin
Zhang_2022,China,Jiangsu,Changzhou,NA,119.623056,31.676667,sediments,2016,8,Macrolides,Roxithromycin,roxithromycin,RTM,0,μg/kg,roxithromycin
