scenario,matrix,env_class,endpoint,driver_metric,n_provinces,n_clusters,env_records_total,env_refs_total,n_units,env_year_min,env_year_max,env_amr_rho,env_amr_p,partial_env_amr_rho,partial_env_amr_p,cluster_contrast_p,cluster_contrast_epsilon,driver_env_rho,driver_env_p,driver_amr_rho,driver_amr_p,coherent_direction,loo_sign_stability,loo_influence_ratio,loo_most_influential_province,coverage_score,interpretability_score,cluster_contrast_score,loo_sign_stability_score,driver_env_amr_coherence_score,env_amr_q_fdr,partial_env_amr_q_fdr,matrix_consistency_score,pathway_total_score,pathway_class,pathway_class_rank,rf_driver_support,elastic_net_driver_support,multivariable_env_support,bootstrap_sign_stability
sample_year_ge_2012,soil,sulfonamides,E. coli | Cefuroxime,LivestockAquacultureIndex,15,3,146,28,2,2012,2019,0.01610020465279094,0.954585647201328,0.01071428571428571,0.9697698761545686,0.6069021557093311,0,0.01611459911668787,0.954545082919583,0.17694377038727677,0.5281341561656636,TRUE,0.7333333333333333,11.572533634096835,Tianjin,3,2,0,2,2,0.9941937115670152,0.997809785266724,4,13,Too sparse,5,NA,NA,NA,NA
sample_year_ge_2012,sludge,sulfonamides,S. aureus | Ciprofloxacin,EconomicScaleIndex,15,3,109,21,1,2012,2017,-0.01549503270133258,0.956291142899859,-0.00357142857142857,0.9899214068809782,0.5221737448390016,0,-0.04846526908872617,0.8638146351851379,0.35031291915056817,0.2005152589544319,TRUE,0.6,5.712334431149964,Hebei,3,2,0,2,3,0.9941937115670152,1,3,13,Too sparse,5,NA,NA,NA,NA
sample_year_ge_2012,soil,sulfonamides,S. aureus | Rifampicin,WastewaterHealthIndex,15,3,146,28,2,2012,2019,-0.01252238139661517,0.9646710945816912,-0.03928571428571428,0.8894459296739476,0.6069021557093311,0,0.08050102326395472,0.7754958926898936,-0.1392857142857143,0.6205460876279016,TRUE,0.6666666666666666,16.237899696305462,Zhejiang,3,2,0,2,2,0.9941937115670152,0.9933589680061764,4,13,Too sparse,5,NA,NA,NA,NA
sample_year_ge_2012,soil,sulfonamides,K. pneumoniae | Imipenem,LivestockAquacultureIndex,15,3,146,28,2,2012,2019,-0.01073346976852729,0.969715771605402,0.03928571428571428,0.8894459296739486,0.6069021557093311,0,0.01611459911668787,0.954545082919583,-0.22162654068709417,0.4272901036828519,TRUE,0.5333333333333333,21.77865317011793,Shanxi,3,2,0,1,3,0.9944661903323412,0.9933589680061764,4,13,Too sparse,5,NA,NA,NA,NA
all_years,surface water,fluoroquinolones,E. coli | Polymyxin B,hospitals_count_2024,14,3,77,21,1,2015,2024,-0.2835164835164835,0.3259659474417733,-0.3274725274725275,0.2530710007719406,0.27743910513984715,0.01496598639455785,0.2923076923076923,0.3105263203858821,-0.4989010989010989,0.06936352739715487,TRUE,1,0.8410852713178296,Jilin,3,2,0,4,4,0.9336475018941122,0.8197394365802757,0,13,Too sparse,5,NA,NA,NA,NA
sample_year_ge_2012,soil,macrolides,P. aeruginosa | Amikacin,WastewaterHealthIndex,14,3,65,18,2,2012,2020,-0.22496440761765732,0.4393722459702595,-0.2043956043956044,0.4833462230422236,0.29848686652087264,0.03800533552226636,-0.29401288916367097,0.30758098911238185,-0.3274725274725275,0.2530710007719406,FALSE,1,0.8470780254243203,Sichuan,3,2,0,4,0,0.9897658389202042,0.917046525346558,4,13,Too sparse,5,NA,NA,NA,NA
sample_year_ge_2012,surface water,tetracyclines,P. aeruginosa | Levofloxacin,EconomicScaleIndex,14,2,39,16,1,2015,2024,0.2043956043956044,0.4833462230422234,0.12087912087912088,0.6806070200628929,0.6547208460185748,0,0.34065934065934067,0.23331605103682385,0.701098901098901,0.00521186176994693,TRUE,1,0.9731182795698924,Henan,3,2,0,4,4,0.9897658389202042,0.9713117606107806,0,13,Too sparse,5,NA,NA,NA,NA
all_years,sludge,macrolides,P. aeruginosa | Cefepime,EconomicScaleIndex,14,3,77,25,1,2005,2017,-0.20246231992889688,0.4875827836627062,-0.09010989010989012,0.7593388378159545,0.8556343441410651,0,0.2494586749575345,0.3897429701042139,0.2992301040627793,0.29866966362858005,FALSE,1,0.9128720021302428,Qinghai,3,2,0,4,0,0.9640431604344516,0.9693306305527936,4,13,Too sparse,5,NA,NA,NA,NA
all_years,sludge,macrolides,E. coli | Polymyxin B,LivestockAquacultureIndex,14,3,77,25,1,2005,2017,0.19356287729465965,0.5073065880283145,0.15164835164835164,0.6047905984521368,0.8556343441410651,0,0.4788715635345528,0.0832056783810544,-0.01760177082722231,0.952376051475045,FALSE,1,0.9711749624369954,Guangdong,3,2,0,4,0,0.9640431604344516,0.9321543168803588,4,13,Too sparse,5,NA,NA,NA,NA
all_years,sludge,macrolides,E. coli | Ampicillin,LivestockAquacultureIndex,14,3,77,25,1,2005,2017,0.1913380166361003,0.5122936303171465,-0.10769230769230768,0.7140308087262489,0.8556343441410651,0,0.4788715635345528,0.0832056783810544,0.37403763007847407,0.18767755391299057,TRUE,1,0.8808337009860477,Tianjin,3,2,0,4,4,0.9640431604344516,0.957553454252375,0,13,Too sparse,5,NA,NA,NA,NA
all_years,surface water,sulfonamides,S. aureus | Oxacillin,LivestockAquacultureIndex,14,3,49,15,1,2013,2024,0.1912087912087912,0.5125839704707784,0.06813186813186813,0.8169838797817922,0.07898257926378309,0.18961038961038865,-0.45494505494505494,0.1021535266918292,0.01978021978021978,0.9464892274080112,FALSE,0.9285714285714286,1.057471264367816,Tibet,3,2,4,4,0,0.9640431604344516,0.973958948386154,0,13,Too sparse,5,NA,NA,NA,NA
all_years,surface water,sulfonamides,K. pneumoniae | Ceftriaxone,LivestockAquacultureIndex,14,3,49,15,1,2013,2024,0.1868131868131868,0.5225040123791592,0.22197802197802197,0.4456296579536088,0.07898257926378309,0.18961038961038865,-0.45494505494505494,0.1021535266918292,0.12967032967032968,0.658619276321178,FALSE,0.9285714285714286,1.088235294117647,Tibet,3,2,4,4,0,0.9640431604344516,0.8832742675212364,0,13,Too sparse,5,NA,NA,NA,NA
all_years,sludge,tetracyclines,E. coli | Aztreonam,LivestockAquacultureIndex,14,3,77,19,2,2004,2020,-0.1784285142399542,0.5416604735154293,-0.1912087912087912,0.5125839704707784,0.30098512187415105,0.03648989898989916,0.4305318423717267,0.12435997317965872,0.20242036451305656,0.48767491639835536,FALSE,1,1.05679411491246,Hebei,3,2,0,4,0,0.9640431604344516,0.896484407336387,4,13,Too sparse,5,NA,NA,NA,NA
all_years,sludge,macrolides,A. baumannii | Aztreonam,EconomicScaleIndex,14,3,77,25,1,2005,2017,-0.17798885268474451,0.5426732895544741,-0.23076923076923075,0.4273358616774501,0.8556343441410651,0,0.2494586749575345,0.3897429701042139,0.3784380727852796,0.1821242234182712,FALSE,1,1.0049289672327608,Qinghai,3,2,0,4,0,0.9640431604344516,0.8832516426423233,4,13,Too sparse,5,NA,NA,NA,NA
all_years,sludge,macrolides,K. pneumoniae | Meropenem,sewage_pipe_length_2024,14,3,77,25,1,2005,2017,0.17798885268474451,0.5426732895544744,0.4153846153846154,0.1396659475175257,0.8556343441410651,0,0.4204986644677089,0.13436459633396483,0.47692307692307695,0.08464843419468661,TRUE,1,1.6018199530306991,Beijing,3,2,0,4,4,0.9640431604344516,0.7467251700989045,0,13,Too sparse,5,NA,NA,NA,NA
all_years,sludge,tetracyclines,E. coli | Cefazolin,EconomicScaleIndex,14,3,77,19,2,2004,2020,-0.16927833402252068,0.5629059307018196,-0.15604395604395604,0.5942347005808518,0.30098512187415105,0.03648989898989916,0.32404391327446447,0.2583677780673156,0.3146316535365988,0.2732484916184631,FALSE,1,0.8948418223996676,Hebei,3,2,0,4,0,0.9744088351325456,0.9296623109373784,4,13,Too sparse,5,NA,NA,NA,NA
all_years,sludge,tetracyclines,P. aeruginosa | Piperacillin,EconomicScaleIndex,14,3,77,19,2,2004,2020,-0.1624156988594455,0.5790649040884321,-0.14285714285714285,0.6261174762253241,0.30098512187415105,0.03648989898989916,0.32404391327446447,0.2583677780673156,0.2662267837617374,0.35756450285085106,FALSE,1,1.0282813873573906,Hebei,3,2,0,4,0,0.9768522563106796,0.9382050308163302,4,13,Too sparse,5,NA,NA,NA,NA
all_years,sludge,macrolides,K. pneumoniae | Amikacin,sewage_pipe_length_2024,14,3,77,25,1,2005,2017,0.16018996741627003,0.5843459338424979,0.2879120879120879,0.3181928710258,0.8556343441410651,0,0.4204986644677089,0.13436459633396483,0.4857142857142857,0.07827588645863327,TRUE,1,1.8386656783400537,Beijing,3,2,0,4,4,0.9777031012917952,0.8579422596547515,0,13,Too sparse,5,NA,NA,NA,NA
all_years,sludge,tetracyclines,P. aeruginosa | Ciprofloxacin,EconomicScaleIndex,14,3,77,19,2,2004,2020,-0.15326551864201196,0.600898532892282,-0.05054945054945055,0.8637420361792152,0.30098512187415105,0.03648989898989916,0.32404391327446447,0.2583677780673156,0.41584183579312706,0.13918638651702497,FALSE,1,1.1019891939776454,Qinghai,3,2,0,4,0,0.9812226709011328,0.9825065661538572,4,13,Too sparse,5,NA,NA,NA,NA
sample_year_ge_2012,surface water,tetracyclines,A. baumannii | Amikacin,EconomicScaleIndex,14,2,39,16,1,2015,2024,-0.14725274725274726,0.6154187624847254,-0.2087912087912088,0.4737788373098139,0.6547208460185748,0,0.34065934065934067,0.23331605103682385,0.4901098901098901,0.07522006672685844,FALSE,1,1.9477611940298505,Henan,3,2,0,4,0,0.9897658389202042,0.9099096506432433,4,13,Too sparse,5,NA,NA,NA,NA
sample_year_ge_2012,soil,macrolides,P. aeruginosa | Imipenem,LivestockAquacultureIndex,14,3,65,18,2,2012,2020,-0.14477907420938343,0.6214310087916474,-0.2,0.49300373504000006,0.29848686652087264,0.03800533552226636,-0.23832862985236963,0.4119151859178527,-0.5472527472527473,0.0428220493781974,FALSE,0.9285714285714286,1.2195247329098806,Sichuan,3,2,0,4,0,0.9897658389202042,0.9188749656726506,4,13,Too sparse,5,NA,NA,NA,NA
all_years,sludge,tetracyclines,E. coli | Cefotaxime,LivestockAquacultureIndex,14,3,77,19,2,2004,2020,-0.14411533842457838,0.6230479764004727,-0.2131868131868132,0.464302820039745,0.30098512187415105,0.03648989898989916,0.4305318423717267,0.12435997317965872,0.18261837233243147,0.5320499746078021,FALSE,1,1.666814416710644,Hebei,3,2,0,4,0,0.9839329370623344,0.8917154674648315,4,13,Too sparse,5,NA,NA,NA,NA
all_years,sludge,tetracyclines,S. aureus | Ciprofloxacin,WastewaterHealthIndex,14,3,77,19,2,2004,2020,-0.13725270326150324,0.6398579920603167,0.12967032967032965,0.658619276321178,0.30098512187415105,0.03648989898989916,0.02287545054358387,0.9381294137361844,0.8549450549450549,9.766040002967738e-5,FALSE,1,1.2236833052079306,Qinghai,3,2,0,4,0,0.986382660126367,0.9457097301022044,4,13,Too sparse,5,NA,NA,NA,NA
sample_year_ge_2012,surface water,tetracyclines,A. baumannii | Cefotaxime,EconomicScaleIndex,14,2,39,16,1,2015,2024,0.13406593406593406,0.6477195279851133,0.23076923076923075,0.4273358616774501,0.6547208460185748,0,0.34065934065934067,0.23331605103682385,0.7054945054945055,0.00481955797904851,TRUE,0.8571428571428571,1.614754098360656,Henan,3,2,0,4,4,0.9897658389202042,0.9065436464646724,0,13,Too sparse,5,NA,NA,NA,NA
sample_year_ge_2012,surface water,tetracyclines,P. aeruginosa | Imipenem,EconomicScaleIndex,14,2,39,16,1,2015,2024,0.13406593406593406,0.6477195279851133,-0.00219780219780219,0.9940505286658998,0.6547208460185748,0,0.34065934065934067,0.23331605103682385,0.5824175824175825,0.02885465535767182,TRUE,0.9285714285714286,1.1639344262295082,Jiangsu,3,2,0,4,4,0.9897658389202042,1,0,13,Too sparse,5,NA,NA,NA,NA
all_years,sludge,macrolides,P. aeruginosa | Gentamicin,LivestockAquacultureIndex,14,3,77,25,1,2005,2017,-0.13349163951355836,0.6491399376695575,-0.1956043956043956,0.5027500912969567,0.8556343441410651,0,0.4788715635345528,0.0832056783810544,0.0572057551884725,0.8459835436129702,FALSE,1,1.0515552222846858,Qinghai,3,2,0,4,0,0.986382660126367,0.896484407336387,4,13,Too sparse,5,NA,NA,NA,NA
all_years,sludge,macrolides,E. coli | Cefotaxime,milk_output_2024,14,3,77,25,1,2005,2017,-0.12459219687932116,0.6712902613196443,-0.27912087912087913,0.3338450771945549,0.8556343441410651,0,-0.34262854141813315,0.23045006637632,0.5736263736263736,0.03197081397639698,TRUE,1,1.4423276455770064,Qinghai,3,2,0,4,4,0.986382660126367,0.8644080751703911,0,13,Too sparse,5,NA,NA,NA,NA
sample_year_ge_2012,surface water,tetracyclines,S. aureus | Tetracycline,LivestockAquacultureIndex,14,2,39,16,1,2015,2024,0.12087912087912088,0.6806070200628929,-0.05054945054945055,0.8637420361792152,0.6547208460185748,0,0.4074899752820488,0.14812079542533177,-0.1497800990225909,0.6092991288622855,FALSE,1,1.818181818181818,Jilin,3,2,0,4,0,0.9897658389202042,0.9933589680061764,4,13,Too sparse,5,NA,NA,NA,NA
all_years,sludge,tetracyclines,P. aeruginosa | Levofloxacin,EconomicScaleIndex,14,3,77,19,2,2004,2020,-0.11666479777227776,0.6912329663318861,0.04175824175824175,0.8872869731890638,0.30098512187415105,0.03648989898989916,0.32404391327446447,0.2583677780673156,0.3674369660182657,0.1962088401883401,FALSE,0.8571428571428571,1.4223129686360898,Chongqing,3,2,0,4,0,0.986382660126367,0.984188950923026,4,13,Too sparse,5,NA,NA,NA,NA
all_years,sludge,macrolides,K. pneumoniae | Ertapenem,sewage_pipe_length_2024,14,3,77,25,1,2005,2017,0.1134678935865246,0.6993291120704147,0.3274725274725275,0.2530710007719408,0.8556343441410651,0,0.4204986644677089,0.13436459633396483,0.2923076923076923,0.3105263203858821,TRUE,1,2.4912207260133177,Beijing,3,2,0,4,4,0.986382660126367,0.8197394365802757,0,13,Too sparse,5,NA,NA,NA,NA
all_years,sludge,macrolides,A. baumannii | Ceftazidime,EconomicScaleIndex,14,3,77,25,1,2005,2017,-0.1134678935865246,0.699329112070415,0.01538461538461538,0.9583697893719864,0.8556343441410651,0,0.2494586749575345,0.3897429701042139,0.5280531248166693,0.05226547102199238,FALSE,1,1.4867336027693163,Qinghai,3,2,0,4,0,0.986382660126367,0.9905724656831132,4,13,Too sparse,5,NA,NA,NA,NA
all_years,sludge,macrolides,K. pneumoniae | Imipenem,sewage_pipe_length_2024,14,3,77,25,1,2005,2017,0.109018172269406,0.7106474632335039,0.33186813186813185,0.24637718314961185,0.8556343441410651,0,0.4204986644677089,0.13436459633396483,0.4813186813186814,0.08141829504280487,TRUE,0.8571428571428571,2.454592512015189,Beijing,3,2,0,4,4,0.986382660126367,0.8161054141242371,0,13,Too sparse,5,NA,NA,NA,NA
all_years,sludge,tetracyclines,S. aureus | Gentamicin,hogs_year_end_2024,14,3,77,19,2,2004,2020,-0.09836443733741064,0.737968825707084,0.3274725274725275,0.2530710007719408,0.30098512187415105,0.03648989898989916,0.4414961954911688,0.1140172523175425,-0.389010989010989,0.16921738979769044,TRUE,0.8571428571428571,1.967116652129712,Hebei,3,2,0,4,4,0.986382660126367,0.8197394365802757,0,13,Too sparse,5,NA,NA,NA,NA
sample_year_ge_2012,surface water,tetracyclines,A. baumannii | Tobramycin,LivestockAquacultureIndex,14,2,39,16,1,2015,2024,-0.09010989010989012,0.7593388378159545,-0.24835164835164833,0.3919195389384572,0.6547208460185748,0,0.4074899752820488,0.14812079542533177,0.2731284158647246,0.3447564825739575,FALSE,0.8571428571428571,3.0243902439024386,Henan,3,2,0,4,0,0.9897658389202042,0.8980721555611625,4,13,Too sparse,5,NA,NA,NA,NA
all_years,sludge,macrolides,K. pneumoniae | Ceftazidime,sewage_pipe_length_2024,14,3,77,25,1,2005,2017,0.08899442634237226,0.7622392786139516,0.29230769230769227,0.3105263203858821,0.8556343441410651,0,0.4204986644677089,0.13436459633396483,0.5604395604395604,0.03710447700407433,TRUE,0.8571428571428571,2.9497507720706992,Beijing,3,2,0,4,4,0.986382660126367,0.850502768911654,0,13,Too sparse,5,NA,NA,NA,NA
all_years,sludge,macrolides,K. pneumoniae | Gentamicin,sewage_pipe_length_2024,14,3,77,25,1,2005,2017,0.08676956568381294,0.7680330229584209,0.2703296703296703,0.3499193863496043,0.8556343441410651,0,0.4204986644677089,0.13436459633396483,0.4989010989010989,0.06936352739715487,TRUE,0.8571428571428571,3.0188754294573665,Beijing,3,2,0,4,4,0.986382660126367,0.8733987883286123,0,13,Too sparse,5,NA,NA,NA,NA
sample_year_ge_2012,soil,macrolides,A. baumannii | Ceftriaxone,EconomicScaleIndex,14,3,65,18,2,2012,2020,0.04900214819394516,0.8678789954832058,0.08131868131868132,0.7822747512440956,0.29848686652087264,0.03800533552226636,-0.4626880803984934,0.09572449708879673,-0.11221128902354224,0.702519659786692,TRUE,0.6428571428571429,3.7252514981519855,Tianjin,3,2,0,2,3,0.9897658389202042,0.984962769478999,3,13,Too sparse,5,NA,NA,NA,NA
sample_year_ge_2012,soil,macrolides,K. pneumoniae | Ceftriaxone,LivestockAquacultureIndex,14,3,65,18,2,2012,2020,0.03341055558678078,0.909724621469949,0.08131868131868132,0.7822747512440956,0.29848686652087264,0.03800533552226636,-0.23832862985236963,0.4119151859178527,-0.4593406593406593,0.09846837616829028,TRUE,0.6428571428571429,5.429378343670253,Tianjin,3,2,0,2,3,0.9941937115670152,0.984962769478999,3,13,Too sparse,5,NA,NA,NA,NA
sample_year_ge_2012,soil,macrolides,E. coli | Tobramycin,EconomicScaleIndex,14,3,65,18,2,2012,2020,-0.02895581484187668,0.9217251283265137,0.07692307692307693,0.7938058883554533,0.29848686652087264,0.03800533552226636,-0.4626880803984934,0.09572449708879673,0.17821792962562588,0.5421454795593612,TRUE,0.6428571428571429,6.611202135114135,Liaoning,3,2,0,2,3,0.9941937115670152,0.9866292669078875,3,13,Too sparse,5,NA,NA,NA,NA
all_years,surface water,sulfonamides,P. aeruginosa | Meropenem,large_animals_year_end_2024,14,3,49,15,1,2013,2024,0.02857142857142857,0.9227613765698746,-0.34945054945054943,0.220689997746447,0.07898257926378309,0.18961038961038865,-0.07252747252747253,0.8053763135410925,-0.5912087912087912,0.02597081366896254,TRUE,0.5714285714285714,9,Tibet,3,2,4,1,3,0.9932209615047936,0.8101686596657472,0,13,Too sparse,5,NA,NA,NA,NA
all_years,sludge,macrolides,K. pneumoniae | Cefuroxime,EconomicScaleIndex,14,3,77,25,1,2005,2017,0.02669832790271167,0.9278125792970614,0.1912087912087912,0.5125839704707784,0.8556343441410651,0,0.2494586749575345,0.3897429701042139,0.5786582159449334,0.03015814616214019,TRUE,0.6428571428571429,9.762548400086828,Beijing,3,2,0,2,3,0.9932209615047936,0.896484407336387,3,13,Too sparse,5,NA,NA,NA,NA
all_years,sludge,tetracyclines,E. coli | Nitrofurantoin,LivestockAquacultureIndex,14,3,77,19,2,2004,2020,0.01372527032615032,0.962856927212768,0.05054945054945055,0.8637420361792152,0.30098512187415105,0.03648989898989916,0.4305318423717267,0.12435997317965872,0.2332234634606956,0.4222977022344995,TRUE,0.5714285714285714,18.89572832266353,Hebei,3,2,0,1,3,0.9949950572831489,0.9825065661538572,4,13,Too sparse,5,NA,NA,NA,NA
all_years,sludge,tetracyclines,P. aeruginosa | Aztreonam,EconomicScaleIndex,14,3,77,19,2,2004,2020,0.01372527032615032,0.962856927212768,0.15164835164835164,0.6047905984521368,0.30098512187415105,0.03648989898989916,0.32404391327446447,0.2583677780673156,0.36303652331146014,0.2020310695832991,TRUE,0.5,10.94200293537592,Liaoning,3,2,0,1,4,0.9949950572831489,0.9321543168803588,3,13,Too sparse,5,NA,NA,NA,NA
all_years,sediment,phenicols,S. aureus | Nitrofurantoin,chemical_fertilizers_2024,14,3,58,25,1,2006,2020,-0.01098901098901099,0.9702583900969692,-0.4681318681318681,0.0913763650683315,0.20022103787458767,0.11060606060606078,-0.07252747252747253,0.8053763135410925,0.12967032967032968,0.658619276321178,TRUE,0.42857142857142855,15.499999999999996,Guangdong,3,2,2,0,2,0.9978486760712906,0.7013629563033025,4,13,Too sparse,5,NA,NA,NA,NA
all_years,surface water,sulfonamides,E. coli | Gentamicin,LivestockAquacultureIndex,14,3,49,15,1,2013,2024,-0.01098901098901099,0.9702583900969692,0.08131868131868132,0.7822747512440956,0.07898257926378309,0.18961038961038865,-0.45494505494505494,0.1021535266918292,0.07252747252747253,0.8053763135410925,TRUE,0.5714285714285714,14.5,Shanxi,3,2,4,1,3,0.9978486760712906,0.9693306305527936,0,13,Too sparse,5,NA,NA,NA,NA
sample_year_ge_2012,surface water,tetracyclines,A. baumannii | Imipenem,grp_per_capita_2024,14,2,39,16,1,2015,2024,-0.00659340659340659,0.9821527354577906,-0.34065934065934067,0.2333160510368233,0.6547208460185748,0,-0.4461538461538462,0.10980712780122512,0.5560439560439561,0.03894365041866055,TRUE,0.35714285714285715,38.16666666666667,Henan,3,2,0,0,4,1,0.8608561824142034,4,13,Too sparse,5,NA,NA,NA,NA
sample_year_ge_2012,sludge,diaminopyrimidines,P. aeruginosa | Ciprofloxacin,hogs_year_end_2024,13,3,17,15,1,2012,2017,0.3763089045031909,0.2050449102402593,0.22527472527472528,0.4593051427250058,0.5863923150692827,0,-0.609262035862309,0.02707870040351923,-0.19230769230769232,0.5290679872349876,TRUE,1,0.36767371875246013,Gansu,2,2,0,5,4,0.9897658389202042,0.9083366083919776,0,13,Too sparse,5,NA,NA,NA,NA
sample_year_ge_2012,sludge,macrolides,K. pneumoniae | Ertapenem,sewage_pipe_length_2024,13,3,62,20,1,2012,2017,0.2886705102804764,0.33880878308010454,0.5824175824175825,0.03674133435865416,0.902466321196192,0,0.2575393768188564,0.3956170819091158,0.2802197802197802,0.3537636356336791,TRUE,1,0.803437401999487,Beijing,3,2,0,4,4,0.9897658389202042,0.6987785855381773,0,13,Too sparse,5,NA,NA,NA,NA
sample_year_ge_2012,sludge,diaminopyrimidines,P. aeruginosa | Levofloxacin,hogs_year_end_2024,13,3,17,15,1,2012,2017,0.2687920746451363,0.3745423885101776,-0.00549450549450549,0.9857869107140624,0.5863923150692827,0,-0.609262035862309,0.02707870040351923,-0.19230769230769232,0.5290679872349876,TRUE,1,0.682653120646966,Gansu,2,2,0,5,4,0.9897658389202042,0.998955385259106,0,13,Too sparse,5,NA,NA,NA,NA
sample_year_ge_2012,sludge,diaminopyrimidines,K. pneumoniae | Cefotaxime,grp_2024,13,3,17,15,1,2012,2017,-0.2687920746451363,0.3745423885101779,-0.5714285714285714,0.0413422673717235,0.5863923150692827,0,-0.1911410308587636,0.5316179456477246,0.7197802197802198,0.00553611577578763,TRUE,1,0.6808761322910926,Gansu,2,2,0,5,4,0.9897658389202042,0.7061382212048387,0,13,Too sparse,5,NA,NA,NA,NA
sample_year_ge_2012,sludge,macrolides,K. pneumoniae | Cefotetan,sewage_disposal_capacity_2024,13,3,62,20,1,2012,2017,0.25470927377689095,0.4010119334896022,0.5824175824175825,0.03674133435865416,0.902466321196192,0,0.0877331943009291,0.7756423420552507,0.3736263736263736,0.2085540597952089,TRUE,1,0.8759042930387355,Beijing,3,2,0,4,4,0.9897658389202042,0.6987785855381773,0,13,Too sparse,5,NA,NA,NA,NA
sample_year_ge_2012,sludge,diaminopyrimidines,E. coli | Cefotaxime,chemical_fertilizers_2024,13,3,17,15,1,2012,2017,-0.24489944578779085,0.4200011293379571,-0.3626373626373626,0.2233157202924816,0.5863923150692827,0,-0.4360404766465545,0.1363554297890448,0.42857142857142855,0.14397143468783608,TRUE,1,0.745266979212402,Gansu,2,2,0,5,4,0.9897658389202042,0.8549823013673628,0,13,Too sparse,5,NA,NA,NA,NA
sample_year_ge_2012,sludge,tetracyclines,E. coli | Cefotaxime,milk_output_2024,13,3,62,15,2,2015,2020,-0.24489944578779085,0.4200011293379571,-0.2527472527472528,0.40477407127094656,0.4335646817450266,0,-0.1612752447870818,0.598636453433896,0.5604395604395604,0.04634590589406466,TRUE,1,0.722149158818851,Chongqing,3,2,0,5,3,0.9897658389202042,0.8984368110433405,0,13,Too sparse,5,NA,NA,NA,NA
all_years,wastewater effluent,fluoroquinolones,E. coli | Polymyxin B,EconomicScaleIndex,13,3,34,15,1,2016,2024,-0.2307692307692308,0.4481273823153656,-0.08241758241758242,0.7889509278475182,0.28932970799328467,0.04803767660910481,-0.6060629057822995,0.02811901787811145,0.07713527891774721,0.8022285682572896,TRUE,1,1.181818181818182,Beijing,3,2,1,4,3,0.9640431604344516,0.9698987097862036,0,13,Too sparse,5,NA,NA,NA,NA
sample_year_ge_2012,sludge,macrolides,S. aureus | Nitrofurantoin,urban_env_infra_investment_2024,13,3,62,20,1,2012,2017,0.21791793423134004,0.4744776975335807,0.3076923076923077,0.30644705251252874,0.902466321196192,0,-0.2631995829027873,0.3849408944116563,-0.2802197802197802,0.3537636356336794,TRUE,1,0.8668915750326802,Guizhou,3,2,0,4,4,0.9897658389202042,0.8812798492717399,0,13,Too sparse,5,NA,NA,NA,NA
sample_year_ge_2012,sludge,macrolides,A. baumannii | Ciprofloxacin,sewage_pipe_length_2024,13,3,62,20,1,2012,2017,0.21225772814740912,0.4863091338692146,0.5384615384615384,0.05763443347046612,0.902466321196192,0,0.2575393768188564,0.3956170819091158,0.4725274725274725,0.10298105029992834,TRUE,1,1.070693905307081,Guizhou,3,2,0,4,4,0.9897658389202042,0.7315777609951156,0,13,Too sparse,5,NA,NA,NA,NA
sample_year_ge_2012,sludge,macrolides,K. pneumoniae | Meropenem,sewage_pipe_length_2024,13,3,62,20,1,2012,2017,0.21225772814740912,0.4863091338692146,0.6153846153846154,0.02516711655189929,0.902466321196192,0,0.2575393768188564,0.3956170819091158,0.4615384615384616,0.11237597055825144,TRUE,1,1.0158971507281933,Beijing,3,2,0,4,4,0.9897658389202042,0.6631253967407993,0,13,Too sparse,5,NA,NA,NA,NA
sample_year_ge_2012,sludge,macrolides,A. baumannii | Gentamicin,LivestockAquacultureIndex,13,3,62,20,1,2012,2017,0.2065975220634782,0.4982752968354489,0.15934065934065933,0.6030877531318972,0.902466321196192,0,0.4435207769082183,0.12899926830061229,0.36313651960128146,0.2226317138483672,TRUE,1,1.092261191539194,Guizhou,3,2,0,4,4,0.9897658389202042,0.9487389150026228,0,13,Too sparse,5,NA,NA,NA,NA
sample_year_ge_2012,sludge,macrolides,K. pneumoniae | Cefoxitin,sewage_pipe_length_2024,13,3,62,20,1,2012,2017,0.2009373159795473,0.5103737367097694,0.5109890109890111,0.07432891414402139,0.902466321196192,0,0.2575393768188564,0.3956170819091158,0.4340659340659341,0.1383423778882127,TRUE,1,1.0762321006619595,Beijing,3,2,0,4,4,0.9897658389202042,0.7679659547302878,0,13,Too sparse,5,NA,NA,NA,NA
sample_year_ge_2012,sludge,macrolides,K. pneumoniae | Imipenem,sewage_pipe_length_2024,13,3,62,20,1,2012,2017,0.19244700685365096,0.5287638455574835,0.6813186813186813,0.01034040945149287,0.902466321196192,0,0.2575393768188564,0.3956170819091158,0.4615384615384616,0.11237597055825144,TRUE,1,1.0937167098555685,Beijing,3,2,0,4,4,0.9897658389202042,0.5211566363552409,0,13,Too sparse,5,NA,NA,NA,NA
all_years,wastewater effluent,fluoroquinolones,E. coli | Amikacin,EconomicScaleIndex,13,3,34,15,1,2016,2024,0.19230769230769232,0.5290679872349876,0.08241758241758242,0.7889509278475179,0.28932970799328467,0.04803767660910481,-0.6060629057822995,0.02811901787811145,0.04407730223871269,0.8863080654327774,FALSE,1,1.0363636363636366,Xinjiang,3,2,1,4,0,0.9640431604344516,0.9698987097862036,3,13,Too sparse,5,NA,NA,NA,NA
