province,bacteria,antibiotic,resistant_pc
Guizhou,K. pneumoniae,Ciprofloxacin,13.578161597251892
Guizhou,K. pneumoniae,Ceftazidime,16.178548336029053
Guizhou,K. pneumoniae,Gentamicin,14.81650173664093
Guizhou,K. pneumoniae,Cefepime,15.396906435489656
Guizhou,K. pneumoniae,Chloramphenicol,16.628552973270416
Guizhou,K. pneumoniae,Aztreonam,19.91063207387924
Guizhou,K. pneumoniae,Cefotaxime,20.472624897956848
Guizhou,K. pneumoniae,Ceftriaxone,22.04550802707672
Guizhou,K. pneumoniae,Cefuroxime,24.28237348794937
Guizhou,K. pneumoniae,Cefazolin,27.11251676082611
Guizhou,K. pneumoniae,Nitrofurantoin,13.557858765125276
Guizhou,K. pneumoniae,Ampicillin,83.54700803756714
Guizhou,P. aeruginosa,Polymixin B,2.636203914880753
Guizhou,P. aeruginosa,Amikacin,1.759103685617447
Guizhou,P. aeruginosa,Gentamicin,4.4812362641096115
Guizhou,P. aeruginosa,Tobramycin,6.264250725507736
Guizhou,P. aeruginosa,Ciprofloxacin,7.035466283559799
Guizhou,P. aeruginosa,Cefepime,4.2421940714120865
Guizhou,P. aeruginosa,Meropenem,8.991318941116333
Guizhou,P. aeruginosa,Imipenem,11.235497891902924
Guizhou,P. aeruginosa,Levofloxacin,8.27324464917183
Guizhou,P. aeruginosa,Ceftazidime,10.003843903541563
Guizhou,P. aeruginosa,Piperacillin,13.200992345809937
Guizhou,P. aeruginosa,Aztreonam,14.554210007190704
Guizhou,A. baumannii,Polymixin B,0.9259259328246116
Guizhou,A. baumannii,Tigecycline,2.9134389013051987
Guizhou,A. baumannii,Minocycline,10.80000028014183
Guizhou,A. baumannii,Levofloxacin,36.12976670265198
Guizhou,A. baumannii,Tobramycin,45.40922939777374
Guizhou,A. baumannii,Meropenem,45.38232386112213
Guizhou,A. baumannii,Imipenem,46.24983072280884
Guizhou,A. baumannii,Cefepime,43.506988883018494
Guizhou,A. baumannii,Ciprofloxacin,47.373515367507935
Guizhou,A. baumannii,Ceftazidime,45.8993524312973
Guizhou,A. baumannii,Amikacin,47.36607074737549
Guizhou,A. baumannii,Gentamicin,47.32103645801544
Guizhou,A. baumannii,Cefotaxime,35.69979667663574
Guizhou,A. baumannii,Ceftriaxone,47.39709496498108
Guizhou,A. baumannii,Aztreonam,49.82142746448517
Yunnan,S. aureus,Nitrofurantoin,0.11025358689948916
Yunnan,S. aureus,Rifampicin,1.391095109283924
Yunnan,S. aureus,Levofloxacin,13.206516206264496
Yunnan,S. aureus,Gentamicin,8.548257499933243
Yunnan,S. aureus,Chloramphenicol,11.618257313966753
Yunnan,S. aureus,Ciprofloxacin,14.595022797584534
Yunnan,S. aureus,Oxacillin,22.11451679468155
Yunnan,S. aureus,Cefoxitin,24.474139511585236
Yunnan,S. aureus,Clindamycin,31.84114694595337
Yunnan,S. aureus,Tetracycline,33.31834077835083
Yunnan,S. aureus,Erythromycin,55.665045976638794
Yunnan,S. aureus,Penicillin G,93.73673796653748
Yunnan,E. coli,Tigecycline,0.10189336026087405
Yunnan,E. coli,Polymixin B,0.5265005398541689
Yunnan,E. coli,Imipenem,1.0584382340312004
Yunnan,E. coli,Meropenem,1.1458760127425194
Yunnan,E. coli,Ertapenem,1.1418940499424934
Yunnan,E. coli,Cefotetan,1.03860916569829
Yunnan,E. coli,Nitrofurantoin,0.8594539947807789
Yunnan,E. coli,Amikacin,3.1183812767267227
Yunnan,E. coli,Cefoxitin,8.50454792380333
Yunnan,E. coli,Ceftazidime,18.14868599176407
Yunnan,E. coli,Chloramphenicol,25.64166486263275
Yunnan,E. coli,Cefepime,27.109256386756897
Yunnan,E. coli,Aztreonam,30.36407232284546
Yunnan,E. coli,Tobramycin,26.207229495048523
Yunnan,E. coli,Levofloxacin,43.96560490131378
Yunnan,E. coli,Cefotaxime,46.13341987133026
Yunnan,E. coli,Ceftriaxone,47.11416959762573
Yunnan,E. coli,Ciprofloxacin,45.06312310695648
Yunnan,E. coli,Cefuroxime,48.40354323387146
Yunnan,E. coli,Gentamicin,34.02432203292847
Yunnan,E. coli,Cefazolin,63.47004175186157
Yunnan,E. coli,Ampicillin,86.57832741737366
Yunnan,K. pneumoniae,Polymixin B,1.0857763700187206
Yunnan,K. pneumoniae,Cefotetan,4.111789166927338
Yunnan,K. pneumoniae,Tigecycline,2.6659103110432625
Yunnan,K. pneumoniae,Ertapenem,8.845040202140808
Yunnan,K. pneumoniae,Amikacin,9.857723861932756
Yunnan,K. pneumoniae,Imipenem,10.59846729040146
Yunnan,K. pneumoniae,Meropenem,12.355457246303558
Yunnan,K. pneumoniae,Cefoxitin,12.94814944267273
Yunnan,K. pneumoniae,Levofloxacin,17.22644567489624
Yunnan,K. pneumoniae,Cefepime,19.110311567783356
Yunnan,K. pneumoniae,Ceftazidime,19.013606011867523
Yunnan,K. pneumoniae,Cefotaxime,20.46121656894684
Yunnan,K. pneumoniae,Ceftriaxone,22.41608500480652
Yunnan,K. pneumoniae,Aztreonam,21.969619393348697
Yunnan,K. pneumoniae,Ciprofloxacin,20.933008193969727
Yunnan,K. pneumoniae,Cefuroxime,24.664905667304993
Yunnan,K. pneumoniae,Chloramphenicol,25.34611225128174
Yunnan,K. pneumoniae,Tobramycin,20.182648301124573
Yunnan,K. pneumoniae,Gentamicin,17.98814684152603
Yunnan,K. pneumoniae,Cefazolin,27.421844005584717
Yunnan,K. pneumoniae,Nitrofurantoin,20.346646010875705
Yunnan,K. pneumoniae,Ampicillin,96.94242477416992
Yunnan,P. aeruginosa,Polymixin B,2.6993094012141228
Yunnan,P. aeruginosa,Amikacin,2.2579707205295563
Yunnan,P. aeruginosa,Tobramycin,6.239185854792595
Yunnan,P. aeruginosa,Ciprofloxacin,9.130316972732544
Yunnan,P. aeruginosa,Gentamicin,9.027616679668428
Yunnan,P. aeruginosa,Cefepime,6.770049035549164
Yunnan,P. aeruginosa,Imipenem,16.811184585094452
Yunnan,P. aeruginosa,Meropenem,14.019885659217834
Yunnan,P. aeruginosa,Ceftazidime,13.58540952205658
Yunnan,P. aeruginosa,Levofloxacin,11.52518391609192
Yunnan,P. aeruginosa,Piperacillin,20.040515065193176
Yunnan,P. aeruginosa,Aztreonam,18.426455557346344
Yunnan,A. baumannii,Polymixin B,0.901525653898716
Yunnan,A. baumannii,Tigecycline,3.119790367782116
Yunnan,A. baumannii,Minocycline,15.620622038841248
Yunnan,A. baumannii,Tobramycin,37.425658106803894
Yunnan,A. baumannii,Amikacin,39.17108178138733
Yunnan,A. baumannii,Gentamicin,42.56318509578705
Yunnan,A. baumannii,Levofloxacin,40.197089314460754
Yunnan,A. baumannii,Imipenem,47.07635939121246
Yunnan,A. baumannii,Ceftazidime,46.478548645973206
Yunnan,A. baumannii,Cefepime,40.22790193557739
Yunnan,A. baumannii,Ciprofloxacin,49.87006187438965
Yunnan,A. baumannii,Meropenem,50.218015909194946
Yunnan,A. baumannii,Ceftriaxone,47.04545438289642
Yunnan,A. baumannii,Cefotaxime,52.34941840171814
Yunnan,A. baumannii,Aztreonam,59.17283296585083
Tibet,S. aureus,Nitrofurantoin,0.03087690274696797
Tibet,S. aureus,Rifampicin,1.0575792752206326
Tibet,S. aureus,Gentamicin,6.545960903167725
Tibet,S. aureus,Levofloxacin,12.271973490715029
Tibet,S. aureus,Ciprofloxacin,12.378640472888948
Tibet,S. aureus,Tetracycline,19.70802992582321
Tibet,S. aureus,Clindamycin,34.47461724281311
Tibet,S. aureus,Oxacillin,46.289753913879395
Tibet,S. aureus,Cefoxitin,46.84210419654846
Tibet,S. aureus,Erythromycin,51.42517685890198
Tibet,S. aureus,Penicillin G,95.52414417266846
Tibet,S. aureus,Chloramphenicol,1.5278462320566177
Tibet,E. coli,Tigecycline,0.01103509130189195
Tibet,E. coli,Ertapenem,0.1682085799984634
Tibet,E. coli,Imipenem,0.05656108842231333
Tibet,E. coli,Meropenem,0.08620689623057842
Tibet,E. coli,Amikacin,1.9524617120623589
Tibet,E. coli,Cefoxitin,6.122449040412903
Tibet,E. coli,Chloramphenicol,9.838998317718506
Tibet,E. coli,Ceftazidime,15.288788080215454
Tibet,E. coli,Gentamicin,25.936812162399292
Tibet,E. coli,Aztreonam,28.21522355079651
Tibet,E. coli,Ciprofloxacin,33.93939435482025
Tibet,E. coli,Cefepime,27.114716172218323
Tibet,E. coli,Levofloxacin,35.19999980926514
Tibet,E. coli,Cefotaxime,43.51687431335449
Tibet,E. coli,Ceftriaxone,52.68006920814514
Tibet,E. coli,Cefuroxime,55.12367486953735
Tibet,E. coli,Ampicillin,82.67716765403748
Tibet,E. coli,Cefazolin,78.57142686843872
Tibet,E. coli,Tobramycin,1.4201500453054905
Tibet,E. coli,Cefotetan,0.519304582849145
Tibet,E. coli,Nitrofurantoin,0.03087690274696797
Tibet,E. coli,Polymixin B,0.06523157353512943
Tibet,K. pneumoniae,Tigecycline,0.01103509130189195
Tibet,K. pneumoniae,Amikacin,1.8223235383629801
Tibet,K. pneumoniae,Meropenem,2.282157726585865
Tibet,K. pneumoniae,Ertapenem,4.008908569812775
Tibet,K. pneumoniae,Imipenem,3.0627870932221413
Tibet,K. pneumoniae,Chloramphenicol,5.000000074505806
Tibet,K. pneumoniae,Ciprofloxacin,8.298755437135696
Tibet,K. pneumoniae,Levofloxacin,8.89570564031601
Tibet,K. pneumoniae,Cefoxitin,10.526315867900848
Tibet,K. pneumoniae,Gentamicin,9.021113067865372
Tibet,K. pneumoniae,Ceftazidime,18.04281324148178
Tibet,K. pneumoniae,Cefepime,22.93291687965393
Tibet,K. pneumoniae,Aztreonam,30.57851195335388
Tibet,K. pneumoniae,Ceftriaxone,40.44444561004639
Tibet,K. pneumoniae,Cefotaxime,45.500001311302185
Tibet,K. pneumoniae,Cefuroxime,51.948052644729614
Tibet,K. pneumoniae,Cefazolin,51.35135054588318
Tibet,K. pneumoniae,Ampicillin,86.77685856819153
Tibet,K. pneumoniae,Tobramycin,1.4201500453054905
Tibet,K. pneumoniae,Cefotetan,0.519304582849145
Tibet,K. pneumoniae,Nitrofurantoin,0.03087690274696797
Tibet,K. pneumoniae,Polymixin B,0.06523157353512943
Tibet,P. aeruginosa,Gentamicin,0.8196720853447914
Tibet,P. aeruginosa,Amikacin,2.547770738601685
Tibet,P. aeruginosa,Ciprofloxacin,3.82513664662838
Tibet,P. aeruginosa,Tobramycin,5.147058889269829
Tibet,P. aeruginosa,Imipenem,10.989011079072952
Tibet,P. aeruginosa,Meropenem,9.497206658124924
Tibet,P. aeruginosa,Levofloxacin,5.8510638773441315
Tibet,P. aeruginosa,Ceftazidime,11.95652186870575
Tibet,P. aeruginosa,Piperacillin,13.636364042758942
Tibet,P. aeruginosa,Cefepime,3.723404183983803
Tibet,P. aeruginosa,Aztreonam,33.33333432674408
Tibet,P. aeruginosa,Polymixin B,0.06523157353512943
Tibet,A. baumannii,Minocycline,2.4722661823034286
Tibet,A. baumannii,Tigecycline,1.421800907701254
Tibet,A. baumannii,Gentamicin,33.48214328289032
Tibet,A. baumannii,Amikacin,42.52336323261261
Tibet,A. baumannii,Imipenem,49.668875336647034
Tibet,A. baumannii,Levofloxacin,28.145694732666016
Tibet,A. baumannii,Ceftazidime,50.66224932670593
Tibet,A. baumannii,Meropenem,50.90252757072449
Tibet,A. baumannii,Ciprofloxacin,51.636362075805664
Tibet,A. baumannii,Cefepime,48.18481802940369
Tibet,A. baumannii,Tobramycin,69.84127163887024
Tibet,A. baumannii,Cefotaxime,46.47887349128723
Tibet,A. baumannii,Aztreonam,57.53424763679504
Tibet,A. baumannii,Ceftriaxone,61.676645278930664
Tibet,A. baumannii,Polymixin B,0.06523157353512943
Shaanxi,S. aureus,Nitrofurantoin,0.09319664677605032
Shaanxi,S. aureus,Rifampicin,1.1721611954271791
Shaanxi,S. aureus,Chloramphenicol,5.772727355360985
Shaanxi,S. aureus,Gentamicin,8.007319271564484
Shaanxi,S. aureus,Levofloxacin,12.876231968402864
Shaanxi,S. aureus,Ciprofloxacin,12.86665052175522
Shaanxi,S. aureus,Tetracycline,14.50829803943634
Shaanxi,S. aureus,Cefoxitin,33.16800892353058
Shaanxi,S. aureus,Oxacillin,35.592567920684814
Shaanxi,S. aureus,Clindamycin,35.20729839801788
Shaanxi,S. aureus,Erythromycin,65.13453722000122
Shaanxi,S. aureus,Penicillin G,93.87004375457764
Shaanxi,E. coli,Tigecycline,0.11641443707048892
Shaanxi,E. coli,Meropenem,0.7753025740385056
Shaanxi,E. coli,Polymixin B,0.935524608939886
Shaanxi,E. coli,Imipenem,0.7781307213008404
Shaanxi,E. coli,Ertapenem,0.8601346053183079
Shaanxi,E. coli,Cefotetan,2.103559859097004
Shaanxi,E. coli,Amikacin,4.1843220591545105
Shaanxi,E. coli,Nitrofurantoin,1.807580143213272
Shaanxi,E. coli,Cefoxitin,8.990950882434845
Shaanxi,E. coli,Chloramphenicol,17.281214892864227
Shaanxi,E. coli,Ceftazidime,21.879133582115173
Shaanxi,E. coli,Cefepime,27.19295620918274
Shaanxi,E. coli,Aztreonam,31.246665120124817
Shaanxi,E. coli,Gentamicin,34.291139245033264
Shaanxi,E. coli,Tobramycin,34.64788794517517
Shaanxi,E. coli,Ceftriaxone,51.0626494884491
Shaanxi,E. coli,Cefotaxime,53.41528058052063
Shaanxi,E. coli,Cefuroxime,52.89909243583679
Shaanxi,E. coli,Levofloxacin,53.01123261451721
Shaanxi,E. coli,Ciprofloxacin,56.36646151542664
Shaanxi,E. coli,Cefazolin,68.01266670227051
Shaanxi,E. coli,Ampicillin,85.04709601402283
Shaanxi,K. pneumoniae,Tigecycline,1.106628216803074
Shaanxi,K. pneumoniae,Polymixin B,3.063725493848324
Shaanxi,K. pneumoniae,Imipenem,9.422430396080015
Shaanxi,K. pneumoniae,Meropenem,10.506066679954529
Shaanxi,K. pneumoniae,Cefotetan,11.053597927093506
Shaanxi,K. pneumoniae,Amikacin,8.773759752511978
Shaanxi,K. pneumoniae,Ertapenem,11.474626511335371
Shaanxi,K. pneumoniae,Levofloxacin,16.644655168056488
Shaanxi,K. pneumoniae,Gentamicin,15.661658346652985
Shaanxi,K. pneumoniae,Cefoxitin,18.320731818675995
Shaanxi,K. pneumoniae,Cefepime,18.56948584318161
Shaanxi,K. pneumoniae,Ceftazidime,19.2243829369545
Shaanxi,K. pneumoniae,Ciprofloxacin,20.132827758789062
Shaanxi,K. pneumoniae,Aztreonam,23.40501844882965
Shaanxi,K. pneumoniae,Tobramycin,22.621950507164
Shaanxi,K. pneumoniae,Chloramphenicol,20.94455808401108
Shaanxi,K. pneumoniae,Ceftriaxone,25.51160454750061
Shaanxi,K. pneumoniae,Cefotaxime,26.12176537513733
Shaanxi,K. pneumoniae,Cefuroxime,28.55471670627594
Shaanxi,K. pneumoniae,Cefazolin,28.36379110813141
Shaanxi,K. pneumoniae,Nitrofurantoin,10.574948787689207
Shaanxi,K. pneumoniae,Ampicillin,92.83746480941772
Shaanxi,P. aeruginosa,Polymixin B,1.7326733097434044
Shaanxi,P. aeruginosa,Amikacin,3.109959326684475
Shaanxi,P. aeruginosa,Gentamicin,5.537555366754532
Shaanxi,P. aeruginosa,Tobramycin,8.04743766784668
Shaanxi,P. aeruginosa,Ciprofloxacin,9.444297105073929
Shaanxi,P. aeruginosa,Cefepime,6.955414265394211
Shaanxi,P. aeruginosa,Ceftazidime,12.90973275899887
Shaanxi,P. aeruginosa,Meropenem,14.772920310497284
Shaanxi,P. aeruginosa,Levofloxacin,11.020729690790176
Shaanxi,P. aeruginosa,Imipenem,17.681387066841125
Shaanxi,P. aeruginosa,Piperacillin,19.767771661281586
Shaanxi,P. aeruginosa,Aztreonam,16.445253789424896
Shaanxi,A. baumannii,Polymixin B,0.9453781880438328
Shaanxi,A. baumannii,Tigecycline,1.3554791919887066
Shaanxi,A. baumannii,Minocycline,8.956317603588104
Shaanxi,A. baumannii,Amikacin,42.119523882865906
Shaanxi,A. baumannii,Tobramycin,49.786606431007385
Shaanxi,A. baumannii,Levofloxacin,48.37698936462402
Shaanxi,A. baumannii,Imipenem,55.5020809173584
Shaanxi,A. baumannii,Meropenem,55.926352739334106
Shaanxi,A. baumannii,Ceftazidime,55.11868596076965
Shaanxi,A. baumannii,Cefepime,50.81887245178223
Shaanxi,A. baumannii,Gentamicin,53.59266400337219
Shaanxi,A. baumannii,Ciprofloxacin,57.07528591156006
Shaanxi,A. baumannii,Cefotaxime,58.37053656578064
Shaanxi,A. baumannii,Ceftriaxone,66.26814603805542
Shaanxi,A. baumannii,Aztreonam,50
Gansu,S. aureus,Nitrofurantoin,0.5027422215789557
Gansu,S. aureus,Rifampicin,1.8422259017825129
Gansu,S. aureus,Chloramphenicol,5.305176228284836
Gansu,S. aureus,Levofloxacin,12.446892261505129
Gansu,S. aureus,Gentamicin,11.536460369825363
Gansu,S. aureus,Ciprofloxacin,13.55617493391037
Gansu,S. aureus,Tetracycline,20.380987226963043
Gansu,S. aureus,Cefoxitin,31.02480173110962
Gansu,S. aureus,Oxacillin,32.159313559532166
Gansu,S. aureus,Clindamycin,46.26910388469696
Gansu,S. aureus,Erythromycin,70.6342101097107
Gansu,S. aureus,Penicillin G,93.74231100082396
Gansu,E. coli,Meropenem,0.5606499966233969
Gansu,E. coli,Imipenem,0.5412999540567398
Gansu,E. coli,Tigecycline,0.33750843722373247
Gansu,E. coli,Ertapenem,0.6472492124885321
Gansu,E. coli,Polymixin B,0.959725771099329
Gansu,E. coli,Cefotetan,1.8547140061855316
Gansu,E. coli,Nitrofurantoin,3.060263581573963
Gansu,E. coli,Amikacin,5.155804753303528
Gansu,E. coli,Cefoxitin,10.50744652748108
Gansu,E. coli,Chloramphenicol,21.909567713737488
Gansu,E. coli,Ceftazidime,23.26565831899643
Gansu,E. coli,Aztreonam,32.665738463401794
Gansu,E. coli,Tobramycin,30.82563281059265
Gansu,E. coli,Cefepime,27.272379398345947
Gansu,E. coli,Gentamicin,36.69724762439728
Gansu,E. coli,Cefotaxime,44.33852136135101
Gansu,E. coli,Ceftriaxone,51.133036613464355
Gansu,E. coli,Levofloxacin,50.889283418655396
Gansu,E. coli,Cefuroxime,53.08617353439331
Gansu,E. coli,Ciprofloxacin,53.48167419433594
Gansu,E. coli,Cefazolin,64.51681852340698
Gansu,E. coli,Ampicillin,88.08227777481079
Gansu,K. pneumoniae,Cefotetan,1.9565882161259651
Gansu,K. pneumoniae,Polymixin B,2.2521616891026497
Gansu,K. pneumoniae,Meropenem,2.5843165814876556
Gansu,K. pneumoniae,Imipenem,3.861579671502114
Gansu,K. pneumoniae,Ertapenem,5.307699367403984
Gansu,K. pneumoniae,Amikacin,4.705743491649628
Gansu,K. pneumoniae,Tigecycline,3.8078200072050095
Gansu,K. pneumoniae,Levofloxacin,8.703342080116272
Gansu,K. pneumoniae,Ciprofloxacin,8.551086485385895
Gansu,K. pneumoniae,Ceftazidime,10.154958814382551
Gansu,K. pneumoniae,Tobramycin,6.678899377584457
Gansu,K. pneumoniae,Cefoxitin,10.978075861930847
Gansu,K. pneumoniae,Gentamicin,7.487659156322479
Gansu,K. pneumoniae,Aztreonam,11.84408813714981
Gansu,K. pneumoniae,Cefepime,9.11993533372879
Gansu,K. pneumoniae,Cefotaxime,10.690265148878098
Gansu,K. pneumoniae,Ceftriaxone,14.70346450805664
Gansu,K. pneumoniae,Chloramphenicol,16.07913076877594
Gansu,K. pneumoniae,Cefuroxime,18.04976314306259
Gansu,K. pneumoniae,Cefazolin,21.459658443927765
Gansu,K. pneumoniae,Nitrofurantoin,15.25704860687256
Gansu,K. pneumoniae,Ampicillin,90.65596461296082
Gansu,P. aeruginosa,Polymixin B,1.8916595727205276
Gansu,P. aeruginosa,Amikacin,2.759740315377712
Gansu,P. aeruginosa,Meropenem,6.259455531835556
Gansu,P. aeruginosa,Gentamicin,8.344414830207825
Gansu,P. aeruginosa,Imipenem,9.137367457151411
Gansu,P. aeruginosa,Ciprofloxacin,7.79501274228096
Gansu,P. aeruginosa,Cefepime,5.620082467794418
Gansu,P. aeruginosa,Ceftazidime,9.13497358560562
Gansu,P. aeruginosa,Tobramycin,8.927212655544281
Gansu,P. aeruginosa,Levofloxacin,8.709800988435745
Gansu,P. aeruginosa,Piperacillin,17.480632662773132
Gansu,P. aeruginosa,Aztreonam,14.704370498657228
Gansu,A. baumannii,Polymixin B,0.8882309310138226
Gansu,A. baumannii,Tigecycline,1.9743751734495163
Gansu,A. baumannii,Minocycline,6.172630190849304
Gansu,A. baumannii,Amikacin,38.16985785961151
Gansu,A. baumannii,Gentamicin,40.82882106304169
Gansu,A. baumannii,Meropenem,49.451082944869995
Gansu,A. baumannii,Imipenem,52.7448296546936
Gansu,A. baumannii,Cefepime,48.75503182411194
Gansu,A. baumannii,Ceftazidime,52.21638083457947
Gansu,A. baumannii,Tobramycin,53.6357581615448
Gansu,A. baumannii,Levofloxacin,46.10399305820465
Gansu,A. baumannii,Ciprofloxacin,57.52930641174317
Gansu,A. baumannii,Ceftriaxone,46.39737904071808
Gansu,A. baumannii,Cefotaxime,55.25083541870117
Gansu,A. baumannii,Aztreonam,48.76847267150879
Qinghai,S. aureus,Nitrofurantoin,0.2915452001616359
Qinghai,S. aureus,Rifampicin,0.8814102970063686
Qinghai,S. aureus,Chloramphenicol,5.035971105098724
Qinghai,S. aureus,Levofloxacin,7.603833824396133
Qinghai,S. aureus,Ciprofloxacin,6.789667904376984
Qinghai,S. aureus,Gentamicin,6.675567477941513
Qinghai,S. aureus,Tetracycline,20.675943791866302
Qinghai,S. aureus,Oxacillin,30.49531579017639
Qinghai,S. aureus,Cefoxitin,32.591092586517334
Qinghai,S. aureus,Clindamycin,39.62053656578064
Qinghai,S. aureus,Erythromycin,61.814290285110474
Qinghai,S. aureus,Penicillin G,93.81353259086607
Qinghai,E. coli,Meropenem,0.20550759509205815
Qinghai,E. coli,Polymixin B,0.3436426166445017
Qinghai,E. coli,Tigecycline,0.17305315705016255
Qinghai,E. coli,Ertapenem,0.4975124262273312
Qinghai,E. coli,Imipenem,0.4784070421010256
Qinghai,E. coli,Cefotetan,1.1187607422471046
Qinghai,E. coli,Nitrofurantoin,1.2084592133760452
Qinghai,E. coli,Amikacin,2.92067714035511
Qinghai,E. coli,Cefoxitin,8.048103749752045
Qinghai,E. coli,Chloramphenicol,18.35443079471588
Qinghai,E. coli,Ceftazidime,20.54315954446793
Qinghai,E. coli,Aztreonam,29.451707005500793
Qinghai,E. coli,Cefepime,25.1004695892334
Qinghai,E. coli,Cefotaxime,32.22354352474213
Qinghai,E. coli,Gentamicin,37.09401786327362
Qinghai,E. coli,Tobramycin,37.31679916381836
Qinghai,E. coli,Ceftriaxone,49.83583986759186
Qinghai,E. coli,Ciprofloxacin,51.73107981681824
Qinghai,E. coli,Levofloxacin,51.61927342414856
Qinghai,E. coli,Cefuroxime,53.14314365386963
Qinghai,E. coli,Cefazolin,59.981346130371094
Qinghai,E. coli,Ampicillin,85.07918119430542
Qinghai,K. pneumoniae,Meropenem,0.3759398590773344
Qinghai,K. pneumoniae,Ertapenem,1.0483400896191597
Qinghai,K. pneumoniae,Amikacin,1.0644588619470596
Qinghai,K. pneumoniae,Polymixin B,1.3636363670229912
Qinghai,K. pneumoniae,Imipenem,0.9891879744827748
Qinghai,K. pneumoniae,Cefotetan,2.1088436245918274
Qinghai,K. pneumoniae,Tigecycline,1.2731902301311493
Qinghai,K. pneumoniae,Cefotaxime,3.6144576966762543
Qinghai,K. pneumoniae,Gentamicin,6.029105931520462
Qinghai,K. pneumoniae,Cefepime,5.5701181292533875
Qinghai,K. pneumoniae,Ceftazidime,5.851943790912628
Qinghai,K. pneumoniae,Cefoxitin,5.83684965968132
Qinghai,K. pneumoniae,Levofloxacin,6.1017729341983795
Qinghai,K. pneumoniae,Aztreonam,7.32613131403923
Qinghai,K. pneumoniae,Ciprofloxacin,7.253886014223099
Qinghai,K. pneumoniae,Tobramycin,8.601444214582443
Qinghai,K. pneumoniae,Chloramphenicol,10.651828348636627
Qinghai,K. pneumoniae,Ceftriaxone,11.8662066757679
Qinghai,K. pneumoniae,Cefuroxime,11.323924362659454
Qinghai,K. pneumoniae,Cefazolin,8.720112591981888
Qinghai,K. pneumoniae,Nitrofurantoin,11.848340928554537
Qinghai,K. pneumoniae,Ampicillin,81.98198080062866
Qinghai,P. aeruginosa,Amikacin,1.1680143885314465
Qinghai,P. aeruginosa,Polymixin B,2.5089606642723083
Qinghai,P. aeruginosa,Tobramycin,4.458598792552948
Qinghai,P. aeruginosa,Ciprofloxacin,4.915390908718109
Qinghai,P. aeruginosa,Meropenem,4.903225973248482
Qinghai,P. aeruginosa,Gentamicin,4.545454680919647
Qinghai,P. aeruginosa,Cefepime,3.778135031461716
Qinghai,P. aeruginosa,Imipenem,8.664898574352264
Qinghai,P. aeruginosa,Ceftazidime,7.698607444763184
Qinghai,P. aeruginosa,Levofloxacin,6.353135406970978
Qinghai,P. aeruginosa,Piperacillin,19.148936867713928
Qinghai,P. aeruginosa,Aztreonam,10.6986902654171
Qinghai,A. baumannii,Tigecycline,0.8752735331654549
Qinghai,A. baumannii,Polymixin B,5.451127886772156
Qinghai,A. baumannii,Amikacin,12.51564472913742
Qinghai,A. baumannii,Gentamicin,14.008322358131409
Qinghai,A. baumannii,Meropenem,22.980132699012756
Qinghai,A. baumannii,Tobramycin,24.661746621131897
Qinghai,A. baumannii,Imipenem,27.39018201828003
Qinghai,A. baumannii,Ceftazidime,26.22394561767578
Qinghai,A. baumannii,Levofloxacin,23.63911271095276
Qinghai,A. baumannii,Ciprofloxacin,28.08184027671814
Qinghai,A. baumannii,Cefepime,21.135029196739197
Qinghai,A. baumannii,Cefotaxime,15.853658318519592
Qinghai,A. baumannii,Minocycline,21.757322549819943
Qinghai,A. baumannii,Ceftriaxone,21.479713916778564
Qinghai,A. baumannii,Aztreonam,55.000001192092896
Ningxia,S. aureus,Nitrofurantoin,0.12024048482999206
Ningxia,S. aureus,Rifampicin,1.387604046612978
Ningxia,S. aureus,Gentamicin,6.461140513420105
Ningxia,S. aureus,Levofloxacin,9.1956228017807
Ningxia,S. aureus,Ciprofloxacin,10.652066022157667
Ningxia,S. aureus,Tetracycline,13.321925699710846
Ningxia,S. aureus,Chloramphenicol,10.958904027938845
Ningxia,S. aureus,Cefoxitin,21.995927393436432
Ningxia,S. aureus,Oxacillin,26.602768898010257
Ningxia,S. aureus,Clindamycin,36.87098026275635
Ningxia,S. aureus,Erythromycin,56.9205105304718
Ningxia,S. aureus,Penicillin G,91.54562950134276
Ningxia,E. coli,Ertapenem,0.3168137511238456
Ningxia,E. coli,Tigecycline,0.23730422835797071
Ningxia,E. coli,Meropenem,0.6235450506210327
Ningxia,E. coli,Imipenem,0.7011952344328165
Ningxia,E. coli,Polymixin B,2.222222276031971
Ningxia,E. coli,Cefotetan,1.5185668133199215
Ningxia,E. coli,Nitrofurantoin,1.2386762537062168
Ningxia,E. coli,Amikacin,3.4653037786483765
Ningxia,E. coli,Cefoxitin,8.673138916492462
Ningxia,E. coli,Chloramphenicol,20.994475483894348
Ningxia,E. coli,Ceftazidime,19.17029619216919
Ningxia,E. coli,Cefepime,21.206608414649963
Ningxia,E. coli,Aztreonam,28.69690358638763
Ningxia,E. coli,Tobramycin,33.86462926864624
Ningxia,E. coli,Gentamicin,35.09948551654816
Ningxia,E. coli,Cefotaxime,43.285372853279114
Ningxia,E. coli,Ceftriaxone,46.00015878677368
Ningxia,E. coli,Cefuroxime,47.524452209472656
Ningxia,E. coli,Levofloxacin,50.491929054260254
Ningxia,E. coli,Ciprofloxacin,53.857964277267456
Ningxia,E. coli,Cefazolin,58.75321626663208
Ningxia,E. coli,Ampicillin,82.80091881752014
Ningxia,K. pneumoniae,Ertapenem,0.15263292007148266
