sample_type,province,location,antibiotic,group_of_antibiotic,mean_concentration,max_concentration,concentration_unit,sample_year,season,full_reference_name,place_in_article_data_extracted_from,reference_number,source_dataset
sediment,Guangdong,"Zhuhai, Xiangzhou district, the Zhuhai oyster farming area",Ofloxacin,fluoroquinolones,0.4,0.6,μg/kg dw,2014.0,NA,"Xie, H. et al. Pharmaceuticals and personal care products in water, sediments, aquatic organisms, and fish feeds in the Pearl River Delta: Occurrence, distribution, potential sources, and health risk assessment. Sci Total Environ 659, 230-239, doi:10.1016/j.scitotenv.2018.12.222 (2019).",Zhang 2022 supplementary dataset (Sheet7 record),43,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Guangdong,"Zhuhai, Xiangzhou district, Zhuhai Guishan Island",Ofloxacin,fluoroquinolones,0.4,0.6,μg/kg dw,2014.0,NA,"Xie, H. et al. Pharmaceuticals and personal care products in water, sediments, aquatic organisms, and fish feeds in the Pearl River Delta: Occurrence, distribution, potential sources, and health risk assessment. Sci Total Environ 659, 230-239, doi:10.1016/j.scitotenv.2018.12.222 (2019).",Zhang 2022 supplementary dataset (Sheet7 record),43,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Guangdong,"Shanwei, Honghai Bay",Ofloxacin,fluoroquinolones,0.4,0.6,μg/kg dw,2014.0,NA,"Xie, H. et al. Pharmaceuticals and personal care products in water, sediments, aquatic organisms, and fish feeds in the Pearl River Delta: Occurrence, distribution, potential sources, and health risk assessment. Sci Total Environ 659, 230-239, doi:10.1016/j.scitotenv.2018.12.222 (2019).",Zhang 2022 supplementary dataset (Sheet7 record),43,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Guangdong,"Yangjiang, Jiangcheng district, Hailing Bay",Ofloxacin,fluoroquinolones,0.4,0.6,μg/kg dw,2014.0,NA,"Xie, H. et al. Pharmaceuticals and personal care products in water, sediments, aquatic organisms, and fish feeds in the Pearl River Delta: Occurrence, distribution, potential sources, and health risk assessment. Sci Total Environ 659, 230-239, doi:10.1016/j.scitotenv.2018.12.222 (2019).",Zhang 2022 supplementary dataset (Sheet7 record),43,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Guangdong,"Huizhou, Huiyang district, Daya Bay",Oxytetracycline,tetracyclines,1.1,5.9,μg/kg dw,2014.0,NA,"Xie, H. et al. Pharmaceuticals and personal care products in water, sediments, aquatic organisms, and fish feeds in the Pearl River Delta: Occurrence, distribution, potential sources, and health risk assessment. Sci Total Environ 659, 230-239, doi:10.1016/j.scitotenv.2018.12.222 (2019).",Zhang 2022 supplementary dataset (Sheet7 record),43,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Guangdong,"Zhuhai, Xiangzhou district, the Zhuhai oyster farming area",Oxytetracycline,tetracyclines,1.1,5.9,μg/kg dw,2014.0,NA,"Xie, H. et al. Pharmaceuticals and personal care products in water, sediments, aquatic organisms, and fish feeds in the Pearl River Delta: Occurrence, distribution, potential sources, and health risk assessment. Sci Total Environ 659, 230-239, doi:10.1016/j.scitotenv.2018.12.222 (2019).",Zhang 2022 supplementary dataset (Sheet7 record),43,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Guangdong,"Zhuhai, Xiangzhou district, Zhuhai Guishan Island",Oxytetracycline,tetracyclines,1.1,5.9,μg/kg dw,2014.0,NA,"Xie, H. et al. Pharmaceuticals and personal care products in water, sediments, aquatic organisms, and fish feeds in the Pearl River Delta: Occurrence, distribution, potential sources, and health risk assessment. Sci Total Environ 659, 230-239, doi:10.1016/j.scitotenv.2018.12.222 (2019).",Zhang 2022 supplementary dataset (Sheet7 record),43,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Guangdong,"Shanwei, Honghai Bay",Oxytetracycline,tetracyclines,1.1,5.9,μg/kg dw,2014.0,NA,"Xie, H. et al. Pharmaceuticals and personal care products in water, sediments, aquatic organisms, and fish feeds in the Pearl River Delta: Occurrence, distribution, potential sources, and health risk assessment. Sci Total Environ 659, 230-239, doi:10.1016/j.scitotenv.2018.12.222 (2019).",Zhang 2022 supplementary dataset (Sheet7 record),43,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Guangdong,"Yangjiang, Jiangcheng district, Hailing Bay",Oxytetracycline,tetracyclines,1.1,5.9,μg/kg dw,2014.0,NA,"Xie, H. et al. Pharmaceuticals and personal care products in water, sediments, aquatic organisms, and fish feeds in the Pearl River Delta: Occurrence, distribution, potential sources, and health risk assessment. Sci Total Environ 659, 230-239, doi:10.1016/j.scitotenv.2018.12.222 (2019).",Zhang 2022 supplementary dataset (Sheet7 record),43,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Guangdong,Guangdong,Oxytetracycline,tetracyclines,NA,270,μg/kg dw,2014,NA,Persistence and risk of antibiotic residues and antibiotic resistance genes in major mariculture sites in Southeast China,Additional curated article workbook (Sheet1),N1,Additional_data_on_antibiotics_in_water_and_sediment_in_china__01_Sheet1.csv
sediment,Guangdong,Guangdong,Oxytetracycline,tetracyclines,NA,39.5,μg/kg dw,2014,NA,Persistence and risk of antibiotic residues and antibiotic resistance genes in major mariculture sites in Southeast China,Additional curated article workbook (Sheet1),N6,Additional_data_on_antibiotics_in_water_and_sediment_in_china__01_Sheet1.csv
sediment,Guangdong,"Huizhou, Huiyang district, Daya Bay",Roxithromycin,macrolides,0.2,1,μg/kg dw,2014.0,NA,"Xie, H. et al. Pharmaceuticals and personal care products in water, sediments, aquatic organisms, and fish feeds in the Pearl River Delta: Occurrence, distribution, potential sources, and health risk assessment. Sci Total Environ 659, 230-239, doi:10.1016/j.scitotenv.2018.12.222 (2019).",Zhang 2022 supplementary dataset (Sheet7 record),43,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Guangdong,"Zhuhai, Xiangzhou district, the Zhuhai oyster farming area",Roxithromycin,macrolides,0.2,1,μg/kg dw,2014.0,NA,"Xie, H. et al. Pharmaceuticals and personal care products in water, sediments, aquatic organisms, and fish feeds in the Pearl River Delta: Occurrence, distribution, potential sources, and health risk assessment. Sci Total Environ 659, 230-239, doi:10.1016/j.scitotenv.2018.12.222 (2019).",Zhang 2022 supplementary dataset (Sheet7 record),43,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Guangdong,"Zhuhai, Xiangzhou district, Zhuhai Guishan Island",Roxithromycin,macrolides,0.2,1,μg/kg dw,2014.0,NA,"Xie, H. et al. Pharmaceuticals and personal care products in water, sediments, aquatic organisms, and fish feeds in the Pearl River Delta: Occurrence, distribution, potential sources, and health risk assessment. Sci Total Environ 659, 230-239, doi:10.1016/j.scitotenv.2018.12.222 (2019).",Zhang 2022 supplementary dataset (Sheet7 record),43,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Guangdong,"Shanwei, Honghai Bay",Roxithromycin,macrolides,0.2,1,μg/kg dw,2014.0,NA,"Xie, H. et al. Pharmaceuticals and personal care products in water, sediments, aquatic organisms, and fish feeds in the Pearl River Delta: Occurrence, distribution, potential sources, and health risk assessment. Sci Total Environ 659, 230-239, doi:10.1016/j.scitotenv.2018.12.222 (2019).",Zhang 2022 supplementary dataset (Sheet7 record),43,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Guangdong,"Yangjiang, Jiangcheng district, Hailing Bay",Roxithromycin,macrolides,0.2,1,μg/kg dw,2014.0,NA,"Xie, H. et al. Pharmaceuticals and personal care products in water, sediments, aquatic organisms, and fish feeds in the Pearl River Delta: Occurrence, distribution, potential sources, and health risk assessment. Sci Total Environ 659, 230-239, doi:10.1016/j.scitotenv.2018.12.222 (2019).",Zhang 2022 supplementary dataset (Sheet7 record),43,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Guangdong,"Huizhou, Huiyang district, Daya Bay",Tetracycline,tetracyclines,0.2,1.4,μg/kg dw,2014.0,NA,"Xie, H. et al. Pharmaceuticals and personal care products in water, sediments, aquatic organisms, and fish feeds in the Pearl River Delta: Occurrence, distribution, potential sources, and health risk assessment. Sci Total Environ 659, 230-239, doi:10.1016/j.scitotenv.2018.12.222 (2019).",Zhang 2022 supplementary dataset (Sheet7 record),43,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Guangdong,"Zhuhai, Xiangzhou district, the Zhuhai oyster farming area",Tetracycline,tetracyclines,0.2,1.4,μg/kg dw,2014.0,NA,"Xie, H. et al. Pharmaceuticals and personal care products in water, sediments, aquatic organisms, and fish feeds in the Pearl River Delta: Occurrence, distribution, potential sources, and health risk assessment. Sci Total Environ 659, 230-239, doi:10.1016/j.scitotenv.2018.12.222 (2019).",Zhang 2022 supplementary dataset (Sheet7 record),43,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Guangdong,"Zhuhai, Xiangzhou district, Zhuhai Guishan Island",Tetracycline,tetracyclines,0.2,1.4,μg/kg dw,2014.0,NA,"Xie, H. et al. Pharmaceuticals and personal care products in water, sediments, aquatic organisms, and fish feeds in the Pearl River Delta: Occurrence, distribution, potential sources, and health risk assessment. Sci Total Environ 659, 230-239, doi:10.1016/j.scitotenv.2018.12.222 (2019).",Zhang 2022 supplementary dataset (Sheet7 record),43,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Guangdong,"Shanwei, Honghai Bay",Tetracycline,tetracyclines,0.2,1.4,μg/kg dw,2014.0,NA,"Xie, H. et al. Pharmaceuticals and personal care products in water, sediments, aquatic organisms, and fish feeds in the Pearl River Delta: Occurrence, distribution, potential sources, and health risk assessment. Sci Total Environ 659, 230-239, doi:10.1016/j.scitotenv.2018.12.222 (2019).",Zhang 2022 supplementary dataset (Sheet7 record),43,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Guangdong,"Yangjiang, Jiangcheng district, Hailing Bay",Tetracycline,tetracyclines,0.2,1.4,μg/kg dw,2014.0,NA,"Xie, H. et al. Pharmaceuticals and personal care products in water, sediments, aquatic organisms, and fish feeds in the Pearl River Delta: Occurrence, distribution, potential sources, and health risk assessment. Sci Total Environ 659, 230-239, doi:10.1016/j.scitotenv.2018.12.222 (2019).",Zhang 2022 supplementary dataset (Sheet7 record),43,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Guangdong,"Heyuan, Longchuan, Fengshuba Reservoir",Cephalexin,beta-lactams,12.6,21.9,μg/kg dw,2015.0,summer,"Chen, Y. et al. Occurrence, Distribution, and Risk Assessment of Antibiotics in a Subtropical River-Reservoir System. Water 10 (2018).",Zhang 2022 supplementary dataset (Sheet7 record),123,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Guangdong,"Heyuan, Longchuan County, Fengshuba Reservoir",Cephalexin,beta-lactams,12.6,21.9,μg/kg dw,2015.0,NA,"Chen, Y. et al. Comprehensive insights into the occurrence, distribution, risk assessment and indicator screening of antibiotics in a large drinking reservoir system. Sci Total Environ 716, 137060, doi:10.1016/j.scitotenv.2020.137060 (2020).",Zhang 2022 supplementary dataset (Sheet7 record),50,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Guangdong,"Heyuan, Longchuan, Fengshuba Reservoir",Ciprofloxacin,fluoroquinolones,16.4,27.4,μg/kg dw,2015.0,summer,"Chen, Y. et al. Occurrence, Distribution, and Risk Assessment of Antibiotics in a Subtropical River-Reservoir System. Water 10 (2018).",Zhang 2022 supplementary dataset (Sheet7 record),123,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Guangdong,Zhanjiang,Ciprofloxacin,fluoroquinolones,59.3,71.8,μg/kg dw,2015.0,autumn,"Gao, Q. et al. Diverse and abundant antibiotic resistance genes from mariculture sites of China's coastline. Science of the Total Environment 630 (2018).",Zhang 2022 supplementary dataset (Sheet7 record),124,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Guangdong,"Heyuan, Longchuan County, Fengshuba Reservoir",Ciprofloxacin,fluoroquinolones,16.4,27.4,μg/kg dw,2015.0,NA,"Chen, Y. et al. Comprehensive insights into the occurrence, distribution, risk assessment and indicator screening of antibiotics in a large drinking reservoir system. Sci Total Environ 716, 137060, doi:10.1016/j.scitotenv.2020.137060 (2020).",Zhang 2022 supplementary dataset (Sheet7 record),50,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Guangdong,"Pearl River, site Z1",Ciprofloxacin,fluoroquinolones,242.9,NA,μg/kg dw,2015,autumn,"Tang, J., Fang, J., Tam, N. F., Yang, Y., Dai, Y., Zhang, J., & Shi, Y. (2021). Impact of Phytoplankton Blooms on Concentrations of Antibiotics in Sediment and Snails in a Subtropical River, China. Environmental Science & Technology, 55(3), 1811-1821. https://doi.org/10.1021/acs.est.0c08248","Supporting Information Table S4 (surface sediments, late blooming season)",PDF-TANG-2021,"2021 Jinpeng Tang Supporting Information  Impact of Phytoplankton Blooms on Concentrations of Antibiotics in Sediment and Snails in a Subtropical River, China .pdf"
sediment,Guangdong,"Pearl River, site Z2",Ciprofloxacin,fluoroquinolones,349.2,NA,μg/kg dw,2015,autumn,"Tang, J., Fang, J., Tam, N. F., Yang, Y., Dai, Y., Zhang, J., & Shi, Y. (2021). Impact of Phytoplankton Blooms on Concentrations of Antibiotics in Sediment and Snails in a Subtropical River, China. Environmental Science & Technology, 55(3), 1811-1821. https://doi.org/10.1021/acs.est.0c08248","Supporting Information Table S4 (surface sediments, late blooming season)",PDF-TANG-2021,"2021 Jinpeng Tang Supporting Information  Impact of Phytoplankton Blooms on Concentrations of Antibiotics in Sediment and Snails in a Subtropical River, China .pdf"
sediment,Guangdong,"Pearl River, site Z3",Ciprofloxacin,fluoroquinolones,88.6,NA,μg/kg dw,2015,autumn,"Tang, J., Fang, J., Tam, N. F., Yang, Y., Dai, Y., Zhang, J., & Shi, Y. (2021). Impact of Phytoplankton Blooms on Concentrations of Antibiotics in Sediment and Snails in a Subtropical River, China. Environmental Science & Technology, 55(3), 1811-1821. https://doi.org/10.1021/acs.est.0c08248","Supporting Information Table S4 (surface sediments, late blooming season)",PDF-TANG-2021,"2021 Jinpeng Tang Supporting Information  Impact of Phytoplankton Blooms on Concentrations of Antibiotics in Sediment and Snails in a Subtropical River, China .pdf"
sediment,Guangdong,"Pearl River, site Z4",Ciprofloxacin,fluoroquinolones,53.8,NA,μg/kg dw,2015,autumn,"Tang, J., Fang, J., Tam, N. F., Yang, Y., Dai, Y., Zhang, J., & Shi, Y. (2021). Impact of Phytoplankton Blooms on Concentrations of Antibiotics in Sediment and Snails in a Subtropical River, China. Environmental Science & Technology, 55(3), 1811-1821. https://doi.org/10.1021/acs.est.0c08248","Supporting Information Table S4 (surface sediments, late blooming season)",PDF-TANG-2021,"2021 Jinpeng Tang Supporting Information  Impact of Phytoplankton Blooms on Concentrations of Antibiotics in Sediment and Snails in a Subtropical River, China .pdf"
sediment,Guangdong,"Pearl River, site Z5",Ciprofloxacin,fluoroquinolones,41.5,NA,μg/kg dw,2015,autumn,"Tang, J., Fang, J., Tam, N. F., Yang, Y., Dai, Y., Zhang, J., & Shi, Y. (2021). Impact of Phytoplankton Blooms on Concentrations of Antibiotics in Sediment and Snails in a Subtropical River, China. Environmental Science & Technology, 55(3), 1811-1821. https://doi.org/10.1021/acs.est.0c08248","Supporting Information Table S4 (surface sediments, late blooming season)",PDF-TANG-2021,"2021 Jinpeng Tang Supporting Information  Impact of Phytoplankton Blooms on Concentrations of Antibiotics in Sediment and Snails in a Subtropical River, China .pdf"
sediment,Guangdong,"Pearl River, site Z6",Ciprofloxacin,fluoroquinolones,17.8,NA,μg/kg dw,2015,autumn,"Tang, J., Fang, J., Tam, N. F., Yang, Y., Dai, Y., Zhang, J., & Shi, Y. (2021). Impact of Phytoplankton Blooms on Concentrations of Antibiotics in Sediment and Snails in a Subtropical River, China. Environmental Science & Technology, 55(3), 1811-1821. https://doi.org/10.1021/acs.est.0c08248","Supporting Information Table S4 (surface sediments, late blooming season)",PDF-TANG-2021,"2021 Jinpeng Tang Supporting Information  Impact of Phytoplankton Blooms on Concentrations of Antibiotics in Sediment and Snails in a Subtropical River, China .pdf"
sediment,Guangdong,"Pearl River, site Z7",Ciprofloxacin,fluoroquinolones,18.8,NA,μg/kg dw,2015,autumn,"Tang, J., Fang, J., Tam, N. F., Yang, Y., Dai, Y., Zhang, J., & Shi, Y. (2021). Impact of Phytoplankton Blooms on Concentrations of Antibiotics in Sediment and Snails in a Subtropical River, China. Environmental Science & Technology, 55(3), 1811-1821. https://doi.org/10.1021/acs.est.0c08248","Supporting Information Table S4 (surface sediments, late blooming season)",PDF-TANG-2021,"2021 Jinpeng Tang Supporting Information  Impact of Phytoplankton Blooms on Concentrations of Antibiotics in Sediment and Snails in a Subtropical River, China .pdf"
sediment,Guangdong,"Pearl River, site Z8",Ciprofloxacin,fluoroquinolones,24.1,NA,μg/kg dw,2015,autumn,"Tang, J., Fang, J., Tam, N. F., Yang, Y., Dai, Y., Zhang, J., & Shi, Y. (2021). Impact of Phytoplankton Blooms on Concentrations of Antibiotics in Sediment and Snails in a Subtropical River, China. Environmental Science & Technology, 55(3), 1811-1821. https://doi.org/10.1021/acs.est.0c08248","Supporting Information Table S4 (surface sediments, late blooming season)",PDF-TANG-2021,"2021 Jinpeng Tang Supporting Information  Impact of Phytoplankton Blooms on Concentrations of Antibiotics in Sediment and Snails in a Subtropical River, China .pdf"
sediment,Guangdong,"Pearl River, site Z9",Ciprofloxacin,fluoroquinolones,4.4,NA,μg/kg dw,2015,autumn,"Tang, J., Fang, J., Tam, N. F., Yang, Y., Dai, Y., Zhang, J., & Shi, Y. (2021). Impact of Phytoplankton Blooms on Concentrations of Antibiotics in Sediment and Snails in a Subtropical River, China. Environmental Science & Technology, 55(3), 1811-1821. https://doi.org/10.1021/acs.est.0c08248","Supporting Information Table S4 (surface sediments, late blooming season)",PDF-TANG-2021,"2021 Jinpeng Tang Supporting Information  Impact of Phytoplankton Blooms on Concentrations of Antibiotics in Sediment and Snails in a Subtropical River, China .pdf"
