sample_type,province,location,antibiotic,group_of_antibiotic,mean_concentration,max_concentration,concentration_unit,sample_year,season,full_reference_name,place_in_article_data_extracted_from,reference_number,source_dataset
sediment,Hainan,Typical island province in China (surface water sediment),Danofloxacin,fluoroquinolones,0.4,2.77,ng/g (dw),2013Ð2023,NA,"Li, G., Dong, M., Liu, H., Lu, L., Hou, P., & Pan, X. (2025). Occurrence, Distribution, and Ecological Risk Assessment of Antibiotics in Aqueous, Sediment, and Solid Waste of a Typical Island Province in China. Water, 17(19), 2846. https://doi.org/10.3390/w17192846",Tables 1-2 (surface water sediment weighted averages and ranges),PDF-LI-2025,"2025 Ge Li Occurrence, Distribution, and Ecological Risk Assessment of Antibiotics in Aqueous, Sediment, and Solid Waste of a Typical Island Province in China.pdf"
sediment,Hainan,Typical island province in China (surface water sediment),Difloxacin,fluoroquinolones,0.25,2.01,ng/g (dw),2013Ð2023,NA,"Li, G., Dong, M., Liu, H., Lu, L., Hou, P., & Pan, X. (2025). Occurrence, Distribution, and Ecological Risk Assessment of Antibiotics in Aqueous, Sediment, and Solid Waste of a Typical Island Province in China. Water, 17(19), 2846. https://doi.org/10.3390/w17192846",Tables 1-2 (surface water sediment weighted averages and ranges),PDF-LI-2025,"2025 Ge Li Occurrence, Distribution, and Ecological Risk Assessment of Antibiotics in Aqueous, Sediment, and Solid Waste of a Typical Island Province in China.pdf"
sediment,Hainan,Typical island province in China (surface water sediment),Doxycycline,tetracyclines,24.47,138.94,ng/g (dw),2013Ð2023,NA,"Li, G., Dong, M., Liu, H., Lu, L., Hou, P., & Pan, X. (2025). Occurrence, Distribution, and Ecological Risk Assessment of Antibiotics in Aqueous, Sediment, and Solid Waste of a Typical Island Province in China. Water, 17(19), 2846. https://doi.org/10.3390/w17192846",Tables 1-2 (surface water sediment weighted averages and ranges),PDF-LI-2025,"2025 Ge Li Occurrence, Distribution, and Ecological Risk Assessment of Antibiotics in Aqueous, Sediment, and Solid Waste of a Typical Island Province in China.pdf"
sediment,Hainan,Typical island province in China (surface water sediment),Enrofloxacin,fluoroquinolones,5.68,27.24,ng/g (dw),2013Ð2023,NA,"Li, G., Dong, M., Liu, H., Lu, L., Hou, P., & Pan, X. (2025). Occurrence, Distribution, and Ecological Risk Assessment of Antibiotics in Aqueous, Sediment, and Solid Waste of a Typical Island Province in China. Water, 17(19), 2846. https://doi.org/10.3390/w17192846",Tables 1-2 (surface water sediment weighted averages and ranges),PDF-LI-2025,"2025 Ge Li Occurrence, Distribution, and Ecological Risk Assessment of Antibiotics in Aqueous, Sediment, and Solid Waste of a Typical Island Province in China.pdf"
sediment,Hainan,Typical island province in China (surface water sediment),Erythromycin,macrolides,10.96,40.05,ng/g (dw),2013Ð2023,NA,"Li, G., Dong, M., Liu, H., Lu, L., Hou, P., & Pan, X. (2025). Occurrence, Distribution, and Ecological Risk Assessment of Antibiotics in Aqueous, Sediment, and Solid Waste of a Typical Island Province in China. Water, 17(19), 2846. https://doi.org/10.3390/w17192846",Tables 1-2 (surface water sediment weighted averages and ranges),PDF-LI-2025,"2025 Ge Li Occurrence, Distribution, and Ecological Risk Assessment of Antibiotics in Aqueous, Sediment, and Solid Waste of a Typical Island Province in China.pdf"
sediment,Hainan,Typical island province in China (surface water sediment),Fleroxacin,fluoroquinolones,4.89,8.83,ng/g (dw),2013Ð2023,NA,"Li, G., Dong, M., Liu, H., Lu, L., Hou, P., & Pan, X. (2025). Occurrence, Distribution, and Ecological Risk Assessment of Antibiotics in Aqueous, Sediment, and Solid Waste of a Typical Island Province in China. Water, 17(19), 2846. https://doi.org/10.3390/w17192846",Tables 1-2 (surface water sediment weighted averages and ranges),PDF-LI-2025,"2025 Ge Li Occurrence, Distribution, and Ecological Risk Assessment of Antibiotics in Aqueous, Sediment, and Solid Waste of a Typical Island Province in China.pdf"
sediment,Hainan,Typical island province in China (surface water sediment),Lincomycin,macrolides,1.82,6.88,ng/g (dw),2013Ð2023,NA,"Li, G., Dong, M., Liu, H., Lu, L., Hou, P., & Pan, X. (2025). Occurrence, Distribution, and Ecological Risk Assessment of Antibiotics in Aqueous, Sediment, and Solid Waste of a Typical Island Province in China. Water, 17(19), 2846. https://doi.org/10.3390/w17192846",Tables 1-2 (surface water sediment weighted averages and ranges),PDF-LI-2025,"2025 Ge Li Occurrence, Distribution, and Ecological Risk Assessment of Antibiotics in Aqueous, Sediment, and Solid Waste of a Typical Island Province in China.pdf"
sediment,Hainan,Typical island province in China (surface water sediment),Lomefloxacin,fluoroquinolones,7.17,55.23,ng/g (dw),2013Ð2023,NA,"Li, G., Dong, M., Liu, H., Lu, L., Hou, P., & Pan, X. (2025). Occurrence, Distribution, and Ecological Risk Assessment of Antibiotics in Aqueous, Sediment, and Solid Waste of a Typical Island Province in China. Water, 17(19), 2846. https://doi.org/10.3390/w17192846",Tables 1-2 (surface water sediment weighted averages and ranges),PDF-LI-2025,"2025 Ge Li Occurrence, Distribution, and Ecological Risk Assessment of Antibiotics in Aqueous, Sediment, and Solid Waste of a Typical Island Province in China.pdf"
sediment,Hainan,Typical island province in China (surface water sediment),Marbofloxacin,fluoroquinolones,0.31,0.81,ng/g (dw),2013Ð2023,NA,"Li, G., Dong, M., Liu, H., Lu, L., Hou, P., & Pan, X. (2025). Occurrence, Distribution, and Ecological Risk Assessment of Antibiotics in Aqueous, Sediment, and Solid Waste of a Typical Island Province in China. Water, 17(19), 2846. https://doi.org/10.3390/w17192846",Tables 1-2 (surface water sediment weighted averages and ranges),PDF-LI-2025,"2025 Ge Li Occurrence, Distribution, and Ecological Risk Assessment of Antibiotics in Aqueous, Sediment, and Solid Waste of a Typical Island Province in China.pdf"
sediment,Hainan,Typical island province in China (surface water sediment),Methacycline,tetracyclines,3.24,23.58,ng/g (dw),2013Ð2023,NA,"Li, G., Dong, M., Liu, H., Lu, L., Hou, P., & Pan, X. (2025). Occurrence, Distribution, and Ecological Risk Assessment of Antibiotics in Aqueous, Sediment, and Solid Waste of a Typical Island Province in China. Water, 17(19), 2846. https://doi.org/10.3390/w17192846",Tables 1-2 (surface water sediment weighted averages and ranges),PDF-LI-2025,"2025 Ge Li Occurrence, Distribution, and Ecological Risk Assessment of Antibiotics in Aqueous, Sediment, and Solid Waste of a Typical Island Province in China.pdf"
sediment,Hainan,Typical island province in China (surface water sediment),Monensin,other,0.07,0.96,ng/g (dw),2013Ð2023,NA,"Li, G., Dong, M., Liu, H., Lu, L., Hou, P., & Pan, X. (2025). Occurrence, Distribution, and Ecological Risk Assessment of Antibiotics in Aqueous, Sediment, and Solid Waste of a Typical Island Province in China. Water, 17(19), 2846. https://doi.org/10.3390/w17192846",Tables 1-2 (surface water sediment weighted averages and ranges),PDF-LI-2025,"2025 Ge Li Occurrence, Distribution, and Ecological Risk Assessment of Antibiotics in Aqueous, Sediment, and Solid Waste of a Typical Island Province in China.pdf"
sediment,Hainan,Typical island province in China (surface water sediment),Narasin,other,1.04,5.18,ng/g (dw),2013Ð2023,NA,"Li, G., Dong, M., Liu, H., Lu, L., Hou, P., & Pan, X. (2025). Occurrence, Distribution, and Ecological Risk Assessment of Antibiotics in Aqueous, Sediment, and Solid Waste of a Typical Island Province in China. Water, 17(19), 2846. https://doi.org/10.3390/w17192846",Tables 1-2 (surface water sediment weighted averages and ranges),PDF-LI-2025,"2025 Ge Li Occurrence, Distribution, and Ecological Risk Assessment of Antibiotics in Aqueous, Sediment, and Solid Waste of a Typical Island Province in China.pdf"
sediment,Hainan,Typical island province in China (surface water sediment),Norfloxacin,fluoroquinolones,163.59,1154.33,ng/g (dw),2013Ð2023,NA,"Li, G., Dong, M., Liu, H., Lu, L., Hou, P., & Pan, X. (2025). Occurrence, Distribution, and Ecological Risk Assessment of Antibiotics in Aqueous, Sediment, and Solid Waste of a Typical Island Province in China. Water, 17(19), 2846. https://doi.org/10.3390/w17192846",Tables 1-2 (surface water sediment weighted averages and ranges),PDF-LI-2025,"2025 Ge Li Occurrence, Distribution, and Ecological Risk Assessment of Antibiotics in Aqueous, Sediment, and Solid Waste of a Typical Island Province in China.pdf"
sediment,Hainan,Typical island province in China (surface water sediment),Ormetoprim,other,0.03,0.21,ng/g (dw),2013Ð2023,NA,"Li, G., Dong, M., Liu, H., Lu, L., Hou, P., & Pan, X. (2025). Occurrence, Distribution, and Ecological Risk Assessment of Antibiotics in Aqueous, Sediment, and Solid Waste of a Typical Island Province in China. Water, 17(19), 2846. https://doi.org/10.3390/w17192846",Tables 1-2 (surface water sediment weighted averages and ranges),PDF-LI-2025,"2025 Ge Li Occurrence, Distribution, and Ecological Risk Assessment of Antibiotics in Aqueous, Sediment, and Solid Waste of a Typical Island Province in China.pdf"
sediment,Hainan,Typical island province in China (surface water sediment),Oxytetracycline,tetracyclines,354.5,1840.3,ng/g (dw),2013Ð2023,NA,"Li, G., Dong, M., Liu, H., Lu, L., Hou, P., & Pan, X. (2025). Occurrence, Distribution, and Ecological Risk Assessment of Antibiotics in Aqueous, Sediment, and Solid Waste of a Typical Island Province in China. Water, 17(19), 2846. https://doi.org/10.3390/w17192846",Tables 1-2 (surface water sediment weighted averages and ranges),PDF-LI-2025,"2025 Ge Li Occurrence, Distribution, and Ecological Risk Assessment of Antibiotics in Aqueous, Sediment, and Solid Waste of a Typical Island Province in China.pdf"
sediment,Hainan,Typical island province in China (surface water sediment),Pefloxacin,fluoroquinolones,22.33,131.23,ng/g (dw),2013Ð2023,NA,"Li, G., Dong, M., Liu, H., Lu, L., Hou, P., & Pan, X. (2025). Occurrence, Distribution, and Ecological Risk Assessment of Antibiotics in Aqueous, Sediment, and Solid Waste of a Typical Island Province in China. Water, 17(19), 2846. https://doi.org/10.3390/w17192846",Tables 1-2 (surface water sediment weighted averages and ranges),PDF-LI-2025,"2025 Ge Li Occurrence, Distribution, and Ecological Risk Assessment of Antibiotics in Aqueous, Sediment, and Solid Waste of a Typical Island Province in China.pdf"
sediment,Hainan,Typical island province in China (surface water sediment),Roxithromycin,macrolides,3.52,11.22,ng/g (dw),2013Ð2023,NA,"Li, G., Dong, M., Liu, H., Lu, L., Hou, P., & Pan, X. (2025). Occurrence, Distribution, and Ecological Risk Assessment of Antibiotics in Aqueous, Sediment, and Solid Waste of a Typical Island Province in China. Water, 17(19), 2846. https://doi.org/10.3390/w17192846",Tables 1-2 (surface water sediment weighted averages and ranges),PDF-LI-2025,"2025 Ge Li Occurrence, Distribution, and Ecological Risk Assessment of Antibiotics in Aqueous, Sediment, and Solid Waste of a Typical Island Province in China.pdf"
sediment,Hainan,Typical island province in China (surface water sediment),Sarafloxacin,fluoroquinolones,0.18,0.74,ng/g (dw),2013Ð2023,NA,"Li, G., Dong, M., Liu, H., Lu, L., Hou, P., & Pan, X. (2025). Occurrence, Distribution, and Ecological Risk Assessment of Antibiotics in Aqueous, Sediment, and Solid Waste of a Typical Island Province in China. Water, 17(19), 2846. https://doi.org/10.3390/w17192846",Tables 1-2 (surface water sediment weighted averages and ranges),PDF-LI-2025,"2025 Ge Li Occurrence, Distribution, and Ecological Risk Assessment of Antibiotics in Aqueous, Sediment, and Solid Waste of a Typical Island Province in China.pdf"
sediment,Hainan,Typical island province in China (surface water sediment),Sulfacetamide,sulfonamides,0.12,0.64,ng/g (dw),2013Ð2023,NA,"Li, G., Dong, M., Liu, H., Lu, L., Hou, P., & Pan, X. (2025). Occurrence, Distribution, and Ecological Risk Assessment of Antibiotics in Aqueous, Sediment, and Solid Waste of a Typical Island Province in China. Water, 17(19), 2846. https://doi.org/10.3390/w17192846",Tables 1-2 (surface water sediment weighted averages and ranges),PDF-LI-2025,"2025 Ge Li Occurrence, Distribution, and Ecological Risk Assessment of Antibiotics in Aqueous, Sediment, and Solid Waste of a Typical Island Province in China.pdf"
sediment,Hainan,Typical island province in China (surface water sediment),Sulfachlorpyridazine,sulfonamides,0.01,0.11,ng/g (dw),2013Ð2023,NA,"Li, G., Dong, M., Liu, H., Lu, L., Hou, P., & Pan, X. (2025). Occurrence, Distribution, and Ecological Risk Assessment of Antibiotics in Aqueous, Sediment, and Solid Waste of a Typical Island Province in China. Water, 17(19), 2846. https://doi.org/10.3390/w17192846",Tables 1-2 (surface water sediment weighted averages and ranges),PDF-LI-2025,"2025 Ge Li Occurrence, Distribution, and Ecological Risk Assessment of Antibiotics in Aqueous, Sediment, and Solid Waste of a Typical Island Province in China.pdf"
sediment,Hainan,Typical island province in China (surface water sediment),Sulfadiazine,sulfonamides,0.03,0.23,ng/g (dw),2013Ð2023,NA,"Li, G., Dong, M., Liu, H., Lu, L., Hou, P., & Pan, X. (2025). Occurrence, Distribution, and Ecological Risk Assessment of Antibiotics in Aqueous, Sediment, and Solid Waste of a Typical Island Province in China. Water, 17(19), 2846. https://doi.org/10.3390/w17192846",Tables 1-2 (surface water sediment weighted averages and ranges),PDF-LI-2025,"2025 Ge Li Occurrence, Distribution, and Ecological Risk Assessment of Antibiotics in Aqueous, Sediment, and Solid Waste of a Typical Island Province in China.pdf"
sediment,Hainan,Typical island province in China (surface water sediment),Sulfadimethoxine,sulfonamides,0.05,0.47,ng/g (dw),2013Ð2023,NA,"Li, G., Dong, M., Liu, H., Lu, L., Hou, P., & Pan, X. (2025). Occurrence, Distribution, and Ecological Risk Assessment of Antibiotics in Aqueous, Sediment, and Solid Waste of a Typical Island Province in China. Water, 17(19), 2846. https://doi.org/10.3390/w17192846",Tables 1-2 (surface water sediment weighted averages and ranges),PDF-LI-2025,"2025 Ge Li Occurrence, Distribution, and Ecological Risk Assessment of Antibiotics in Aqueous, Sediment, and Solid Waste of a Typical Island Province in China.pdf"
sediment,Hainan,Typical island province in China (surface water sediment),Sulfamerazine,sulfonamides,0.13,0.68,ng/g (dw),2013Ð2023,NA,"Li, G., Dong, M., Liu, H., Lu, L., Hou, P., & Pan, X. (2025). Occurrence, Distribution, and Ecological Risk Assessment of Antibiotics in Aqueous, Sediment, and Solid Waste of a Typical Island Province in China. Water, 17(19), 2846. https://doi.org/10.3390/w17192846",Tables 1-2 (surface water sediment weighted averages and ranges),PDF-LI-2025,"2025 Ge Li Occurrence, Distribution, and Ecological Risk Assessment of Antibiotics in Aqueous, Sediment, and Solid Waste of a Typical Island Province in China.pdf"
sediment,Hainan,Typical island province in China (surface water sediment),Sulfameter,sulfonamides,0.2,1.09,ng/g (dw),2013Ð2023,NA,"Li, G., Dong, M., Liu, H., Lu, L., Hou, P., & Pan, X. (2025). Occurrence, Distribution, and Ecological Risk Assessment of Antibiotics in Aqueous, Sediment, and Solid Waste of a Typical Island Province in China. Water, 17(19), 2846. https://doi.org/10.3390/w17192846",Tables 1-2 (surface water sediment weighted averages and ranges),PDF-LI-2025,"2025 Ge Li Occurrence, Distribution, and Ecological Risk Assessment of Antibiotics in Aqueous, Sediment, and Solid Waste of a Typical Island Province in China.pdf"
sediment,Hainan,Typical island province in China (surface water sediment),Sulfamethazine,sulfonamides,0.14,0.64,ng/g (dw),2013Ð2023,NA,"Li, G., Dong, M., Liu, H., Lu, L., Hou, P., & Pan, X. (2025). Occurrence, Distribution, and Ecological Risk Assessment of Antibiotics in Aqueous, Sediment, and Solid Waste of a Typical Island Province in China. Water, 17(19), 2846. https://doi.org/10.3390/w17192846",Tables 1-2 (surface water sediment weighted averages and ranges),PDF-LI-2025,"2025 Ge Li Occurrence, Distribution, and Ecological Risk Assessment of Antibiotics in Aqueous, Sediment, and Solid Waste of a Typical Island Province in China.pdf"
sediment,Hainan,Typical island province in China (surface water sediment),Sulfamethoxazole,sulfonamides,0.03,0.17,ng/g (dw),2013Ð2023,NA,"Li, G., Dong, M., Liu, H., Lu, L., Hou, P., & Pan, X. (2025). Occurrence, Distribution, and Ecological Risk Assessment of Antibiotics in Aqueous, Sediment, and Solid Waste of a Typical Island Province in China. Water, 17(19), 2846. https://doi.org/10.3390/w17192846",Tables 1-2 (surface water sediment weighted averages and ranges),PDF-LI-2025,"2025 Ge Li Occurrence, Distribution, and Ecological Risk Assessment of Antibiotics in Aqueous, Sediment, and Solid Waste of a Typical Island Province in China.pdf"
sediment,Hainan,Typical island province in China (surface water sediment),Sulfamonomethoxine,sulfonamides,0.11,0.36,ng/g (dw),2013Ð2023,NA,"Li, G., Dong, M., Liu, H., Lu, L., Hou, P., & Pan, X. (2025). Occurrence, Distribution, and Ecological Risk Assessment of Antibiotics in Aqueous, Sediment, and Solid Waste of a Typical Island Province in China. Water, 17(19), 2846. https://doi.org/10.3390/w17192846",Tables 1-2 (surface water sediment weighted averages and ranges),PDF-LI-2025,"2025 Ge Li Occurrence, Distribution, and Ecological Risk Assessment of Antibiotics in Aqueous, Sediment, and Solid Waste of a Typical Island Province in China.pdf"
