scenario,matrix,env_class,endpoint,driver_metric,n_provinces,n_clusters,env_records_total,env_refs_total,n_units,env_year_min,env_year_max,env_amr_rho,env_amr_p,partial_env_amr_rho,partial_env_amr_p,cluster_contrast_p,cluster_contrast_epsilon,driver_env_rho,driver_env_p,driver_amr_rho,driver_amr_p,coherent_direction,loo_sign_stability,loo_influence_ratio,loo_most_influential_province,env_amr_q_fdr,partial_env_amr_q_fdr
all_years,surface water,diaminopyrimidines,A. baumannii | Gentamicin,LivestockAquacultureIndex,7,2,9,8,1,2018,2024,-0.6785714285714284,0.09375025395983154,NA,NA,NA,NA,-0.5714285714285714,0.18020198891152778,0.7142857142857143,0.07134356146753773,TRUE,1,0.3052631578947373,Anhui,0.8797847845183826,NA
all_years,surface water,diaminopyrimidines,E. coli | Tigecycline,LivestockAquacultureIndex,7,2,9,8,1,2018,2024,-0.6785714285714284,0.09375025395983154,NA,NA,NA,NA,-0.5714285714285714,0.18020198891152778,0.7142857142857143,0.07134356146753773,TRUE,1,0.2842105263157893,Guangxi,0.8797847845183826,NA
all_years,sediment,lincosamides,E. coli | Ertapenem,large_animals_year_end_2024,13,3,26,22,1,2010,2018,0.6767544228932973,0.011071551812544388,0.7692307692307693,0.00211222959934988,0.2592759711301179,0.06997245179063301,-0.327373074489034,0.27488966062773995,-0.11538461538461539,0.7073898735142602,TRUE,1,0.13049370126246002,Guangxi,0.8667757141803278,0.3456898164180563
all_years,wastewater effluent,macrolides,K. pneumoniae | Meropenem,milk_output_2024,10,3,27,10,1,2018,2024,-0.6727272727272726,0.03304122254543776,-0.3575757575757575,0.3103760917056805,0.09424870603515988,0.3890909090909095,0.47878787878787876,0.16152292801745585,-0.7575757575757576,0.011143446799694262,TRUE,1,0.18243243243243223,Shaanxi,0.8667757141803278,0.9122214762504753
all_years,sediment,phenicols,K. pneumoniae | Ertapenem,grp_per_capita_2024,14,3,58,25,1,2006,2020,-0.6703296703296703,0.008704233809858838,-0.6527472527472528,0.011384573997954223,0.20022103787458767,0.11060606060606078,-0.6263736263736264,0.016541935428871186,0.45054945054945056,0.10593278527264058,TRUE,1,0.12295081967213105,Shanghai,0.8667757141803278,0.4153533287640718
all_years,soil,phenicols,P. aeruginosa | Imipenem,large_animals_year_end_2024,10,3,22,13,1,2007,2016,0.6687619998624351,0.0344851886232837,0.10303030303030301,0.7769984634438898,0.17609777149412834,0.11860744297719157,-0.754658036542014,0.011644872504617456,-0.8181818181818182,0.003814920082550725,TRUE,1,0.3687765304792881,Guangdong,0.8667757141803278,0.9760848906711721
all_years,sediment,lincosamides,S. aureus | Penicillin G,large_animals_year_end_2024,13,3,26,22,1,2010,2018,-0.6685013201750863,0.012492173132818885,-0.8186813186813187,6.209883849300365e-4,0.2592759711301179,0.06997245179063301,-0.327373074489034,0.27488966062773995,0.7307692307692307,0.004547733743967136,TRUE,1,0.13547764389190786,Guizhou,0.8667757141803278,0.3068260161230437
all_years,sediment,other,A. baumannii | Cefepime,WastewaterHealthIndex,7,2,19,10,1,2008,2018,-0.6666937223947136,0.10192046024618232,NA,NA,0.3724558699813696,0,-0.4,0.37393392381774704,0.3423562358243124,0.45225122159090597,TRUE,1,0.3043029911006756,Guangdong,0.8797847845183826,NA
all_years,sediment,other,E. coli | Tigecycline,WastewaterHealthIndex,7,2,19,10,1,2008,2018,-0.6666937223947136,0.10192046024618232,NA,NA,0.3724558699813696,0,-0.4,0.37393392381774704,0.036037498507822355,0.9388605613942143,TRUE,1,0.21746976557381759,Tianjin,0.8797847845183826,NA
all_years,sediment,phenicols,A. baumannii | Imipenem,grp_per_capita_2024,14,3,58,25,1,2006,2020,-0.6615384615384615,0.009975179240423711,-0.7142857142857143,0.004104409161880238,0.20022103787458767,0.11060606060606078,-0.6263736263736264,0.016541935428871186,0.2835164835164835,0.32596594744177265,TRUE,1,0.2292358803986713,Zhejiang,0.8667757141803278,0.3707855110571458
all_years,sediment,phenicols,A. baumannii | Meropenem,grp_per_capita_2024,14,3,58,25,1,2006,2020,-0.6571428571428571,0.010661967747329781,-0.6879120879120879,0.006540042491841914,0.20022103787458767,0.11060606060606078,-0.6263736263736264,0.016541935428871186,0.3010989010989011,0.2955144656072166,TRUE,1,0.22909698996655523,Zhejiang,0.8667757141803278,0.4153533287640718
all_years,wastewater effluent,sulfonamides,A. baumannii | Imipenem,EconomicScaleIndex,6,2,13,7,1,2018,2022,-0.6571428571428571,0.15617492711370246,NA,NA,NA,NA,-0.20291986247835694,0.699797968157019,0.6377481392176932,0.17307111024125968,TRUE,1,0.5217391304347823,Heilongjiang,0.9040897335352907,NA
all_years,wastewater effluent,sulfonamides,E. coli | Ampicillin,LivestockAquacultureIndex,6,2,13,7,1,2018,2022,0.6571428571428571,0.15617492711370246,NA,NA,NA,NA,0.3188740696088466,0.5379005604702051,0.057977103565244846,0.9131317851623265,TRUE,1,0.08695652173913063,Anhui,0.9040897335352907,NA
all_years,wastewater effluent,sulfonamides,E. coli | Aztreonam,LivestockAquacultureIndex,6,2,13,7,1,2018,2022,-0.6571428571428571,0.15617492711370246,NA,NA,NA,NA,0.3188740696088466,0.5379005604702051,-0.5797710356524485,0.2277839567150159,TRUE,1,0.08695652173913063,Anhui,0.9040897335352907,NA
all_years,wastewater effluent,sulfonamides,E. coli | Cefotaxime,LivestockAquacultureIndex,6,2,13,7,1,2018,2022,-0.6571428571428571,0.15617492711370246,NA,NA,NA,NA,0.3188740696088466,0.5379005604702051,0.11595420713048969,0.826848213385815,FALSE,1,0.08695652173913063,Anhui,0.9040897335352907,NA
all_years,wastewater effluent,sulfonamides,K. pneumoniae | Ceftriaxone,EconomicScaleIndex,6,2,13,7,1,2018,2022,-0.6571428571428571,0.15617492711370246,NA,NA,NA,NA,-0.20291986247835694,0.699797968157019,0.6377481392176932,0.17307111024125968,TRUE,1,0.5217391304347823,Heilongjiang,0.9040897335352907,NA
all_years,wastewater effluent,sulfonamides,K. pneumoniae | Cefuroxime,EconomicScaleIndex,6,2,13,7,1,2018,2022,-0.6571428571428571,0.15617492711370246,NA,NA,NA,NA,-0.20291986247835694,0.699797968157019,0.6377481392176932,0.17307111024125968,TRUE,1,0.5217391304347823,Heilongjiang,0.9040897335352907,NA
all_years,wastewater effluent,sulfonamides,K. pneumoniae | Trimethoprim/Sulfamethoxazole,LivestockAquacultureIndex,6,2,13,7,1,2018,2022,0.6571428571428571,0.15617492711370246,NA,NA,NA,NA,0.3188740696088466,0.5379005604702051,-0.11595420713048969,0.8268482133858148,FALSE,1,0.08695652173913063,Anhui,0.9040897335352907,NA
all_years,wastewater effluent,sulfonamides,P. aeruginosa | Meropenem,EconomicScaleIndex,6,2,13,7,1,2018,2022,-0.6571428571428571,0.15617492711370246,NA,NA,NA,NA,-0.20291986247835694,0.699797968157019,0.6377481392176932,0.17307111024125968,TRUE,1,0.5217391304347823,Heilongjiang,0.9040897335352907,NA
all_years,wastewater effluent,sulfonamides,S. aureus | Amikacin,EconomicScaleIndex,6,2,13,7,1,2018,2022,-0.6571428571428571,0.15617492711370246,NA,NA,NA,NA,-0.20291986247835694,0.699797968157019,0.6377481392176932,0.17307111024125968,TRUE,1,0.5217391304347823,Heilongjiang,0.9040897335352907,NA
all_years,soil,diaminopyrimidines,K. pneumoniae | Ceftriaxone,milk_output_2024,8,3,9,8,1,2008,2015,-0.6506496351610379,0.08061471293837583,-0.4761904761904763,0.23293553465009784,0.24103244438393973,0.07490909090909051,-0.5542570966186618,0.1539883457589951,0.5,0.20703124999999997,TRUE,1,0.27333329138403456,Beijing,0.8667757141803278,0.8756506136724482
all_years,soil,diaminopyrimidines,K. pneumoniae | Cefuroxime,milk_output_2024,8,3,9,8,1,2008,2015,-0.6506496351610379,0.08061471293837583,-0.4761904761904763,0.23293553465009784,0.24103244438393973,0.07490909090909051,-0.5542570966186618,0.1539883457589951,0.5,0.20703124999999997,TRUE,1,0.27333329138403456,Beijing,0.8667757141803278,0.8756506136724482
all_years,wastewater influent,sulfonamides,S. aureus | Tetracycline,freshwater_aquatic_products_2024,9,3,30,9,1,2016,2024,-0.65,0.0580730580171487,-0.5166666666666667,0.15439012098622512,0.8007374029168087,0,-0.6333333333333333,0.06708578689234561,0.75,0.019942126131992522,TRUE,1,0.39194139194139227,Henan,0.8667757141803278,0.8334416432151582
all_years,sediment,other,P. aeruginosa | Cefepime,WastewaterHealthIndex,7,2,19,10,1,2008,2018,-0.6486749731408024,0.11499598135612574,NA,NA,0.3724558699813696,0,-0.4,0.37393392381774704,0.27028123880866767,0.5577307488053698,TRUE,1,0.10622259273350676,Jiangsu,0.8797847845183826,NA
all_years,sediment,other,P. aeruginosa | Gentamicin,WastewaterHealthIndex,7,2,19,10,1,2008,2018,-0.6486749731408024,0.11499598135612574,NA,NA,0.3724558699813696,0,-0.4,0.37393392381774704,0.27028123880866767,0.5577307488053698,TRUE,1,0.45351243981550193,Shandong,0.8797847845183826,NA
all_years,surface water,diaminopyrimidines,A. baumannii | Imipenem,LivestockAquacultureIndex,7,2,9,8,1,2018,2024,-0.6428571428571427,0.1193923734274112,NA,NA,NA,NA,-0.5714285714285714,0.18020198891152778,0.6428571428571429,0.11939237342741121,TRUE,1,0.28888888888888914,Anhui,0.8797847845183826,NA
all_years,surface water,diaminopyrimidines,E. coli | Ampicillin,LivestockAquacultureIndex,7,2,9,8,1,2018,2024,-0.6428571428571427,0.1193923734274112,NA,NA,NA,NA,-0.5714285714285714,0.18020198891152778,0.9642857142857143,4.541491691941827e-4,TRUE,1,0.3333333333333332,Tibet,0.8797847845183826,NA
all_years,surface water,diaminopyrimidines,E. coli | Chloramphenicol,LivestockAquacultureIndex,7,2,9,8,1,2018,2024,-0.6428571428571427,0.1193923734274112,NA,NA,NA,NA,-0.5714285714285714,0.18020198891152778,0.2857142857142857,0.5345092286010409,TRUE,1,0.555555555555556,Hubei,0.8797847845183826,NA
all_years,surface water,diaminopyrimidines,K. pneumoniae | Tigecycline,LivestockAquacultureIndex,7,2,9,8,1,2018,2024,-0.6428571428571427,0.1193923734274112,NA,NA,NA,NA,-0.5714285714285714,0.18020198891152778,0.5714285714285714,0.18020198891152778,TRUE,1,0.3333333333333332,Guangxi,0.8797847845183826,NA
all_years,surface water,diaminopyrimidines,P. aeruginosa | Aztreonam,LivestockAquacultureIndex,7,2,9,8,1,2018,2024,0.6428571428571427,0.11939237342741121,NA,NA,NA,NA,-0.5714285714285714,0.18020198891152778,-0.2857142857142857,0.5345092286010411,TRUE,1,0.20000000000000037,Guangxi,0.8797847845183826,NA
all_years,surface water,diaminopyrimidines,S. aureus | Cefoxitin,LivestockAquacultureIndex,7,2,9,8,1,2018,2024,0.6428571428571427,0.11939237342741121,NA,NA,NA,NA,-0.5714285714285714,0.18020198891152778,-0.42857142857142855,0.3373683110858241,TRUE,1,0.3333333333333332,Tibet,0.8797847845183826,NA
all_years,surface water,diaminopyrimidines,S. aureus | Oxacillin,LivestockAquacultureIndex,7,2,9,8,1,2018,2024,0.6428571428571427,0.11939237342741121,NA,NA,NA,NA,-0.5714285714285714,0.18020198891152778,-0.42857142857142855,0.3373683110858241,TRUE,1,0.3333333333333332,Tibet,0.8797847845183826,NA
all_years,sediment,phenicols,P. aeruginosa | Levofloxacin,grp_per_capita_2024,14,3,58,25,1,2006,2020,-0.6395604395604395,0.013779616833463801,-0.3626373626373626,0.2025645438172418,0.20022103787458767,0.11060606060606078,-0.6263736263736264,0.016541935428871186,0.6615384615384615,0.009975179240423728,TRUE,1,0.24570446735395207,Hunan,0.8667757141803278,0.8680942753677526
all_years,soil,diaminopyrimidines,E. coli | Amikacin,milk_output_2024,8,3,9,8,1,2008,2015,-0.6386005678432409,0.08833208816147785,-0.4523809523809525,0.2604047674368849,0.24103244438393973,0.07490909090909051,-0.5542570966186618,0.1539883457589951,0.5238095238095238,0.18272075053971484,TRUE,1,0.2311465448751251,Beijing,0.8667757141803278,0.8871017830455327
all_years,soil,phenicols,E. coli | Gentamicin,milk_output_2024,10,3,22,13,1,2007,2016,-0.6319494127140443,0.049975087411338576,-0.1636363636363636,0.6514773427962428,0.17609777149412834,0.11860744297719157,-0.7301163117764201,0.01650624549810055,0.806060606060606,0.0048620611019646025,TRUE,1,0.12661973328554119,Beijing,0.8667757141803278,0.9729669155213013
all_years,soil,phenicols,K. pneumoniae | Aztreonam,large_animals_year_end_2024,10,3,22,13,1,2007,2016,0.6319494127140443,0.04997508741133867,0.7333333333333333,0.015800596250571564,0.17609777149412834,0.11860744297719157,-0.754658036542014,0.011644872504617456,-0.40606060606060607,0.24428229408662663,TRUE,1,0.39040999408461335,Henan,0.8667757141803278,0.46496104652806064
all_years,soil,phenicols,K. pneumoniae | Cefepime,LivestockAquacultureIndex,10,3,22,13,1,2007,2016,0.6319494127140443,0.04997508741133867,0.6848484848484847,0.028882797506732782,0.17609777149412834,0.11860744297719157,-0.791470623690405,0.0063770841870565975,-0.3939393939393939,0.2599977668348876,TRUE,1,0.2712319945916466,Henan,0.8667757141803278,0.5536685420358437
all_years,soil,phenicols,K. pneumoniae | Ceftazidime,grp_per_capita_2024,10,3,22,13,1,2007,2016,0.6319494127140443,0.04997508741133867,0.5636363636363636,0.08972402831709125,0.17609777149412834,0.11860744297719157,0.7669288989248111,0.009638359377523338,0.4303030303030303,0.21449233253280775,TRUE,1,0.2712319945916466,Henan,0.8667757141803278,0.7507306204313801
all_years,sediment,phenicols,K. pneumoniae | Meropenem,grp_per_capita_2024,14,3,58,25,1,2006,2020,-0.6307692307692307,0.01557822427277127,-0.4901098901098901,0.07522006672685844,0.20022103787458767,0.11060606060606078,-0.6263736263736264,0.016541935428871186,0.5648351648351648,0.03533018486755273,TRUE,1,0.18466898954703856,Guangdong,0.8667757141803278,0.7507306204313801
all_years,sediment,other,A. baumannii | Aztreonam,WastewaterHealthIndex,7,2,19,10,1,2008,2018,-0.6306562238868911,0.1288876956849579,NA,NA,0.3724558699813696,0,-0.4,0.37393392381774704,0.7748062179181807,0.04076946252042039,TRUE,1,0.3564802667681249,Tianjin,0.8907699548976915,NA
all_years,sediment,other,E. coli | Cefazolin,WastewaterHealthIndex,7,2,19,10,1,2008,2018,-0.6306562238868911,0.1288876956849579,NA,NA,0.3724558699813696,0,-0.4,0.37393392381774704,0.6306562238868912,0.1288876956849579,TRUE,1,0.3564802667681249,Tianjin,0.8907699548976915,NA
all_years,surface water,tetracyclines,S. aureus | Nitrofurantoin,grp_per_capita_2024,15,2,42,17,1,2015,2024,0.6285714285714284,0.012079539175905785,0.5392857142857143,0.03802165626355785,1,0,-0.49642857142857144,0.059797413749923985,-0.44285714285714284,0.09829406554687134,TRUE,1,0.13636363636363627,Henan,0.8667757141803278,0.5850679351576045
all_years,soil,diaminopyrimidines,K. pneumoniae | Nitrofurantoin,milk_output_2024,8,3,9,8,1,2008,2015,-0.626551500525444,0.09646118602901291,-0.4761904761904763,0.23293553465009784,0.24103244438393973,0.07490909090909051,-0.5542570966186618,0.1539883457589951,0.23809523809523808,0.5701563208157683,TRUE,1,0.25227618127352086,Chongqing,0.8797847845183826,0.8756506136724482
all_years,sediment,phenicols,A. baumannii | Ceftriaxone,grp_per_capita_2024,14,3,58,25,1,2006,2020,-0.6263736263736264,0.016541935428871186,-0.7406593406593407,0.0024451976404460214,0.20022103787458767,0.11060606060606078,-0.6263736263736264,0.016541935428871186,0.12087912087912088,0.6806070200628929,TRUE,1,0.18421052631578952,Zhejiang,0.8667757141803278,0.3456898164180563
all_years,sediment,phenicols,E. coli | Trimethoprim/Sulfamethoxazole,grp_per_capita_2024,14,3,58,25,1,2006,2020,0.6263736263736264,0.016541935428871186,0.45494505494505494,0.10215352669182921,0.20022103787458767,0.11060606060606078,-0.6263736263736264,0.016541935428871186,-0.8505494505494505,1.1565615890988931e-4,TRUE,1,0.14912280701754385,Fujian,0.8667757141803278,0.7738974610579332
all_years,sediment,phenicols,K. pneumoniae | Levofloxacin,grp_per_capita_2024,14,3,58,25,1,2006,2020,-0.6263736263736264,0.016541935428871186,-0.6747252747252748,0.008117706397553236,0.20022103787458767,0.11060606060606078,-0.6263736263736264,0.016541935428871186,0.6263736263736264,0.016541935428871186,TRUE,1,0.20175438596491227,Guangdong,0.8667757141803278,0.4153533287640718
all_years,sediment,phenicols,A. baumannii | Cefepime,grp_per_capita_2024,14,3,58,25,1,2006,2020,-0.621978021978022,0.017550315290540023,-0.7450549450549451,0.002230037316742069,0.20022103787458767,0.11060606060606078,-0.6263736263736264,0.016541935428871186,0.1076923076923077,0.7140308087262495,TRUE,1,0.22791519434628982,Zhejiang,0.8667757141803278,0.3456898164180563
all_years,sediment,phenicols,K. pneumoniae | Cefoxitin,grp_per_capita_2024,14,3,58,25,1,2006,2020,-0.621978021978022,0.017550315290540023,-0.6615384615384615,0.009975179240423711,0.20022103787458767,0.11060606060606078,-0.6263736263736264,0.016541935428871186,0.5516483516483517,0.04084905835112294,TRUE,1,0.15724381625441694,Zhejiang,0.8667757141803278,0.4153533287640718
all_years,sediment,phenicols,A. baumannii | Ceftazidime,grp_per_capita_2024,14,3,58,25,1,2006,2020,-0.6175824175824176,0.018604674280708396,-0.7142857142857143,0.004104409161880238,0.20022103787458767,0.11060606060606078,-0.6263736263736264,0.016541935428871186,0.1956043956043956,0.5027500912969567,TRUE,1,0.2277580071174378,Zhejiang,0.8667757141803278,0.3707855110571458
all_years,soil,diaminopyrimidines,P. aeruginosa | Aztreonam,milk_output_2024,8,3,9,8,1,2008,2015,-0.614502433207647,0.10500463789515234,-0.4761904761904763,0.23293553465009784,0.24103244438393973,0.07490909090909051,-0.5542570966186618,0.1539883457589951,0.7619047619047619,0.028004939153071826,TRUE,1,0.43680263206264625,Liaoning,0.8797847845183826,0.8756506136724482
all_years,sediment,phenicols,P. aeruginosa | Imipenem,grp_per_capita_2024,14,3,58,25,1,2006,2020,-0.6131868131868131,0.019706331926038816,-0.5252747252747252,0.053747501767883114,0.20022103787458767,0.11060606060606078,-0.6263736263736264,0.016541935428871186,0.6,0.023308410880000015,TRUE,1,0.2724014336917566,Hubei,0.8667757141803278,0.7068421453427418
all_years,sediment,other,A. baumannii | Amikacin,WastewaterHealthIndex,7,2,19,10,1,2008,2018,-0.61263747463298,0.14358857530128613,NA,NA,0.3724558699813696,0,-0.4,0.37393392381774704,0.3603749850782236,0.42714880856090626,TRUE,1,0.38487084323423704,Tianjin,0.9027002041668268,NA
all_years,sediment,other,E. coli | Cefotetan,WastewaterHealthIndex,7,2,19,10,1,2008,2018,-0.61263747463298,0.14358857530128613,NA,NA,0.3724558699813696,0,-0.4,0.37393392381774704,0.16216874328520062,0.7282995630820224,TRUE,1,0.30044855837756596,Shanghai,0.9027002041668268,NA
all_years,sediment,other,E. coli | Ceftriaxone,WastewaterHealthIndex,7,2,19,10,1,2008,2018,-0.61263747463298,0.14358857530128613,NA,NA,0.3724558699813696,0,-0.4,0.37393392381774704,0.504524979109513,0.2482031142645112,TRUE,1,0.19560033346015618,Guangdong,0.9027002041668268,NA
all_years,wastewater effluent,macrolides,S. aureus | Erythromycin,milk_output_2024,10,3,27,10,1,2018,2024,0.612121212121212,0.05997214247725528,0.41818181818181815,0.22911284098281884,0.09424870603515988,0.3890909090909095,0.47878787878787876,0.16152292801745585,0.8787878787878788,8.138621117322115e-4,TRUE,1,0.41584158415841627,Hebei,0.8667757141803278,0.8756506136724482
all_years,wastewater effluent,macrolides,K. pneumoniae | Ceftazidime,freshwater_aquatic_products_2024,10,3,27,10,1,2018,2024,-0.612121212121212,0.05997214247725533,-0.406060606060606,0.24428229408662663,0.09424870603515988,0.3890909090909095,-0.4909090909090909,0.14965567342083683,0.7696969696969697,0.009221952722216011,TRUE,1,0.23762376237623742,Shaanxi,0.8667757141803278,0.8785296752720978
all_years,wastewater influent,fluoroquinolones,E. coli | Cefazolin,freshwater_aquatic_products_2024,11,3,44,12,1,2016,2024,0.6090909090909091,0.04669570935409886,0.6545454545454545,0.02886459895700191,0.07495187103951058,0.3977272727272725,-0.39090909090909093,0.2345400670951944,-0.4727272727272727,0.14199852020632006,TRUE,1,0.21393034825870655,Zhejiang,0.8667757141803278,0.5536685420358437
all_years,wastewater influent,fluoroquinolones,S. aureus | Clindamycin,milk_output_2024,11,3,44,12,1,2016,2024,0.6090909090909091,0.04669570935409886,0.8272727272727273,0.001676973896452378,0.07495187103951058,0.3977272727272725,0.2909090909090909,0.38545696969136556,0.8636363636363636,0.00061169385009317105,TRUE,1,0.2437810945273629,Hebei,0.8667757141803278,0.3448468139795708
