scenario,matrix,env_class,endpoint,driver_metric,n_provinces,n_clusters,env_records_total,env_refs_total,n_units,env_year_min,env_year_max,env_amr_rho,env_amr_p,partial_env_amr_rho,partial_env_amr_p,cluster_contrast_p,cluster_contrast_epsilon,driver_env_rho,driver_env_p,driver_amr_rho,driver_amr_p,coherent_direction,loo_sign_stability,loo_influence_ratio,loo_most_influential_province,coverage_score,interpretability_score,cluster_contrast_score,loo_sign_stability_score,driver_env_amr_coherence_score,env_amr_q_fdr,partial_env_amr_q_fdr,matrix_consistency_score,pathway_total_score,pathway_class,pathway_class_rank,rf_driver_support,elastic_net_driver_support,multivariable_env_support,bootstrap_sign_stability
sample_year_ge_2012,surface water,fluoroquinolones,S. aureus | Cefoxitin,milk_output_2024,15,3,72,20,1,2015,2024,0.3714285714285714,0.17284974708033993,0.4178571428571428,0.1211725360218785,0.27743910513984715,0.014965986394557854,0.42857142857142855,0.11096021426087677,0.11071428571428571,0.694462647207096,TRUE,1,0.48520710059171596,Tibet,3,3,0,5,4,0.9897658389202042,0.8958519845862993,3,18,Strong lead,2,,,,NA
sample_year_ge_2012,surface water,fluoroquinolones,P. aeruginosa | Levofloxacin,chemical_fertilizers_2024,15,3,72,20,1,2015,2024,0.36071428571428565,0.18655437415416332,0.41428571428571426,0.12471544223657098,0.27743910513984715,0.014965986394557854,0.4107142857142857,0.1283286460157489,0.6964285714285714,0.003921190506879554,TRUE,1,0.3236862147753236,Hebei,3,5,0,5,5,0.9897658389202042,0.8958519845862993,0,18,Strong lead,2,,,,NA
all_years,surface water,fluoroquinolones,P. aeruginosa | Levofloxacin,chemical_fertilizers_2024,15,3,77,21,1,2015,2024,0.36071428571428565,0.18655437415416332,0.41428571428571426,0.12471544223657098,0.27743910513984715,0.014965986394557854,0.4107142857142857,0.1283286460157489,0.6964285714285714,0.003921190506879554,TRUE,1,0.3236862147753236,Hebei,3,5,0,5,5,0.9051250825112186,0.8222244553222862,0,18,Strong lead,2,,,,NA
all_years,surface water,tetracyclines,E. coli | Ciprofloxacin,chemical_fertilizers_2024,15,2,42,17,1,2015,2024,0.3571428571428571,0.19127476343157898,0.2535714285714285,0.3618161038158896,1,0,0.19285714285714287,0.49104870160522307,0.5964285714285714,0.01893192468786513,TRUE,1,0.4153846153846153,Jiangsu,3,3,0,5,4,0.9093446062785512,0.9328706079882296,3,18,Strong lead,2,,,,NA
all_years,surface water,tetracyclines,K. pneumoniae | Cefotetan,hogs_year_end_2024,15,2,42,17,1,2015,2024,0.3535714285714285,0.19607167843419906,0.19999999999999996,0.4748139645221686,1,0,0.2357142857142857,0.3977029459032726,0.6285714285714286,0.012079539175905785,TRUE,1,0.4219114219114217,Henan,3,3,0,5,4,0.9093446062785512,0.9595063759323308,3,18,Strong lead,2,,,,NA
all_years,surface water,tetracyclines,S. aureus | Amikacin,hospitals_count_2024,15,2,42,17,1,2015,2024,0.3535714285714285,0.19607167843419906,0.29285714285714276,0.2894716672124011,1,0,0.2357142857142857,0.3977029459032726,0.4642857142857143,0.08125098075549496,TRUE,1,0.634809634809635,Hubei,3,3,0,5,4,0.9093446062785512,0.900578520216359,3,18,Strong lead,2,,,,NA
all_years,surface water,tetracyclines,P. aeruginosa | Tobramycin,grp_per_capita_2024,15,2,42,17,1,2015,2024,0.34642857142857136,0.20589599209355144,0.10357142857142856,0.7133796306287292,1,0,-0.49642857142857144,0.059797413749923985,-0.125,0.6571356681869504,TRUE,1,0.4353687549563837,Henan,3,3,0,5,4,0.9093446062785512,0.9735149286785509,3,18,Strong lead,2,,,,NA
all_years,surface water,tetracyclines,E. coli | Cefotetan,hospitals_count_2024,15,2,42,17,1,2015,2024,0.33928571428571425,0.21602892534195475,0.33928571428571425,0.21602892534195475,1,0,0.2357142857142857,0.3977029459032726,0.8321428571428572,1.1902824493849791e-4,TRUE,1,0.45748987854251016,Shandong,3,3,0,5,4,0.9093446062785512,0.8721019832658579,3,18,Strong lead,2,,,,NA
all_years,surface water,tetracyclines,P. aeruginosa | Aztreonam,chemical_fertilizers_2024,15,2,42,17,1,2015,2024,0.3357142857142857,0.22121153763932597,0.2821428571428571,0.3082844568200556,1,0,0.19285714285714287,0.49104870160522307,0.42857142857142855,0.11096021426087677,TRUE,1,0.3551554828150574,Sichuan,3,3,0,5,4,0.9093446062785512,0.9152354706110217,3,18,Strong lead,2,,,,NA
sample_year_ge_2012,surface water,fluoroquinolones,S. aureus | Oxacillin,milk_output_2024,15,3,72,20,1,2015,2024,0.32499999999999996,0.237225438237234,0.3142857142857142,0.2539400163236714,0.27743910513984715,0.014965986394557854,0.42857142857142855,0.11096021426087677,0.19642857142857142,0.4828987562716335,TRUE,1,0.5350803043110736,Jilin,3,3,0,5,4,0.9897658389202042,0.9308538455560896,3,18,Strong lead,2,,,,NA
all_years,surface water,tetracyclines,E. coli | Levofloxacin,chemical_fertilizers_2024,15,2,42,17,1,2015,2024,0.32499999999999996,0.237225438237234,0.24642857142857139,0.3759505159738048,1,0,0.19285714285714287,0.49104870160522307,0.5714285714285714,0.02606319337636288,TRUE,1,0.47928994082840226,Jiangsu,3,3,0,5,4,0.9093446062785512,0.9394461406027341,3,18,Strong lead,2,,,,NA
sample_year_ge_2012,sludge,sulfonamides,K. pneumoniae | Polymyxin B,grp_per_capita_2024,15,3,109,21,1,2012,2017,0.3234588076403177,0.23958656240281861,0.3785714285714285,0.1640908265592207,0.5221737448390016,0,-0.5287679909329744,0.04270586050349203,-0.2392857142857143,0.39037931192023534,TRUE,1,0.6027580580198676,Fujian,3,2,0,5,4,0.9897658389202042,0.9013817611536483,4,18,Strong lead,2,,,,NA
all_years,surface water,fluoroquinolones,A. baumannii | Tobramycin,hospitals_count_2024,15,3,77,21,1,2015,2024,-0.3214285714285714,0.24271904680166823,-0.3285714285714285,0.23180969720615974,0.27743910513984715,0.014965986394557854,0.4035714285714286,0.13576799650365637,-0.07857142857142857,0.7807545523090467,TRUE,1,0.44615384615384607,Hubei,3,3,0,5,4,0.9093446062785512,0.8765075626352271,3,18,Strong lead,2,,,,NA
sample_year_ge_2012,sludge,sulfonamides,E. coli | Cefepime,grp_per_capita_2024,15,3,109,21,1,2012,2017,0.3118375331143183,0.25785768322021013,0.41428571428571426,0.12471544223657098,0.5221737448390016,0,-0.5287679909329744,0.04270586050349203,-0.06785714285714285,0.8101088187105131,TRUE,1,0.5629139078353658,Fujian,3,2,0,5,4,0.9897658389202042,0.8958519845862993,4,18,Strong lead,2,,,,NA
all_years,surface water,tetracyclines,P. aeruginosa | Gentamicin,chemical_fertilizers_2024,15,2,42,17,1,2015,2024,0.3035714285714285,0.2713558360038684,0.14285714285714282,0.6115222287644654,1,0,0.19285714285714287,0.49104870160522307,0.6107142857142858,0.01559283142117561,TRUE,1,0.5294117647058822,Henan,3,3,0,5,4,0.9094639281547535,0.9595063759323308,3,18,Strong lead,2,,,,NA
sample_year_ge_2012,sludge,sulfonamides,A. baumannii | Cefepime,grp_per_capita_2024,15,3,109,21,1,2012,2017,-0.3021531376759854,0.2737137468385893,-0.2821428571428571,0.3082844568200552,0.5221737448390016,0,-0.5287679909329744,0.04270586050349203,0.175,0.532748148137859,TRUE,1,0.4982806909297321,Fujian,3,2,0,5,4,0.9897658389202042,0.9407262299986144,4,18,Strong lead,2,,,,NA
sample_year_ge_2012,surface water,fluoroquinolones,P. aeruginosa | Piperacillin,urban_share_2024,15,3,72,20,1,2015,2024,0.29999999999999993,0.2773167803683839,0.2714285714285714,0.3277893068411727,0.27743910513984715,0.014965986394557854,-0.08928571428571429,0.7516725173502772,-0.6071428571428571,0.01638130676830714,TRUE,1,0.6043956043956048,Tibet,3,3,0,5,4,0.9897658389202042,0.9562205883327696,3,18,Strong lead,2,,,,NA
all_years,surface water,fluoroquinolones,A. baumannii | Minocycline,urban_share_2024,15,3,77,21,1,2015,2024,-0.29285714285714276,0.2894716672124011,-0.2714285714285714,0.3277893068411727,0.27743910513984715,0.014965986394557854,-0.08928571428571429,0.7516725173502772,0.45,0.09235737494812266,TRUE,1,0.7035647279549723,Tibet,3,3,0,5,4,0.9094639281547535,0.9249634852302789,3,18,Strong lead,2,,,,NA
all_years,surface water,tetracyclines,K. pneumoniae | Meropenem,hogs_year_end_2024,15,2,42,17,1,2015,2024,0.2821428571428571,0.3082844568200556,0.2285714285714285,0.41256617049636024,1,0,0.2357142857142857,0.3977029459032726,0.7964285714285714,3.804676785346339e-4,TRUE,1,0.5871470301850049,Henan,3,3,0,5,4,0.9222981507215703,0.9506065313835763,3,18,Strong lead,2,,,,NA
sample_year_ge_2012,sludge,sulfonamides,P. aeruginosa | Imipenem,grp_per_capita_2024,15,3,109,21,1,2012,2017,-0.27891058862398654,0.31409602365509204,-0.10357142857142856,0.7133796306287284,0.5221737448390016,0,-0.5287679909329744,0.04270586050349203,0.7785714285714286,6.273501294803578e-4,TRUE,1,0.405268536775863,Qinghai,3,2,0,5,4,0.9897658389202042,0.9983183529452494,4,18,Strong lead,2,,,,NA
sample_year_ge_2012,sludge,sulfonamides,E. coli | Ampicillin,grp_per_capita_2024,15,3,109,21,1,2012,2017,0.2711630722733202,0.32828136855531453,0.028571428571428564,0.9194899083821857,0.5221737448390016,0,-0.5287679909329744,0.04270586050349203,-0.7714285714285715,7.568751073803456e-4,TRUE,1,0.6319891206149553,Gansu,3,2,0,5,4,0.9897658389202042,0.9983183529452494,4,18,Strong lead,2,,,,NA
sample_year_ge_2012,surface water,fluoroquinolones,E. coli | Imipenem,population_2024,15,3,72,20,1,2015,2024,0.2607142857142857,0.34797945986279355,0.1107142857142857,0.694462647207096,0.27743910513984715,0.014965986394557854,0.3392857142857143,0.21602892534195475,0.8214285714285714,1.7314771750717088e-4,TRUE,1,0.6543730242360378,Hebei,3,3,0,5,4,0.9897658389202042,0.9983183529452494,3,18,Strong lead,2,,,,NA
sample_year_ge_2012,sludge,sulfonamides,K. pneumoniae | Amikacin,grp_per_capita_2024,15,3,109,21,1,2012,2017,-0.25566803957198764,0.35772367970390284,-0.04285714285714285,0.8794603130258991,0.5221737448390016,0,-0.5287679909329744,0.04270586050349203,0.7571428571428571,0.0010811081941858366,TRUE,1,0.48592715296545846,Fujian,3,2,0,5,4,0.9897658389202042,0.9983183529452494,4,18,Strong lead,2,,,,NA
all_years,surface water,tetracyclines,K. pneumoniae | Ceftazidime,hogs_year_end_2024,15,2,42,17,1,2015,2024,0.2535714285714285,0.3618161038158896,0.08928571428571427,0.7516725173502768,1,0,0.2357142857142857,0.3977029459032726,0.6321428571428571,0.011457541540078926,TRUE,1,0.6793066088840737,Henan,3,3,0,5,4,0.95619777472341,0.9770604645362037,3,18,Strong lead,2,,,,NA
sample_year_ge_2012,sludge,fluoroquinolones,A. baumannii | Imipenem,sewage_pipe_length_2024,15,3,107,22,2,2012,2017,0.2504606146293654,0.3679354262262312,-0.2535714285714285,0.3618161038158896,0.10733147527766454,0.20530555555555607,0.6144393495583712,0.014801962722011862,0.4607142857142857,0.08393338135031414,TRUE,1,0.6095840691491964,Jiangsu,3,2,4,5,4,0.9897658389202042,0.9685188414618225,0,18,Strong lead,2,,,,NA
sample_year_ge_2012,surface water,fluoroquinolones,E. coli | Meropenem,LivestockAquacultureIndex,15,3,72,20,1,2015,2024,0.24642857142857139,0.3759505159738048,0.08214285714285713,0.7710285652881776,0.27743910513984715,0.014965986394557854,0.3,0.2773167803683839,0.7607142857142857,9.911286119823697e-4,TRUE,1,0.863991081382386,Jiangxi,3,3,0,4,4,0.9897658389202042,0.9983183529452494,4,18,Strong lead,2,,,,NA
all_years,surface water,fluoroquinolones,E. coli | Meropenem,LivestockAquacultureIndex,15,3,77,21,1,2015,2024,0.24642857142857139,0.3759505159738048,0.08214285714285713,0.7710285652881776,0.27743910513984715,0.014965986394557854,0.3,0.2773167803683839,0.7607142857142857,9.911286119823697e-4,TRUE,1,0.863991081382386,Jiangxi,3,3,0,4,4,0.9595630073590773,0.9770708545330872,4,18,Strong lead,2,,,,NA
sample_year_ge_2012,soil,sulfonamides,P. aeruginosa | Ciprofloxacin,milk_output_2024,15,3,146,28,2,2012,2019,-0.24508089304803996,0.3786504457403177,-0.2571428571428571,0.35486036365060913,0.6069021557093311,0,-0.2164583069986338,0.4384192443707705,0.29285714285714287,0.2894716672124011,TRUE,1,0.6967533887336338,Liaoning,3,3,0,5,3,0.9897658389202042,0.9655766392564423,4,18,Strong lead,2,,,,NA
all_years,surface water,tetracyclines,A. baumannii | Gentamicin,grp_per_capita_2024,15,2,42,17,1,2015,2024,-0.2428571428571428,0.3831283418393414,-0.3499999999999999,0.20094535081629322,1,0,-0.49642857142857144,0.059797413749923985,0.4142857142857143,0.12471544223657098,TRUE,1,1.1809954751131229,Henan,3,3,0,4,4,0.9595630073590773,0.8676945888974847,4,18,Strong lead,2,,,,NA
all_years,surface water,fluoroquinolones,A. baumannii | Cefepime,freshwater_aquatic_products_2024,15,3,77,21,1,2015,2024,-0.23928571428571424,0.39037931192023534,-0.4749999999999999,0.07357086204591347,0.27743910513984715,0.014965986394557854,-0.08928571428571429,0.7516725173502772,0.6607142857142857,0.007330569830891714,TRUE,1,0.7336394948335246,Hubei,3,3,0,5,3,0.9595630073590773,0.7578262301000481,4,18,Strong lead,2,,,,NA
all_years,surface water,tetracyclines,A. baumannii | Minocycline,urban_share_2024,15,2,42,17,1,2015,2024,-0.23928571428571424,0.39037931192023534,-0.2964285714285714,0.28335542843426303,1,0,-0.43214285714285716,0.10769303754639804,0.18571428571428572,0.5075409629336736,TRUE,1,0.6417910447761194,Hubei,3,3,0,5,3,0.9595630073590773,0.900578520216359,4,18,Strong lead,2,,,,NA
all_years,surface water,tetracyclines,K. pneumoniae | Cefuroxime,LivestockAquacultureIndex,15,2,42,17,1,2015,2024,0.23928571428571424,0.39037931192023567,0.12499999999999997,0.6571356681869504,1,0,0.12857142857142856,0.6479163294665075,0.3357142857142857,0.22121153763932597,TRUE,1,0.7336394948335246,Henan,3,3,0,5,3,0.9595630073590773,0.9735149286785509,4,18,Strong lead,2,,,,NA
sample_year_ge_2012,soil,sulfonamides,E. coli | Ertapenem,urban_share_2024,15,3,146,28,2,2012,2019,0.23613633490760053,0.39683371456387573,0.3035714285714285,0.2713558360038684,0.6069021557093311,0,0.1771022511807004,0.5277587561518844,0.37142857142857144,0.17284974708033993,TRUE,1,0.688344071986628,Hubei,3,3,0,5,3,0.9897658389202042,0.9308538455560896,4,18,Strong lead,2,,,,NA
sample_year_ge_2012,surface water,fluoroquinolones,K. pneumoniae | Meropenem,WastewaterHealthIndex,15,3,72,20,1,2015,2024,0.2285714285714285,0.41256617049636024,0.0857142857142857,0.7613341261907666,0.27743910513984715,0.014965986394557854,0.28980368375023696,0.29476228433017077,0.6887309768138348,0.004519102421305618,TRUE,1,0.6442307692307697,Hubei,3,3,0,5,4,0.9897658389202042,0.9983183529452494,3,18,Strong lead,2,,,,NA
all_years,surface water,tetracyclines,A. baumannii | Amikacin,grp_per_capita_2024,15,2,42,17,1,2015,2024,-0.2285714285714285,0.4125661704963606,-0.2964285714285714,0.28335542843426303,1,0,-0.49642857142857144,0.059797413749923985,0.375,0.16843274984674558,TRUE,1,1.2403846153846156,Henan,3,3,0,4,4,0.9640431604344515,0.900578520216359,4,18,Strong lead,2,,,,NA
sample_year_ge_2012,sludge,sulfonamides,K. pneumoniae | Tigecycline,LivestockAquacultureIndex,15,3,109,21,1,2012,2017,-0.21499357873098962,0.4415997366587765,0.19285714285714284,0.49104870160522307,0.5221737448390016,0,0.26655897998799394,0.33688115609123803,-0.31992863534669236,0.24504949398001313,TRUE,1,0.6264095225754984,Hebei,3,2,0,5,4,0.9897658389202042,0.9821372580715791,4,18,Strong lead,2,,,,NA
sample_year_ge_2012,soil,sulfonamides,P. aeruginosa | Imipenem,LivestockAquacultureIndex,15,3,146,28,2,2012,2019,-0.2057248372301065,0.4619921971713705,-0.05357142857142856,0.8496099367776071,0.6069021557093311,0,0.04472279070219706,0.8742506172043027,-0.4857142857142857,0.06642631232518965,TRUE,1,0.6895036700665476,Chongqing,3,3,0,5,3,0.9897658389202042,0.9983183529452494,4,18,Strong lead,2,,,,NA
all_years,surface water,tetracyclines,A. baumannii | Levofloxacin,grp_per_capita_2024,15,2,42,17,1,2015,2024,-0.1857142857142857,0.5075409629336736,-0.3178571428571428,0.24829056581701814,1,0,-0.49642857142857144,0.059797413749923985,0.45357142857142857,0.08948590014302728,TRUE,1,1.4733727810650892,Henan,3,3,0,4,4,0.9640431604344515,0.8820894357634909,4,18,Strong lead,2,,,,NA
sample_year_ge_2012,sludge,sulfonamides,K. pneumoniae | Ciprofloxacin,EconomicScaleIndex,15,3,109,21,1,2012,2017,-0.17431911788999158,0.5343686078600753,0.04285714285714285,0.8794603130259,0.5221737448390016,0,-0.1822294117736104,0.5156788059160713,0.7560324734729098,0.0011103912076250123,TRUE,1,0.7766004417825202,Gansu,3,4,0,4,3,0.9897658389202042,0.9983183529452494,4,18,Strong lead,2,,,,NA
all_years,surface water,fluoroquinolones,S. aureus | Tetracycline,milk_output_2024,15,3,77,21,1,2015,2024,-0.16785714285714284,0.549855554227801,-0.2678571428571428,0.33444360051235367,0.27743910513984715,0.014965986394557854,0.42857142857142855,0.11096021426087677,-0.49642857142857144,0.059797413749923985,TRUE,1,0.9607201309328969,Hainan,3,3,0,4,4,0.9667953161439541,0.9281128634294542,4,18,Strong lead,2,,,,NA
sample_year_ge_2012,surface water,fluoroquinolones,E. coli | Amikacin,LivestockAquacultureIndex,15,3,72,20,1,2015,2024,0.16785714285714284,0.5498555542278019,-0.09642857142857142,0.7324528633867305,0.27743910513984715,0.014965986394557854,0.3,0.2773167803683839,0.42857142857142855,0.11096021426087677,TRUE,1,0.8297872340425532,Hebei,3,3,0,4,4,0.9897658389202042,0.9983183529452494,4,18,Strong lead,2,,,,NA
sample_year_ge_2012,sludge,sulfonamides,A. baumannii | Ciprofloxacin,LivestockAquacultureIndex,15,3,109,21,1,2012,2017,-0.1665716015393253,0.552959506627715,-0.007142857142857141,0.9798442277615983,0.5221737448390016,0,0.26655897998799394,0.33688115609123803,-0.11974982440351054,0.6707719356585298,TRUE,1,1.045664559258899,Fujian,3,4,0,4,3,0.9897658389202042,0.9991686334839365,4,18,Strong lead,2,,,,NA
sample_year_ge_2012,sludge,sulfonamides,S. aureus | Erythromycin,EconomicScaleIndex,15,3,109,21,1,2012,2017,0.16269784336399212,0.5623580846292934,-0.10714285714285712,0.7039010016261613,0.5221737448390016,0,-0.1822294117736104,0.5156788059160713,-0.5773013922736404,0.024229886159238424,TRUE,1,1.1392502338236343,Guangdong,3,4,0,4,3,0.9897658389202042,0.9983183529452494,4,18,Strong lead,2,,,,NA
sample_year_ge_2012,surface water,fluoroquinolones,K. pneumoniae | Gentamicin,LivestockAquacultureIndex,15,3,72,20,1,2015,2024,0.1357142857142857,0.6296204418728146,-0.0857142857142857,0.7613341261907676,0.27743910513984715,0.014965986394557854,0.3,0.2773167803683839,0.7607142857142857,9.911286119823697e-4,TRUE,0.9333333333333333,1.5425101214574901,Hubei,3,3,0,4,4,0.9897658389202042,0.9983183529452494,4,18,Strong lead,2,,,,NA
sample_year_ge_2012,surface water,fluoroquinolones,E. coli | Chloramphenicol,LivestockAquacultureIndex,15,3,72,20,1,2015,2024,0.1107142857142857,0.694462647207096,-0.16785714285714284,0.549855554227801,0.27743910513984715,0.014965986394557854,0.3,0.2773167803683839,0.4107142857142857,0.1283286460157489,TRUE,0.8666666666666667,1.8784119106699753,Hainan,3,3,0,4,4,0.9897658389202042,0.9906241018795825,4,18,Strong lead,2,,,,NA
sample_year_ge_2012,surface water,fluoroquinolones,K. pneumoniae | Ceftazidime,LivestockAquacultureIndex,15,3,72,20,1,2015,2024,0.1107142857142857,0.694462647207096,0.0857142857142857,0.7613341261907666,0.27743910513984715,0.014965986394557854,0.3,0.2773167803683839,0.55,0.03365535781500704,TRUE,0.9333333333333333,1.4813895781637718,Jiangxi,3,3,0,4,4,0.9897658389202042,0.9983183529452494,4,18,Strong lead,2,,,,NA
all_years,surface water,fluoroquinolones,E. coli | Chloramphenicol,LivestockAquacultureIndex,15,3,77,21,1,2015,2024,0.1107142857142857,0.694462647207096,-0.16785714285714284,0.549855554227801,0.27743910513984715,0.014965986394557854,0.3,0.2773167803683839,0.4107142857142857,0.1283286460157489,TRUE,0.8666666666666667,1.8784119106699753,Hainan,3,3,0,4,4,0.986382660126367,0.9595063759323308,4,18,Strong lead,2,,,,NA
sample_year_ge_2012,surface water,fluoroquinolones,K. pneumoniae | Tobramycin,LivestockAquacultureIndex,15,3,72,20,1,2015,2024,0.08928571428571427,0.7516725173502768,0.04999999999999999,0.8595409434674568,0.27743910513984715,0.014965986394557854,0.3,0.2773167803683839,0.65,0.008711583621912293,TRUE,0.9333333333333333,2.716923076923077,Hubei,3,3,0,4,4,0.9897658389202042,0.9983183529452494,4,18,Strong lead,2,,,,NA
sample_year_ge_2012,surface water,fluoroquinolones,K. pneumoniae | Amikacin,LivestockAquacultureIndex,15,3,72,20,1,2015,2024,0.05714285714285713,0.8396998687415758,-0.07499999999999998,0.790510794155268,0.27743910513984715,0.014965986394557854,0.3,0.2773167803683839,0.6785714285714286,0.005416550219591705,TRUE,0.9333333333333333,4.26923076923077,Hubei,3,3,0,4,4,0.9897658389202042,0.9983183529452494,4,18,Strong lead,2,,,,NA
sample_year_ge_2012,sludge,fluoroquinolones,E. coli | Cefoxitin,WastewaterHealthIndex,15,3,107,22,2,2012,2017,0.05585812268712466,0.8432622775103148,0.035714285714285705,0.8994469934720875,0.10733147527766454,0.20530555555555607,0.5519532212185914,0.0329017751697678,0.1754706418180429,0.5316293274943931,TRUE,0.7333333333333333,3.615151370262726,Heilongjiang,3,2,4,2,3,0.9897658389202042,0.9983183529452494,4,18,Strong lead,2,,,,NA
sample_year_ge_2012,sludge,fluoroquinolones,A. baumannii | Polymyxin B,urban_share_2024,15,3,107,22,2,2012,2017,0.03603749850782236,0.898541301959032,0.5392857142857143,0.03802165626355785,0.10733147527766454,0.20530555555555607,0.3261393614957923,0.23548924635369534,0.1,0.7228973252791182,TRUE,0.6,4.885082166432372,Beijing,3,2,4,2,3,0.9941937115670152,0.7441908643430352,4,18,Strong lead,2,,,,NA
all_years,sludge,tetracyclines,A. baumannii | Aztreonam,urban_share_2024,14,3,77,19,2,2004,2020,-0.5375730877742211,0.047411719584755714,-0.6,0.023308410879999953,0.30098512187415105,0.03648989898989916,-0.21274169005533006,0.46525822108730286,0.0945054945054945,0.7479382611415478,TRUE,1,0.44040006058386016,Qinghai,3,2,0,5,3,0.8679810523175701,0.5594018611199989,5,18,Strong lead,2,,,,NA
all_years,sludge,macrolides,K. pneumoniae | Polymyxin B,freshwater_aquatic_products_2024,14,3,77,25,1,2005,2017,0.522842254761437,0.055069771151416265,0.6615384615384615,0.009975179240423728,0.8556343441410651,0,0.5829134925425382,0.028685897723242478,0.27912087912087913,0.33384507719455425,TRUE,1,0.22749403370740692,Shanxi,3,2,0,5,4,0.8679810523175701,0.42868809675055214,4,18,Strong lead,2,,,,NA
all_years,sludge,tetracyclines,A. baumannii | Cefepime,urban_share_2024,14,3,77,19,2,2004,2020,-0.5078350020675619,0.06375217503583483,-0.5868131868131868,0.027384375531087794,0.30098512187415105,0.03648989898989916,-0.21274169005533006,0.46525822108730286,0.12087912087912088,0.6806070200628929,TRUE,1,0.4468409893745295,Qinghai,3,2,0,5,3,0.8679810523175701,0.5682885563486884,5,18,Strong lead,2,,,,NA
all_years,sludge,macrolides,E. coli | Tobramycin,milk_output_2024,14,3,77,25,1,2005,2017,-0.4872444842244881,0.0772023279137118,-0.643956043956044,0.012942152559322944,0.8556343441410651,0,-0.34262854141813315,0.23045006637631998,0.6527472527472528,0.01138457399795419,TRUE,1,0.24816361283092359,Beijing,3,2,0,5,5,0.8679810523175701,0.47109435315935516,3,18,Strong lead,2,,,,NA
all_years,sludge,tetracyclines,E. coli | Ciprofloxacin,milk_output_2024,14,3,77,19,2,2004,2020,-0.4140456548388681,0.14107667385991432,-0.34065934065934067,0.23331605103682326,0.30098512187415105,0.03648989898989916,-0.13496515820714486,0.6454977036795251,0.7670329670329671,0.0013676823882456104,TRUE,1,0.7517690512792509,Hebei,3,4,0,4,4,0.9009248253394317,0.8765075626352271,3,18,Strong lead,2,,,,NA
all_years,sludge,macrolides,S. aureus | Erythromycin,milk_output_2024,14,3,77,25,1,2005,2017,-0.3938003365649972,0.1635721787350751,-0.6131868131868131,0.019706331926038816,0.8556343441410651,0,-0.34262854141813315,0.23045006637631998,0.7714285714285715,0.0012326572868001802,TRUE,1,0.3907657315073442,Guangdong,3,5,0,5,5,0.9051250825112186,0.5330660566068331,0,18,Strong lead,2,,,,NA
all_years,sludge,tetracyclines,E. coli | Ceftriaxone,total_aquatic_products_2024,14,3,77,19,2,2004,2020,-0.3843075691322091,0.1748832615425119,-0.35824175824175825,0.208498124790767,0.30098512187415105,0.03648989898989916,0.4209082900019433,0.13394589712344326,-0.23956043956043957,0.4094298928517326,TRUE,1,0.7895728322663526,Hebei,3,2,0,4,4,0.9051250825112186,0.8676945888974847,5,18,Strong lead,2,,,,NA
all_years,sludge,tetracyclines,A. baumannii | Gentamicin,milk_output_2024,14,3,77,19,2,2004,2020,-0.37973247902349233,0.18051105619488267,-0.6703296703296703,0.008704233809858838,0.30098512187415105,0.03648989898989916,-0.13496515820714486,0.6454977036795251,0.16483516483516483,0.5733464050131385,TRUE,1,0.5479455404392553,Qinghai,3,2,0,5,3,0.9051250825112186,0.42244548090514894,5,18,Strong lead,2,,,,NA
all_years,sludge,tetracyclines,E. coli | Cefuroxime,total_aquatic_products_2024,14,3,77,19,2,2004,2020,-0.3682947537517004,0.19508646793450543,-0.3626373626373626,0.2025645438172418,0.30098512187415105,0.03648989898989916,0.4209082900019433,0.13394589712344326,-0.2087912087912088,0.47377883730981396,TRUE,1,0.8124573953388123,Hebei,3,2,0,4,4,0.9093446062785512,0.8676945888974847,5,18,Strong lead,2,,,,NA
all_years,surface water,sulfonamides,K. pneumoniae | Cefazolin,hospitals_count_2024,14,3,49,15,1,2013,2024,0.3626373626373626,0.2025645438172415,0.5296703296703297,0.05141659813787076,0.07898257926378309,0.18961038961038862,-0.15604395604395604,0.5942347005808518,-0.2043956043956044,0.48334622304222363,TRUE,1,0.5606060606060609,Shanxi,3,3,4,5,3,0.9093446062785512,0.7062506310258492,0,18,Strong lead,2,,,,NA
all_years,sludge,macrolides,S. aureus | Chloramphenicol,urban_env_infra_investment_2024,14,3,77,25,1,2005,2017,0.3582025660280483,0.20855151611662764,0.47692307692307695,0.08464843419468661,0.8556343441410651,0,-0.21803634453881202,0.45395567993379704,-0.3978021978021978,0.15895077451083486,TRUE,1,0.3823767543344956,Shanghai,3,2,0,5,4,0.9093446062785512,0.7578262301000481,4,18,Strong lead,2,,,,NA
all_years,sludge,tetracyclines,E. coli | Levofloxacin,milk_output_2024,14,3,77,19,2,2004,2020,-0.3477068482624749,0.22315976857001554,-0.24835164835164833,0.3919195389384572,0.30098512187415105,0.03648989898989916,-0.13496515820714486,0.6454977036795251,0.7450549450549451,0.002230037316742069,TRUE,1,0.844977563915466,Hebei,3,4,0,4,4,0.9093446062785512,0.9506065313835763,3,18,Strong lead,2,,,,NA
all_years,sludge,tetracyclines,A. baumannii | Cefotaxime,urban_share_2024,14,3,77,19,2,2004,2020,-0.31568121750145745,0.271564475972775,-0.44175824175824174,0.11377750302872344,0.30098512187415105,0.03648989898989916,-0.21274169005533006,0.46525822108730286,0.2923076923076923,0.3105263203858821,TRUE,1,0.5755566091650394,Qinghai,3,2,0,5,4,0.9094639281547535,0.8195485972050001,4,18,Strong lead,2,,,,NA
