scenario,matrix,env_class,endpoint,driver_metric,n_provinces,n_clusters,env_records_total,env_refs_total,n_units,env_year_min,env_year_max,env_amr_rho,env_amr_p,partial_env_amr_rho,partial_env_amr_p,cluster_contrast_p,cluster_contrast_epsilon,driver_env_rho,driver_env_p,driver_amr_rho,driver_amr_p,coherent_direction,loo_sign_stability,loo_influence_ratio,loo_most_influential_province,coverage_score,interpretability_score,cluster_contrast_score,loo_sign_stability_score,driver_env_amr_coherence_score,env_amr_q_fdr,partial_env_amr_q_fdr,matrix_consistency_score,pathway_total_score,pathway_class,pathway_class_rank,rf_driver_support,elastic_net_driver_support,multivariable_env_support,bootstrap_sign_stability
all_years,sediment,tetracyclines,P. aeruginosa | Tobramycin,WastewaterHealthIndex,23,3,693,129,2,2004,2025,-0.08648381781194203,0.6947859138760072,-0.038537549407114624,0.8614118662219498,0.06310630550908343,0.17629345855989417,-0.2699160153940681,0.21292594391115474,0.13405896969547204,0.5419720598899329,TRUE,1,1.5992754509335672,Qinghai,4,3,4,4,3,0.986382660126367,0.9839482303587244,3,21,Strong lead,2,,,,NA
sample_year_ge_2012,sediment,fluoroquinolones,E. coli | Gentamicin,LivestockAquacultureIndex,23,3,753,104,2,2012,2025,-0.07312252964426878,0.740213056160361,0.014822134387351778,0.9464831976960981,0.04675136966847581,0.20629117259552032,-0.09883864892793377,0.6536618831629727,0.21991599386465263,0.31332131674008407,TRUE,0.9565217391304348,1.5637065637065637,Xinjiang,4,3,4,4,3,0.9897658389202042,0.9983183529452494,3,21,Strong lead,2,,,,NA
sample_year_ge_2012,sediment,sulfonamides,E. coli | Ceftazidime,WastewaterHealthIndex,23,3,825,104,2,2012,2025,-0.06422924901185771,0.7709325113831808,-0.028656126482213436,0.8967308659954059,0.001275151374805137,0.5664690382081681,-0.11674508062041107,0.5957746725375697,0.3818949247413447,0.07214032611125747,TRUE,0.8260869565217391,1.4659340659340658,Chongqing,4,3,5,3,3,0.9897658389202042,0.9983183529452494,3,21,Strong lead,2,,,,NA
sample_year_ge_2012,sediment,fluoroquinolones,A. baumannii | Ceftriaxone,WastewaterHealthIndex,23,3,753,104,2,2012,2025,-0.06324110671936758,0.7743673538441505,0.05237154150197629,0.8124077904361993,0.04675136966847581,0.20629117259552032,-0.2339848437858239,0.282563110297523,0.41800675052647185,0.047161704208751994,TRUE,0.9565217391304348,2.2053571428571437,Qinghai,4,3,4,4,3,0.9897658389202042,0.9983183529452494,3,21,Strong lead,2,,,,NA
sample_year_ge_2012,sediment,fluoroquinolones,E. coli | Imipenem,WastewaterHealthIndex,23,3,753,104,2,2012,2025,-0.05830039525691699,0.7916018249847689,0.03557312252964427,0.871983698281857,0.04675136966847581,0.20629117259552032,-0.2339848437858239,0.282563110297523,0.45263452867659376,0.030102903972805767,TRUE,0.8695652173913043,2.3607748184019384,Qinghai,4,3,4,4,3,0.9897658389202042,0.9983183529452494,3,21,Strong lead,2,,,,NA
all_years,sediment,tetracyclines,A. baumannii | Tigecycline,WastewaterHealthIndex,23,3,693,129,2,2004,2025,-0.05683222313356191,0.7967418194921412,-0.03260869565217391,0.8825767602472698,0.06310630550908343,0.17629345855989417,-0.2699160153940681,0.21292594391115474,0.3002723048160573,0.16388602605348176,TRUE,0.9130434782608695,2.013700388882765,Jiangsu,4,5,4,4,4,0.986382660126367,0.9839482303587244,0,21,Strong lead,2,,,,NA
all_years,soil,fluoroquinolones,A. baumannii | Ciprofloxacin,WastewaterHealthIndex,23,3,318,64,2,2006,2020,-0.056365899309320316,0.7983761165596978,-0.015810276679841896,0.9429208798247313,0.9845108143090242,0,-0.32879762493814946,0.12555270421320067,0.36835609636354066,0.08372482200046308,TRUE,0.8695652173913043,2.0326909551936607,Ningxia,4,5,0,4,4,0.986382660126367,0.9863711687033073,4,21,Strong lead,2,,,,NA
sample_year_ge_2012,sediment,fluoroquinolones,K. pneumoniae | Levofloxacin,WastewaterHealthIndex,23,3,753,104,2,2012,2025,-0.041501976284584984,0.8508629902593836,0.024703557312252968,0.9109154893296206,0.04675136966847581,0.20629117259552032,-0.2339848437858239,0.282563110297523,0.5342571486018812,0.008637517589837685,TRUE,0.7391304347826086,3.340136054421769,Qinghai,4,5,4,2,3,0.9897658389202042,0.9983183529452494,3,21,Strong lead,2,,,,NA
sample_year_ge_2012,sediment,sulfonamides,P. aeruginosa | Polymyxin B,EconomicScaleIndex,23,3,825,104,2,2012,2025,-0.038537549407114624,0.8614118662219498,0.00691699604743083,0.9750119010915272,0.001275151374805137,0.5664690382081681,-0.1528190658537997,0.48634777638572835,0.12561826125199071,0.5679196379015046,TRUE,0.8260869565217391,3.036630036630037,Chongqing,4,3,5,3,2,0.9897658389202042,0.9991686334839365,4,21,Strong lead,2,,,,NA
sample_year_ge_2012,sediment,fluoroquinolones,E. coli | Ampicillin,WastewaterHealthIndex,23,3,753,104,2,2012,2025,-0.03458498023715415,0.8755124455826622,0.15810276679841898,0.47121646253366734,0.04675136966847581,0.20629117259552032,-0.2339848437858239,0.282563110297523,0.36111825785127155,0.09046307299465278,TRUE,0.8260869565217391,3.693877551020409,Xinjiang,4,3,4,3,3,0.9897658389202042,0.9821372580715791,4,21,Strong lead,2,,,,NA
sample_year_ge_2012,sediment,macrolides,A. baumannii | Ceftriaxone,WastewaterHealthIndex,23,3,343,75,2,2012,2025,-0.023715415019762844,0.9144659262773505,-0.011857707509881422,0.9571758377921823,0.007092046804500494,0.3948781291172594,-0.25964404392635876,0.2315319464594198,0.29772517036889135,0.16766650235089284,TRUE,0.7391304347826086,4.642857142857144,Guangdong,4,3,5,2,4,0.9941937115670152,0.9983183529452494,3,21,Strong lead,2,,,,NA
all_years,sediment,macrolides,P. aeruginosa | Polymyxin B,EconomicScaleIndex,23,3,430,93,2,2008,2025,-0.020750988142292492,0.9251264681656184,-0.009881422924901186,0.9643083438096371,0.003177020108859277,0.4751811594202898,-0.20425331455540222,0.34986806953358196,0.1879328317943168,0.3904942579369389,TRUE,0.8260869565217391,5.761904761904763,Tibet,4,3,5,3,3,0.9932209615047936,0.987763900713668,3,21,Strong lead,2,,,,NA
sample_year_ge_2012,sediment,fluoroquinolones,S. aureus | Levofloxacin,EconomicScaleIndex,23,3,753,104,2,2012,2025,-0.016798418972332016,0.9393596194740437,0.03162055335968379,0.8861121989269576,0.04675136966847581,0.20629117259552032,-0.08209697388909629,0.7095977850745265,0.6325423470129768,0.001200470801003594,TRUE,0.7391304347826086,7.974789915966389,Qinghai,4,5,4,2,3,0.9941937115670152,0.9983183529452494,3,21,Strong lead,2,,,,NA
all_years,soil,fluoroquinolones,E. coli | Polymyxin B,hospitals_count_2024,22,3,318,64,2,2006,2020,0.32495066775633713,0.1400580910255743,0.22077922077922085,0.3234691059087892,0.9845108143090242,0,-0.47018948795351745,0.02723008712193248,-0.36645962732919257,0.09345377564913691,TRUE,1,0.3457336198218213,Jilin,4,3,0,5,5,0.9009248253394317,0.9249634852302789,4,21,Strong lead,2,,,,NA
sample_year_ge_2012,sediment,macrolides,K. pneumoniae | Polymyxin B,LivestockAquacultureIndex,22,3,343,75,2,2012,2025,-0.03444381705251271,0.8790527918698182,-0.010728402032749862,0.9622067945199977,0.007092046804500494,0.3948781291172594,-0.23835075788078358,0.28543141012938844,0.0073425588920620535,0.9741294398085077,TRUE,0.7727272727272727,3.5622950819672123,Guangdong,4,3,5,3,3,0.9897658389202042,0.9983183529452494,3,21,Strong lead,2,,,,NA
sample_year_ge_2012,sediment,tetracyclines,P. aeruginosa | Aztreonam,LivestockAquacultureIndex,22,3,532,100,2,2012,2025,0.03105590062111802,0.8908767575077249,0.16883116883116886,0.4526039146629116,0.029436730803339754,0.26584337235470984,-0.22818413787638997,0.307084153774452,-0.0016944366673989355,0.9940289565187629,TRUE,0.7272727272727273,4.68,Qinghai,4,3,5,2,3,0.9941937115670152,0.9821372580715791,4,21,Strong lead,2,,,,NA
all_years,soil,macrolides,E. coli | Nitrofurantoin,grp_per_capita_2024,20,3,104,34,2,2006,2020,-0.45671811938944673,0.04293629294248405,-0.4857142857142857,0.029920782525592438,0.3132637601270729,0.018907030492805205,0.21399209898545266,0.3649682823792031,-0.42105263157894735,0.06448807512897049,TRUE,1,0.28127887485238284,Liaoning,4,3,0,5,4,0.8679810523175701,0.5782919383707423,5,21,Strong lead,2,,,,NA
all_years,soil,macrolides,E. coli | Tigecycline,sewage_pipe_length_2024,20,3,104,34,2,2006,2020,-0.43252113293172767,0.05682232548285139,-0.44511278195488724,0.049225296692117664,0.3132637601270729,0.018907030492805205,0.18525817756691132,0.43423906769221143,-0.27669172932330827,0.23761884061099192,TRUE,1,0.4080566820752227,Liaoning,4,3,0,5,4,0.8679810523175701,0.6972701266437956,5,21,Strong lead,2,,,,NA
all_years,soil,sulfonamides,A. baumannii | Levofloxacin,grp_2024,20,3,313,56,2,2006,2019,0.4122090413316245,0.07091244585562852,0.1548872180451128,0.5143826800752822,0.22138678024989444,0.059746349446122726,0.4009053199057115,0.07980727657622116,0.3383458646616541,0.14452609966359906,TRUE,1,0.3381644016322344,Guangxi,4,3,1,5,5,0.8679810523175701,0.9595063759323308,3,21,Strong lead,2,,,,NA
all_years,soil,sulfonamides,A. baumannii | Ceftriaxone,EconomicScaleIndex,20,3,313,56,2,2006,2019,0.4084411341896535,0.07379058546156718,0.21203007518796993,0.36948599387790193,0.22138678024989444,0.059746349446122726,0.5737461236962149,0.008166765310944247,0.16710586489167262,0.48132287997105216,TRUE,1,0.2769275789472622,Guangdong,4,3,1,5,4,0.8679810523175701,0.9365718876755917,4,21,Strong lead,2,,,,NA
all_years,soil,macrolides,S. aureus | Nitrofurantoin,grp_per_capita_2024,20,3,104,34,2,2006,2020,-0.40681183482040123,0.07506178749689996,-0.35789473684210527,0.12130112810947347,0.3132637601270729,0.018907030492805205,0.21399209898545266,0.3649682823792031,-0.35639097744360904,0.1229863108022689,TRUE,1,0.3690337653541678,Liaoning,4,3,0,5,4,0.8679810523175701,0.8195485972050001,5,21,Strong lead,2,,,,NA
all_years,soil,macrolides,P. aeruginosa | Piperacillin,milk_output_2024,20,3,104,34,2,2006,2020,0.3153169797771511,0.17567573391567537,0.39097744360902253,0.08828010210661397,0.3132637601270729,0.018907030492805205,0.43554575623894254,0.054921130935576906,0.48872180451127817,0.02877203005499609,TRUE,1,0.3643035118369642,Tibet,4,3,0,5,5,0.9051250825112186,0.7578262301000481,4,21,Strong lead,2,,,,NA
all_years,soil,sulfonamides,S. aureus | Ciprofloxacin,EconomicScaleIndex,20,3,313,56,2,2006,2019,0.30369331564286045,0.19301587918638174,-0.15939849624060148,0.5020524593517315,0.22138678024989444,0.059746349446122726,0.5737461236962149,0.008166765310944247,0.5788486941517849,0.007492240258373771,TRUE,1,0.5560171686030875,Jilin,4,3,1,5,5,0.9093446062785512,0.9595063759323308,3,21,Strong lead,2,,,,NA
all_years,soil,sulfonamides,S. aureus | Nitrofurantoin,EconomicScaleIndex,20,3,313,56,2,2006,2019,-0.2667678256515449,0.25555513809073127,-0.13082706766917293,0.5824730901969895,0.22138678024989444,0.059746349446122726,0.5737461236962149,0.008166765310944247,-0.4629284094972012,0.03983610751380128,TRUE,1,0.5165803678658333,Zhejiang,4,3,1,5,4,0.9094639281547535,0.9595063759323308,4,21,Strong lead,2,,,,NA
all_years,soil,sulfonamides,P. aeruginosa | Piperacillin,sewage_pipe_length_2024,20,3,313,56,2,2006,2019,0.2539569413688436,0.27994688749704266,0.18796992481203006,0.42742125802266373,0.22138678024989444,0.059746349446122726,0.5516216055845504,0.011689585959119946,0.23157894736842105,0.32589862703879313,TRUE,1,0.4441656608413012,Guangdong,4,3,1,5,4,0.9094639281547535,0.9506065313835763,4,21,Strong lead,2,,,,NA
all_years,soil,macrolides,S. aureus | Erythromycin,LivestockAquacultureIndex,20,3,104,34,2,2006,2020,0.21928518977307873,0.3529388748071599,0.17443609022556392,0.46201088623928177,0.3132637601270729,0.018907030492805205,0.16528219600464727,0.4861889621919844,0.19706658031460045,0.4049721129788578,TRUE,1,0.742997243872104,Jilin,4,5,0,5,3,0.9495826079026647,0.9595063759323308,4,21,Strong lead,2,,,,NA
all_years,soil,sulfonamides,S. aureus | Rifampicin,EconomicScaleIndex,20,3,313,56,2,2006,2019,-0.1816131242430009,0.4434930760667771,0.05413533834586466,0.8206745196973445,0.22138678024989444,0.059746349446122726,0.5737461236962149,0.008166765310944247,-0.3921718721106371,0.08722712508500899,TRUE,1,0.7191832476068846,Zhejiang,4,3,1,5,4,0.9640431604344515,0.9839482303587244,4,21,Strong lead,2,,,,NA
sample_year_ge_2012,soil,tetracyclines,E. coli | Cefepime,urban_env_infra_investment_2024,18,3,158,35,2,2012,2022,0.38366162720775776,0.11601319952101964,0.3622291021671827,0.1396250064170029,0.21851554994711475,0.06945308002302826,-0.21199631692072868,0.39838196681349947,-0.08152734778121776,0.7477594697936525,TRUE,1,0.39609519013820377,Tianjin,4,3,1,5,3,0.9897658389202042,0.8958519845862993,5,21,Strong lead,2,,,,NA
all_years,sediment,diaminopyrimidines,S. aureus | Penicillin G,chemical_fertilizers_2024,18,3,122,45,2,2008,2020,-0.32714138286893707,0.18513284759128767,-0.3622291021671827,0.1396250064170029,0.01039862314664235,0.47547758284600455,-0.24458204334365324,0.3280041243603068,0.6676986584107327,0.002462394297708642,TRUE,1,0.3856466876971608,Tianjin,4,3,5,5,4,0.9051250825112186,0.8262958158777495,0,21,Strong lead,2,,,,NA
sample_year_ge_2012,soil,tetracyclines,E. coli | Ertapenem,urban_share_2024,18,3,158,35,2,2012,2022,0.3216139246943737,0.19310835950911076,0.4551083591331269,0.05772857159967161,0.21851554994711475,0.06945308002302826,0.21820108717206707,0.3843884697686918,0.2714138286893705,0.27595238461589006,TRUE,1,0.39646960193869113,Beijing,4,3,1,5,4,0.9897658389202042,0.8129156205499035,4,21,Strong lead,2,,,,NA
sample_year_ge_2012,soil,tetracyclines,E. coli | Cefotaxime,large_animals_year_end_2024,18,3,158,35,2,2012,2022,0.3195456679439276,0.1961502616798807,0.20123839009287925,0.42328766928815786,0.21851554994711475,0.06945308002302826,0.05687706063726867,0.8226283245281094,0.3395252837977296,0.16807083488832167,TRUE,1,0.40025232902497926,Liaoning,4,3,1,5,4,0.9897658389202042,0.9821372580715791,4,21,Strong lead,2,,,,NA
sample_year_ge_2012,soil,tetracyclines,S. aureus | Chloramphenicol,urban_env_infra_investment_2024,18,3,158,35,2,2012,2022,0.2926583301881279,0.23858524945897638,0.24458204334365324,0.3280041243603068,0.21851554994711475,0.06945308002302826,-0.21199631692072868,0.39838196681349947,-0.5232198142414861,0.02586745150014195,TRUE,1,0.3600692630999176,Shanghai,4,3,1,5,4,0.9897658389202042,0.9562205883327696,4,21,Strong lead,2,,,,NA
sample_year_ge_2012,soil,tetracyclines,P. aeruginosa | Polymyxin B,urban_env_infra_investment_2024,18,3,158,35,2,2012,2022,0.28645355993678945,0.24914699878781774,0.2631578947368421,0.29139239227836833,0.21851554994711475,0.06945308002302826,-0.21199631692072868,0.39838196681349947,-0.434468524251806,0.07159701126026873,TRUE,1,0.41674080984323175,Beijing,4,3,1,5,4,0.9897658389202042,0.9369171656031747,4,21,Strong lead,2,,,,NA
sample_year_ge_2012,soil,tetracyclines,S. aureus | Levofloxacin,urban_share_2024,18,3,158,35,2,2012,2022,0.26783924918277424,0.282574400012217,0.18059855521155832,0.4732892668249995,0.21851554994711475,0.06945308002302826,0.21820108717206707,0.3843884697686918,0.5727554179566563,0.012978178834505893,TRUE,1,0.5138071672330504,Shanxi,4,3,1,5,4,0.9897658389202042,0.9821372580715791,4,21,Strong lead,2,,,,NA
sample_year_ge_2012,soil,tetracyclines,K. pneumoniae | Cefuroxime,urban_share_2024,18,3,158,35,2,2012,2022,0.25129319517920523,0.3144790315066025,0.31475748194014447,0.20331354771785815,0.21851554994711475,0.06945308002302826,0.21820108717206707,0.3843884697686918,0.3126934984520124,0.20645364174383657,TRUE,1,0.5600141730026558,Shanxi,4,3,1,5,4,0.9897658389202042,0.9085948024020088,4,21,Strong lead,2,,,,NA
all_years,sediment,diaminopyrimidines,E. coli | Tobramycin,WastewaterHealthIndex,18,3,122,45,2,2008,2020,-0.1785345717234262,0.47844493292280343,-0.0030959752321981426,0.9902723852270469,0.01039862314664235,0.47547758284600455,-0.2543955803048744,0.30834040511178556,0.5398150118664409,0.020759217318730233,TRUE,1,0.7023121387283239,Liaoning,4,3,5,5,4,0.9640431604344515,0.9952852689074415,0,21,Strong lead,2,,,,NA
all_years,sediment,diaminopyrimidines,A. baumannii | Cefepime,EconomicScaleIndex,18,3,122,45,2,2008,2020,0.13106295149638802,0.6041941281040614,0.16202270381836945,0.5206651056985048,0.01039862314664235,0.47547758284600455,-0.14256205954281725,0.5725411697755336,-0.025826460062104574,0.9189770867539386,TRUE,1,1.618110236220473,Tianjin,4,3,5,4,2,0.9812226709011327,0.9595063759323308,3,21,Strong lead,2,,,,NA
all_years,sediment,diaminopyrimidines,A. baumannii | Ceftriaxone,EconomicScaleIndex,18,3,122,45,2,2008,2020,0.09803921568627451,0.6987424830235279,0.11248710010319918,0.6567565630509027,0.01039862314664235,0.47547758284600455,-0.14256205954281725,0.5725411697755336,-0.03719010248943059,0.8835215375709201,TRUE,1,2.1000000000000005,Guangdong,4,3,5,4,2,0.986382660126367,0.9735149286785509,3,21,Strong lead,2,,,,NA
all_years,sediment,diaminopyrimidines,S. aureus | Levofloxacin,EconomicScaleIndex,18,3,122,45,2,2008,2020,-0.06501547987616099,0.7977151313810269,0.15583075335397317,0.5369306230900768,0.01039862314664235,0.47547758284600455,-0.14256205954281725,0.5725411697755336,0.6983474800793077,0.0012665564442791719,TRUE,0.8333333333333334,1.6785714285714286,Jiangsu,4,3,5,3,3,0.986382660126367,0.9595063759323308,3,21,Strong lead,2,,,,NA
all_years,sediment,diaminopyrimidines,E. coli | Cefuroxime,WastewaterHealthIndex,18,3,122,45,2,2008,2020,-0.04437564499484004,0.8612061336731368,0.13519091847265222,0.5927498112228585,0.01039862314664235,0.47547758284600455,-0.2543955803048744,0.30834040511178556,0.2988631004394663,0.2283131005328397,TRUE,0.7222222222222222,4.037790697674419,Tianjin,4,3,5,2,4,0.986382660126367,0.9595063759323308,3,21,Strong lead,2,,,,NA
all_years,sediment,diaminopyrimidines,K. pneumoniae | Amikacin,EconomicScaleIndex,18,3,122,45,2,2008,2020,-0.02579979360165119,0.9190604851409846,0.009287925696594427,0.9708223763257615,0.01039862314664235,0.47547758284600455,-0.14256205954281725,0.5725411697755336,0.3088844623427707,0.21233164470259455,TRUE,0.7222222222222222,4.895000000000001,Chongqing,4,3,5,2,3,0.9932209615047936,0.9883212199278657,4,21,Strong lead,2,,,,NA
all_years,sediment,diaminopyrimidines,E. coli | Ceftriaxone,WastewaterHealthIndex,18,3,122,45,2,2008,2020,-0.023735810113519093,0.9255178937138385,0.13519091847265222,0.5927498112228585,0.01039862314664235,0.47547758284600455,-0.2543955803048744,0.30834040511178556,0.2895559450624587,0.24382987884280813,TRUE,0.7222222222222222,6.369565217391305,Tianjin,4,3,5,2,4,0.9932209615047936,0.9595063759323308,3,21,Strong lead,2,,,,NA
all_years,sediment,diaminopyrimidines,K. pneumoniae | Ciprofloxacin,EconomicScaleIndex,18,3,122,45,2,2008,2020,-0.017543859649122806,0.9449151835129636,0.04437564499484004,0.8612061336731368,0.01039862314664235,0.47547758284600455,-0.14256205954281725,0.5725411697755336,0.39772748495641047,0.10214815688897941,TRUE,0.6111111111111112,10.500000000000002,Tianjin,4,3,5,2,3,0.9949950572831489,0.9839482303587244,4,21,Strong lead,2,,,,NA
all_years,sediment,diaminopyrimidines,K. pneumoniae | Gentamicin,EconomicScaleIndex,18,3,122,45,2,2008,2020,-0.017543859649122806,0.9449151835129636,0.06707946336429309,0.7914253837974394,0.01039862314664235,0.47547758284600455,-0.14256205954281725,0.5725411697755336,0.3646696160769166,0.1367805117366793,TRUE,0.6666666666666666,8.404411764705884,Tianjin,4,3,5,2,3,0.9949950572831489,0.9808159858355527,4,21,Strong lead,2,,,,NA
all_years,sediment,diaminopyrimidines,A. baumannii | Imipenem,WastewaterHealthIndex,18,3,122,45,2,2008,2020,-0.0010319917440660474,0.9967573972800614,0.02786377708978328,0.9126078919940869,0.01039862314664235,0.47547758284600455,-0.2543955803048744,0.30834040511178556,0.170631181911806,0.49843995154827414,TRUE,0.6111111111111112,181.50000000000003,Tianjin,4,3,5,2,3,1,0.9839482303587244,4,21,Strong lead,2,,,,NA
sample_year_ge_2012,sediment,diaminopyrimidines,E. coli | Gentamicin,EconomicScaleIndex,17,3,110,36,2,2013,2020,0.19607843137254904,0.4507049808818776,0.22794117647058826,0.37891058826948343,0.013729131812061875,0.469747899159664,-0.047852796757736286,0.855286787055078,-0.14846636942784847,0.5695713603669277,TRUE,1,0.8200000000000001,Zhejiang,3,3,5,4,2,0.9897658389202042,0.9788487230639837,4,21,Strong lead,2,,,,NA
sample_year_ge_2012,sediment,diaminopyrimidines,E. coli | Ceftriaxone,EconomicScaleIndex,17,3,110,36,2,2013,2020,0.1519607843137255,0.5604155062809044,0.20343137254901963,0.4335552308263202,0.013729131812061875,0.469747899159664,-0.047852796757736286,0.855286787055078,-0.014723937463918856,0.9552726904537814,TRUE,1,1.0903225806451609,Guangdong,3,3,5,4,2,0.9897658389202042,0.9821372580715791,4,21,Strong lead,2,,,,NA
