province,endpoint,bacteria_species,amr_antibiotic,amr_class,amr_mean_2019_2024,amr_2019_2024_change,total_strains_2019_2024,n_years,sentinel_endpoint,cluster_id,cluster_name
Guizhou,K. pneumoniae | Cefuroxime,K. pneumoniae,Cefuroxime,cephalosporins,27.48514443187925,-11.427418887615204,59403,6,FALSE,3,Inland surveillance-gap belt
Guizhou,K. pneumoniae | Chloramphenicol,K. pneumoniae,Chloramphenicol,other,21.952731079276266,-14.691950380802155,11297,6,FALSE,3,Inland surveillance-gap belt
Guizhou,K. pneumoniae | Ciprofloxacin,K. pneumoniae,Ciprofloxacin,fluoroquinolones,14.717774097939333,-3.046827018260956,56639,6,TRUE,3,Inland surveillance-gap belt
Guizhou,K. pneumoniae | Ertapenem,K. pneumoniae,Ertapenem,carbapenems,7.161158705033017,5.046495236456394,69081,6,FALSE,3,Inland surveillance-gap belt
Guizhou,K. pneumoniae | Gentamicin,K. pneumoniae,Gentamicin,aminoglycosides,16.164300961996382,-3.552907705307007,72988,6,FALSE,3,Inland surveillance-gap belt
Guizhou,K. pneumoniae | Imipenem,K. pneumoniae,Imipenem,carbapenems,8.619068205752567,1.222468912601471,98897,6,FALSE,3,Inland surveillance-gap belt
Guizhou,K. pneumoniae | Levofloxacin,K. pneumoniae,Levofloxacin,fluoroquinolones,13.525732085403005,-0.247211754322052,97991,6,TRUE,3,Inland surveillance-gap belt
Guizhou,K. pneumoniae | Meropenem,K. pneumoniae,Meropenem,carbapenems,11.142422441184014,-3.4248128533363325,40099,6,FALSE,3,Inland surveillance-gap belt
Guizhou,K. pneumoniae | Nitrofurantoin,K. pneumoniae,Nitrofurantoin,other,21.695498535944523,-7.5726419687271065,23816,6,FALSE,3,Inland surveillance-gap belt
Guizhou,K. pneumoniae | Polymyxin B,K. pneumoniae,Polymyxin B,other,1.9003931903353555,NA,3052,4,FALSE,3,Inland surveillance-gap belt
Guizhou,K. pneumoniae | Tigecycline,K. pneumoniae,Tigecycline,tetracyclines,2.6589764537323153,1.9921432249248023,40918,6,FALSE,3,Inland surveillance-gap belt
Guizhou,K. pneumoniae | Tobramycin,K. pneumoniae,Tobramycin,aminoglycosides,10.508304642587854,4.080359637737274,45878,6,FALSE,3,Inland surveillance-gap belt
Guizhou,P. aeruginosa | Amikacin,P. aeruginosa,Amikacin,aminoglycosides,2.523234194987644,-2.975018694996834,43040,6,FALSE,3,Inland surveillance-gap belt
Guizhou,P. aeruginosa | Aztreonam,P. aeruginosa,Aztreonam,other,15.493493726691485,-3.244662284851074,26282,6,FALSE,3,Inland surveillance-gap belt
Guizhou,P. aeruginosa | Cefepime,P. aeruginosa,Cefepime,cephalosporins,6.258377898633866,-6.197812780737877,45507,6,FALSE,3,Inland surveillance-gap belt
Guizhou,P. aeruginosa | Ceftazidime,P. aeruginosa,Ceftazidime,cephalosporins,11.45930446975281,-3.8204237818717974,43973,6,FALSE,3,Inland surveillance-gap belt
Guizhou,P. aeruginosa | Ciprofloxacin,P. aeruginosa,Ciprofloxacin,fluoroquinolones,8.539482879313782,-3.2097741961479187,42930,6,TRUE,3,Inland surveillance-gap belt
Guizhou,P. aeruginosa | Gentamicin,P. aeruginosa,Gentamicin,aminoglycosides,6.536983507980725,-5.083597078919411,25241,6,FALSE,3,Inland surveillance-gap belt
Guizhou,P. aeruginosa | Imipenem,P. aeruginosa,Imipenem,carbapenems,11.600027623523966,-0.74825286865234375,43543,6,FALSE,3,Inland surveillance-gap belt
Guizhou,P. aeruginosa | Levofloxacin,P. aeruginosa,Levofloxacin,fluoroquinolones,9.428782392160347,-2.277214080095291,43346,6,FALSE,3,Inland surveillance-gap belt
Guizhou,P. aeruginosa | Meropenem,P. aeruginosa,Meropenem,carbapenems,9.666268150253634,-1.8837094306945783,38474,6,FALSE,3,Inland surveillance-gap belt
Guizhou,P. aeruginosa | Piperacillin,P. aeruginosa,Piperacillin,other,12.510906704956833,-3.810383379459381,14899,6,FALSE,3,Inland surveillance-gap belt
Guizhou,P. aeruginosa | Polymyxin B,P. aeruginosa,Polymyxin B,other,1.3227513478576112,1.39139061793685,1890,6,FALSE,3,Inland surveillance-gap belt
Guizhou,P. aeruginosa | Tobramycin,P. aeruginosa,Tobramycin,aminoglycosides,5.136520508306537,-0.5845218896865845,38236,6,FALSE,3,Inland surveillance-gap belt
Guizhou,S. aureus | Amikacin,S. aureus,Amikacin,aminoglycosides,0.8185538463294506,NA,733,1,FALSE,3,Inland surveillance-gap belt
Guizhou,S. aureus | Cefoxitin,S. aureus,Cefoxitin,cephalosporins,25.10714299178549,1.7763465642929077,16800,6,FALSE,3,Inland surveillance-gap belt
Guizhou,S. aureus | Chloramphenicol,S. aureus,Chloramphenicol,other,9.098737045960023,-11.569650471210483,3484,6,FALSE,3,Inland surveillance-gap belt
Guizhou,S. aureus | Ciprofloxacin,S. aureus,Ciprofloxacin,fluoroquinolones,7.914209584273197,-2.818468213081358,69192,6,FALSE,3,Inland surveillance-gap belt
Guizhou,S. aureus | Clindamycin,S. aureus,Clindamycin,other,33.65917155496219,-6.415608525276184,87569,6,FALSE,3,Inland surveillance-gap belt
Guizhou,S. aureus | Erythromycin,S. aureus,Erythromycin,macrolides,51.57253863848223,-4.3404340744018555,92303,6,TRUE,3,Inland surveillance-gap belt
Guizhou,S. aureus | Gentamicin,S. aureus,Gentamicin,aminoglycosides,5.57267447552613,-4.018935933709145,91841,6,FALSE,3,Inland surveillance-gap belt
Guizhou,S. aureus | Levofloxacin,S. aureus,Levofloxacin,fluoroquinolones,7.847063135284382,-1.8049024045467377,83407,6,FALSE,3,Inland surveillance-gap belt
Guizhou,S. aureus | Linezolid,S. aureus,Linezolid,other,0,0,90517,6,FALSE,3,Inland surveillance-gap belt
Guizhou,S. aureus | Nitrofurantoin,S. aureus,Nitrofurantoin,other,0.3093186007627636,0.06219940260052681,33299,6,FALSE,3,Inland surveillance-gap belt
Guizhou,S. aureus | Oxacillin,S. aureus,Oxacillin,other,30.327036438358725,-2.9526293277740514,90632,6,FALSE,3,Inland surveillance-gap belt
Guizhou,S. aureus | Penicillin G,S. aureus,Penicillin G,other,94.50476834022524,-0.945854187011733,89150,6,FALSE,3,Inland surveillance-gap belt
Guizhou,S. aureus | Rifampicin,S. aureus,Rifampicin,other,1.5337766848325791,-2.3446264676749706,89322,6,FALSE,3,Inland surveillance-gap belt
Guizhou,S. aureus | Teicoplanin,S. aureus,Teicoplanin,other,0,0,28015,6,FALSE,3,Inland surveillance-gap belt
Guizhou,S. aureus | Tetracycline,S. aureus,Tetracycline,tetracyclines,27.234763901651682,-6.087984144687649,74952,6,FALSE,3,Inland surveillance-gap belt
Guizhou,S. aureus | Vancomycin,S. aureus,Vancomycin,other,0,0,90743,6,FALSE,3,Inland surveillance-gap belt
Hainan,A. baumannii | Amikacin,A. baumannii,Amikacin,aminoglycosides,36.7801300911406,8.670288324356079,15541,6,FALSE,1,Eastern production-infrastructure belt
Hainan,A. baumannii | Aztreonam,A. baumannii,Aztreonam,other,48.71794792947236,-10.042542219161987,858,5,FALSE,1,Eastern production-infrastructure belt
Hainan,A. baumannii | Cefepime,A. baumannii,Cefepime,cephalosporins,45.88620531512634,-2.2746235132217407,24430,6,FALSE,1,Eastern production-infrastructure belt
Hainan,A. baumannii | Cefotaxime,A. baumannii,Cefotaxime,cephalosporins,52.4089101229157,1.1964797973632812,5791,6,FALSE,1,Eastern production-infrastructure belt
Hainan,A. baumannii | Ceftazidime,A. baumannii,Ceftazidime,cephalosporins,45.7172349498718,-0.5685359239578247,25194,6,FALSE,1,Eastern production-infrastructure belt
Hainan,A. baumannii | Ceftriaxone,A. baumannii,Ceftriaxone,cephalosporins,46.365352489840234,-18.055233359336853,8474,6,FALSE,1,Eastern production-infrastructure belt
Hainan,A. baumannii | Ciprofloxacin,A. baumannii,Ciprofloxacin,fluoroquinolones,48.510853603329295,-0.4359811544418335,23772,6,FALSE,1,Eastern production-infrastructure belt
Hainan,A. baumannii | Gentamicin,A. baumannii,Gentamicin,aminoglycosides,47.23905890947782,-6.705561280250549,15013,6,FALSE,1,Eastern production-infrastructure belt
Hainan,A. baumannii | Imipenem,A. baumannii,Imipenem,carbapenems,45.72640925290537,0.09720325469970703,24745,6,FALSE,1,Eastern production-infrastructure belt
Hainan,A. baumannii | Levofloxacin,A. baumannii,Levofloxacin,fluoroquinolones,44.90536550126425,-1.6130030155181885,25625,6,TRUE,1,Eastern production-infrastructure belt
Hainan,A. baumannii | Meropenem,A. baumannii,Meropenem,carbapenems,45.8799980319115,-1.2927234172821045,20983,6,FALSE,1,Eastern production-infrastructure belt
Hainan,A. baumannii | Minocycline,A. baumannii,Minocycline,other,9.096797994197837,0.43407082557678045,21612,6,FALSE,1,Eastern production-infrastructure belt
Hainan,A. baumannii | Polymyxin B,A. baumannii,Polymyxin B,other,2.005881924773796,-1.558258943259716,13261,6,FALSE,1,Eastern production-infrastructure belt
Hainan,A. baumannii | Tigecycline,A. baumannii,Tigecycline,tetracyclines,2.3449713703479818,-0.09396933019161224,11514,6,FALSE,1,Eastern production-infrastructure belt
Hainan,A. baumannii | Tobramycin,A. baumannii,Tobramycin,aminoglycosides,42.938751577277905,3.574085235595703,16980,6,FALSE,1,Eastern production-infrastructure belt
Hainan,E. coli | Amikacin,E. coli,Amikacin,aminoglycosides,2.7016222993919423,3.4494489431381226,60038,6,FALSE,1,Eastern production-infrastructure belt
Hainan,E. coli | Ampicillin,E. coli,Ampicillin,other,78.57143053159805,0.93326568603515625,40628,6,FALSE,1,Eastern production-infrastructure belt
Hainan,E. coli | Aztreonam,E. coli,Aztreonam,other,24.42179901572419,-3.904196619987488,22570,6,FALSE,1,Eastern production-infrastructure belt
Hainan,E. coli | Cefazolin,E. coli,Cefazolin,cephalosporins,54.47166533755862,-4.466491937637329,6776,6,FALSE,1,Eastern production-infrastructure belt
Hainan,E. coli | Cefepime,E. coli,Cefepime,cephalosporins,23.82881073353828,-3.473275899887085,53578,6,FALSE,1,Eastern production-infrastructure belt
Hainan,E. coli | Cefotaxime,E. coli,Cefotaxime,cephalosporins,47.23564509033411,-0.3390610218048167,14072,6,FALSE,1,Eastern production-infrastructure belt
Hainan,E. coli | Cefotetan,E. coli,Cefotetan,cephalosporins,1.7535709876460268,0.6867174059152603,8611,6,FALSE,1,Eastern production-infrastructure belt
Hainan,E. coli | Cefoxitin,E. coli,Cefoxitin,cephalosporins,9.79868092048195,0.25440528988838196,46394,6,FALSE,1,Eastern production-infrastructure belt
Hainan,E. coli | Ceftazidime,E. coli,Ceftazidime,cephalosporins,20.566716794605448,-2.0888119935989344,59183,6,FALSE,1,Eastern production-infrastructure belt
Hainan,E. coli | Ceftriaxone,E. coli,Ceftriaxone,cephalosporins,44.18553136933868,-3.7557899951934814,49609,6,FALSE,1,Eastern production-infrastructure belt
Hainan,E. coli | Cefuroxime,E. coli,Cefuroxime,cephalosporins,46.886722177008366,-3.3628374338150024,46655,6,FALSE,1,Eastern production-infrastructure belt
Hainan,E. coli | Chloramphenicol,E. coli,Chloramphenicol,other,34.621586764061824,2.189198136329651,19846,6,FALSE,1,Eastern production-infrastructure belt
Hainan,E. coli | Ciprofloxacin,E. coli,Ciprofloxacin,fluoroquinolones,46.95399812273823,2.3129910230636597,39281,6,TRUE,1,Eastern production-infrastructure belt
Hainan,E. coli | Ertapenem,E. coli,Ertapenem,carbapenems,1.0035771193319885,-0.1614615321159365,30192,6,FALSE,1,Eastern production-infrastructure belt
Hainan,E. coli | Gentamicin,E. coli,Gentamicin,aminoglycosides,30.944753681789113,-1.0261118412017822,40582,6,FALSE,1,Eastern production-infrastructure belt
Hainan,E. coli | Imipenem,E. coli,Imipenem,carbapenems,0.9634569537168367,-0.182337686419487,55633,6,FALSE,1,Eastern production-infrastructure belt
Hainan,E. coli | Levofloxacin,E. coli,Levofloxacin,fluoroquinolones,43.57246795184761,2.927583456039436,57736,6,TRUE,1,Eastern production-infrastructure belt
Hainan,E. coli | Meropenem,E. coli,Meropenem,carbapenems,0.8753229974160207,0.058908574283123016,30960,6,FALSE,1,Eastern production-infrastructure belt
Hainan,E. coli | Nitrofurantoin,E. coli,Nitrofurantoin,other,2.151971065654423,1.1606002226471899,5251,6,FALSE,1,Eastern production-infrastructure belt
Hainan,E. coli | Polymyxin B,E. coli,Polymyxin B,other,1.1559888570372296,NA,14360,4,FALSE,1,Eastern production-infrastructure belt
Hainan,E. coli | Tigecycline,E. coli,Tigecycline,tetracyclines,0.10667378015171414,-0.523733114823699,14999,6,FALSE,1,Eastern production-infrastructure belt
Hainan,E. coli | Tobramycin,E. coli,Tobramycin,aminoglycosides,12.8209741160494,10.364483296871184,22237,6,FALSE,1,Eastern production-infrastructure belt
Hainan,K. pneumoniae | Amikacin,K. pneumoniae,Amikacin,aminoglycosides,2.492125758975379,1.2775557115674019,54291,6,FALSE,1,Eastern production-infrastructure belt
Hainan,K. pneumoniae | Ampicillin,K. pneumoniae,Ampicillin,other,97.23438441414132,-0.5511164665222168,13704,6,FALSE,1,Eastern production-infrastructure belt
Hainan,K. pneumoniae | Aztreonam,K. pneumoniae,Aztreonam,other,20.4677184156446,1.7213761806488037,19841,6,FALSE,1,Eastern production-infrastructure belt
Hainan,K. pneumoniae | Cefazolin,K. pneumoniae,Cefazolin,cephalosporins,28.23210641327925,-7.994458079338074,22145,6,FALSE,1,Eastern production-infrastructure belt
Hainan,K. pneumoniae | Cefepime,K. pneumoniae,Cefepime,cephalosporins,18.79666518424308,5.17219603061676,48216,6,FALSE,1,Eastern production-infrastructure belt
Hainan,K. pneumoniae | Cefotaxime,K. pneumoniae,Cefotaxime,cephalosporins,31.264170427401048,4.887372255325317,12791,6,FALSE,1,Eastern production-infrastructure belt
Hainan,K. pneumoniae | Cefotetan,K. pneumoniae,Cefotetan,cephalosporins,4.660194080901666,-1.1281274259090424,7210,6,FALSE,1,Eastern production-infrastructure belt
Hainan,K. pneumoniae | Cefoxitin,K. pneumoniae,Cefoxitin,cephalosporins,13.048541068549683,-0.30099600553512573,43798,6,FALSE,1,Eastern production-infrastructure belt
Hainan,K. pneumoniae | Ceftazidime,K. pneumoniae,Ceftazidime,cephalosporins,17.557195042594927,3.5903841257095337,53938,6,FALSE,1,Eastern production-infrastructure belt
Hainan,K. pneumoniae | Ceftriaxone,K. pneumoniae,Ceftriaxone,cephalosporins,26.099827173232026,0.6693780422210658,38847,6,FALSE,1,Eastern production-infrastructure belt
Hainan,K. pneumoniae | Cefuroxime,K. pneumoniae,Cefuroxime,cephalosporins,28.939983661740012,1.1857569217681885,44188,6,FALSE,1,Eastern production-infrastructure belt
Hainan,K. pneumoniae | Chloramphenicol,K. pneumoniae,Chloramphenicol,other,24.462177168273918,-1.5554293990135193,27193,6,FALSE,1,Eastern production-infrastructure belt
Hainan,K. pneumoniae | Ciprofloxacin,K. pneumoniae,Ciprofloxacin,fluoroquinolones,16.262679275147196,2.086305618286133,36181,6,TRUE,1,Eastern production-infrastructure belt
Hainan,K. pneumoniae | Ertapenem,K. pneumoniae,Ertapenem,carbapenems,3.255166905770739,2.3602474480867386,25160,6,FALSE,1,Eastern production-infrastructure belt
Hainan,K. pneumoniae | Gentamicin,K. pneumoniae,Gentamicin,aminoglycosides,11.937155988280182,-1.116567850112915,37044,6,FALSE,1,Eastern production-infrastructure belt
Hainan,K. pneumoniae | Imipenem,K. pneumoniae,Imipenem,carbapenems,3.1483771553713598,1.4291424304246902,49327,6,FALSE,1,Eastern production-infrastructure belt
Hainan,K. pneumoniae | Levofloxacin,K. pneumoniae,Levofloxacin,fluoroquinolones,12.908203707843702,3.775709867477417,51843,6,TRUE,1,Eastern production-infrastructure belt
Hainan,K. pneumoniae | Meropenem,K. pneumoniae,Meropenem,carbapenems,2.128024124862404,0.1990305259823799,29182,6,FALSE,1,Eastern production-infrastructure belt
Hainan,K. pneumoniae | Nitrofurantoin,K. pneumoniae,Nitrofurantoin,other,12.281383805518432,12.45601773262024,5146,6,FALSE,1,Eastern production-infrastructure belt
Hainan,K. pneumoniae | Polymyxin B,K. pneumoniae,Polymyxin B,other,3.545799795763581,NA,14214,4,FALSE,1,Eastern production-infrastructure belt
Hainan,K. pneumoniae | Tigecycline,K. pneumoniae,Tigecycline,tetracyclines,1.0134128254426062,-1.9257663749158382,13420,6,FALSE,1,Eastern production-infrastructure belt
Hainan,K. pneumoniae | Tobramycin,K. pneumoniae,Tobramycin,aminoglycosides,7.432571591973145,7.5531914830207825,19428,6,FALSE,1,Eastern production-infrastructure belt
Hainan,P. aeruginosa | Amikacin,P. aeruginosa,Amikacin,aminoglycosides,2.3132237611533166,-0.7286693900823598,34627,6,FALSE,1,Eastern production-infrastructure belt
Hainan,P. aeruginosa | Aztreonam,P. aeruginosa,Aztreonam,other,10.906310804394861,-0.8971273899078369,24197,6,FALSE,1,Eastern production-infrastructure belt
Hainan,P. aeruginosa | Cefepime,P. aeruginosa,Cefepime,cephalosporins,4.8455155547283635,-0.7817748934030533,35311,6,FALSE,1,Eastern production-infrastructure belt
Hainan,P. aeruginosa | Ceftazidime,P. aeruginosa,Ceftazidime,cephalosporins,10.091886306342278,0.5924217402935046,38417,6,FALSE,1,Eastern production-infrastructure belt
Hainan,P. aeruginosa | Ciprofloxacin,P. aeruginosa,Ciprofloxacin,fluoroquinolones,7.811892612772464,-0.056737661361694336,36022,6,TRUE,1,Eastern production-infrastructure belt
Hainan,P. aeruginosa | Gentamicin,P. aeruginosa,Gentamicin,aminoglycosides,5.519623960031356,-0.9586818516254425,24893,6,FALSE,1,Eastern production-infrastructure belt
Hainan,P. aeruginosa | Imipenem,P. aeruginosa,Imipenem,carbapenems,10.131818521156596,0.9088166058063525,36262,6,FALSE,1,Eastern production-infrastructure belt
Hainan,P. aeruginosa | Levofloxacin,P. aeruginosa,Levofloxacin,fluoroquinolones,9.076376159646335,0.27125030755996704,36281,6,FALSE,1,Eastern production-infrastructure belt
Hainan,P. aeruginosa | Meropenem,P. aeruginosa,Meropenem,carbapenems,8.12766196675484,2.660795301198961,36628,6,FALSE,1,Eastern production-infrastructure belt
Hainan,P. aeruginosa | Piperacillin,P. aeruginosa,Piperacillin,other,11.464301850062276,3.2046481966972333,21990,6,FALSE,1,Eastern production-infrastructure belt
Hainan,P. aeruginosa | Polymyxin B,P. aeruginosa,Polymyxin B,other,1.1733333423733712,-0.42986143380403496,18750,6,FALSE,1,Eastern production-infrastructure belt
Hainan,P. aeruginosa | Tobramycin,P. aeruginosa,Tobramycin,aminoglycosides,5.290083887550829,3.1565438956022263,36748,6,FALSE,1,Eastern production-infrastructure belt
Hainan,S. aureus | Amikacin,S. aureus,Amikacin,aminoglycosides,1.6490485519170761,NA,2365,1,FALSE,1,Eastern production-infrastructure belt
Hainan,S. aureus | Cefoxitin,S. aureus,Cefoxitin,cephalosporins,20.316166642165793,-6.689050793647766,16194,6,FALSE,1,Eastern production-infrastructure belt
Hainan,S. aureus | Chloramphenicol,S. aureus,Chloramphenicol,other,7.256528817525618,-2.6394926011562347,14704,6,FALSE,1,Eastern production-infrastructure belt
Hainan,S. aureus | Ciprofloxacin,S. aureus,Ciprofloxacin,fluoroquinolones,8.652472084110789,4.1662853211164474,13996,6,FALSE,1,Eastern production-infrastructure belt
Hainan,S. aureus | Clindamycin,S. aureus,Clindamycin,other,21.875481100312868,-7.156860828399658,32493,6,FALSE,1,Eastern production-infrastructure belt
Hainan,S. aureus | Erythromycin,S. aureus,Erythromycin,macrolides,41.23313440203008,-8.539590239524841,32389,6,TRUE,1,Eastern production-infrastructure belt
Hainan,S. aureus | Gentamicin,S. aureus,Gentamicin,aminoglycosides,4.744191507772049,-1.0426416993141174,33873,6,FALSE,1,Eastern production-infrastructure belt
Hainan,S. aureus | Levofloxacin,S. aureus,Levofloxacin,fluoroquinolones,8.472167659618826,3.8613926619291306,33073,6,FALSE,1,Eastern production-infrastructure belt
Hainan,S. aureus | Linezolid,S. aureus,Linezolid,other,0,0,33733,6,FALSE,1,Eastern production-infrastructure belt
Hainan,S. aureus | Nitrofurantoin,S. aureus,Nitrofurantoin,other,0.939324693614818,2.455096016637981,3939,6,FALSE,1,Eastern production-infrastructure belt
Hainan,S. aureus | Oxacillin,S. aureus,Oxacillin,other,19.84215098692082,0.7002547383308411,33323,6,FALSE,1,Eastern production-infrastructure belt
